"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1979,-11.6041810369076,-15.0557180203487,-4.63868619690682,2.50141860097894,9.95371464236708,15.8837470559513,20.1866594337794,17.9897376893725,13.1992860631539,5.63639026576836,-1.79686525033721,-8.09351094787495,-18.285302733656,-22.4609061773599,-13.1176408826869,-6.14094098887363,1.25193477179133,7.02238726054548,11.3977414806369,9.73701841090282,5.38867973603862,-1.36733162167738,-8.74997459009568,-15.2381354331146,45.5068730679664,36.6394937881022,51.403611776743,52.2472219475417,60.0955508386844,63.6033184662411,76.8106806083572,75.568784195302,66.1205480403275,59.6002147944709,51.6442880932899,46.1156520714383,-14.9447418852818,-18.7583120988543,-8.87816353979688,-1.81976119394734,5.6028247070792,11.4530671582484,15.7922004572081,13.8633780501376,9.29398289959627,2.13452932204549,-5.27341992021644,-11.6658231904948,-11.5844700017104,2.60548234881306,18.020048059701,5.67960369286169,-18.6614481147101,-6.00221569992308,9.38571571736173,-1.57620882524481,128.262018927507,163.746384562969,215.9827832699,177.365050928088,-15.1229590582103,-1.698366675555,13.7028818885314,2.05169743380844
1980,-11.1549409332311,-7.62068621725987,-4.22307762434201,3.81638224649757,11.4188938148958,16.5715487229181,19.904516744887,18.4917573787875,11.8432802871852,5.49970410532059,-2.65729411700472,-10.9181073196496,-18.3711340560679,-15.2279466927871,-12.7950286496138,-5.61944468534254,2.64903727694488,7.66573217175215,11.2805648402259,10.3469085643028,4.30559633303391,-1.35667357981404,-9.55076044421627,-18.1325760435348,47.6266011774403,33.5993908765564,49.7274061540924,47.3967610279865,56.8646709813537,64.5722686762742,74.836690268947,81.452162733583,77.0668473118878,57.7944310473241,50.3316250867007,41.7426142525462,-14.7630374946495,-11.4243164550235,-8.50905313697788,-0.901531219422485,7.03396554592035,12.1186404473351,15.5925407925565,14.4193329715452,8.07443831010954,2.07151526275327,-6.1040272806105,-14.5253416815922,-8.95637936612198,3.67073281235046,18.3226076155309,4.89523009183368,-16.2790720606565,-5.25514535267047,9.76440185876028,-2.20061256366547,127.341644125435,153.988838163433,220.861121678804,185.192903445913,-12.6177257133893,-0.792206270160006,14.0435047371456,1.34730876408411
1981,-6.68205751985143,-6.85125637175776,-1.57703508194173,3.11775578988899,10.9527521426873,16.390444052548,19.8908606188076,19.122056294978,12.9304395544588,4.9779209466214,-1.29986540053556,-7.84724496278047,-13.8975746302783,-14.7821472896575,-9.83744338441603,-5.87965272894303,1.98149888878916,7.88080519305691,11.3134683330838,10.4888152546494,5.52372704286247,-1.50840860203692,-7.93923232637962,-14.2908382144042,36.9749646507903,44.1627731068142,41.5379316357948,48.6699380272997,58.7458519268292,77.5689110107304,79.8425326452087,77.0652726233688,70.3815125584398,74.2277792044415,48.6082053466684,44.2091742276872,-10.2898160750649,-10.8167018307076,-5.70723923317888,-1.38094846952702,6.46712551573822,12.1356246228025,15.6021644759457,14.8054357748137,9.22708329866064,1.73475617229224,-4.61954886345759,-11.0690415885923,-8.15047373708627,4.16449095021151,18.4677869887779,5.53616503351488,-15.6040993211569,-4.57853240818997,9.89436292693006,-1.30797129518469,122.880352010151,148.953721589924,234.476716279308,193.21749710955,-11.8772865291216,-0.207020728989226,14.181074957854,2.1140968691651
1982,-14.0667661326085,-10.3117156232245,-5.09473313577492,1.31944810068451,9.66157761560836,15.9094481654921,19.9599056266965,17.5460597744181,12.5754436555535,4.70911099766372,-4.98489532458718,-9.45082955611693,-21.7454660487401,-17.9752674277445,-13.664395269587,-7.81481441209294,1.21561936073122,7.29403004749288,11.295318901669,9.47949654811273,5.18607290093135,-2.35436451386965,-11.7544487000111,-16.1131948948168,48.3596708702188,35.9381423175436,44.5779194432765,50.3297185665303,60.2368046062182,67.4892185485724,79.2498042022949,71.9584979019457,74.3305782972369,60.7502602878787,53.3846098240096,56.6874032049925,-17.9061160906743,-14.1434915254845,-9.37956420268095,-3.24768315570422,5.43859848816979,11.6017391064925,15.6276122641828,13.5127781612654,8.88075827824241,1.17737324189703,-8.36967201229912,-12.7820122254669,-10.7419089062045,1.96209752683932,17.8051378555356,4.09988644287667,-18.0038572302963,-6.7545301069829,9.35628183242487,-2.97424677098313,128.50698741545,155.144442616025,218.697520652813,188.465448409125,-14.3728830682504,-2.39621629007179,13.5807098439802,0.562819835946773
1983,-11.2601901702174,-9.6022753827637,-4.9821356000805,2.2168949861496,8.50556260431535,16.6845204111188,20.09532436334,18.8921329283484,13.0204157430304,4.76868026159383,-2.01260235552081,-11.288054965981,-18.2117693517061,-16.9363664686244,-13.1252487042408,-6.49306735463651,-0.515290634669354,7.8072378865755,11.3842999986118,10.6950686239741,5.42427182681038,-2.0377730408889,-8.10057023435696,-18.1025952445153,43.7126629571079,41.6666765781328,50.9028863421807,53.883213231533,60.5214730994425,66.2759010362572,74.7658631651054,74.2121519322111,75.3557678746844,63.7442990220201,63.6671339840673,45.698096517145,-14.7359797609617,-13.2693209256941,-9.05369215216066,-2.13808618424346,3.995135984823,12.2458791488471,15.7398121809759,14.7936007761613,9.22234378492039,1.36545361035246,-5.05658629493888,-14.6953251052481,-10.1044317030327,1.91344066346148,18.5573259009357,5.25883121636781,-17.0871102383824,-6.71120223118223,9.96220216972049,-1.57135714947849,142.066742740233,165.307572673156,215.253916133574,202.767200880772,-13.5957709707076,-2.39888078386037,14.2597640353281,1.84373703344466
1984,-12.2569127062377,-8.53635925110815,-4.46659941215277,3.63222888972599,10.4591423780651,16.848209258331,19.9127106247362,18.4971829094928,11.5866651341648,4.84547483971047,-4.35452604636105,-10.554878009211,-19.5435865568345,-16.109889905578,-12.9790720671277,-5.51105556034154,1.59720271512064,8.23752819802171,11.350730923918,10.3533789307925,4.31664261059593,-1.89111069182161,-11.0455578490568,-17.9001616978658,39.5622969172568,39.8217057140424,44.3830155076002,47.7477611541402,62.7090968947798,74.528752674279,82.3994440668418,79.407672414756,66.4218962694864,68.6374101218152,52.128844432382,49.8904701454134,-15.9002496315361,-12.3231245783431,-8.72283573964024,-0.939413335307774,6.02817254659286,12.5428687281763,15.6317207743271,14.4252809201427,7.95165387238037,1.47718207394443,-7.70004194770894,-14.2275198535384,-10.693775641109,3.20825728521277,18.41936759752,4.02587130917141,-17.9186905689759,-5.63097497078287,9.98054601757743,-2.87334197676084,125.082099148444,154.83987355652,236.335869155877,187.188150823684,-14.3062331050424,-1.21135884278505,14.1999568075487,0.576264666205286
1985,-9.4885590074162,-11.4683612540372,-4.02645976867171,2.14526250083216,10.8427677701895,16.5386047061293,19.7994114519804,17.7009807054895,12.3868533825393,4.19177142051651,-5.54357013083735,-7.92968965609935,-16.6296294015584,-19.26559498238,-12.6888676517468,-7.11526030427593,2.19536438299858,7.64632984192237,11.008482893034,9.43593073163116,5.15593962906426,-2.53317850362023,-12.2879293449112,-15.0217000199293,40.9097989449053,40.2986941222275,46.7351639414551,46.431261470744,53.5171584524723,69.1889586689924,75.5909056915959,80.625147250077,81.9613904771056,69.8693800454324,54.8427903931322,41.3492823071755,-13.0590942044873,-15.3669781182086,-8.35766371020926,-2.48499890172189,6.51906607659403,12.0924672740258,15.4039471725072,13.5684557185603,8.7713965058018,0.829296458448139,-8.91574973787429,-11.4756948380143,-10.5039327568881,2.98719016744997,18.0129989545331,3.67835155740616,-17.9317953606014,-5.86958785767472,9.36358115552918,-3.2217227398224,131.098963212546,146.683583864671,225.405011610665,206.67356091567,-14.2178640587448,-1.44119884511237,13.6882900550311,0.228314408791883
1986,-9.94679130255205,-8.04141859244654,-4.07403680958226,2.76490863358752,10.6858834369348,15.9561136720131,19.2349142391103,17.8149793522568,11.8165038985805,4.22665753734186,-5.63775565404223,-7.43682383803403,-17.2660750176764,-15.8202542548785,-13.1181321083212,-6.32786695977217,1.86941962464201,7.24404664054219,10.7597456300305,9.58567745322886,4.83825746483978,-3.00578434317331,-12.5242296294818,-14.331657666957,42.3416934669495,42.2464077069869,40.2472292404627,48.5889955568096,59.065142670369,70.1396405436187,78.2137282874442,82.5791081287176,78.1362121678075,62.9697483991202,53.5696772389217,45.8061759234695,-13.6064331601142,-11.9308364236625,-8.59608445895172,-1.78147916309232,6.27765153078839,11.6000801562776,14.9973299345704,13.7003284027428,8.32738068171013,0.610436597084274,-9.08099264176203,-10.8842407524955,-8.63929985036598,3.12558508698001,17.6686690877934,3.46846859396004,-16.0360097641614,-5.85885981448378,9.19648990793384,-3.56391883593845,125.937383481112,147.901367467641,230.932476959781,194.675637805849,-12.3376548072637,-1.36663736375189,13.4325794978636,-0.0477251209892093
1987,-9.31272204300317,-8.07303783524899,-4.05146361159048,4.17949794948145,10.4916225614603,16.9419132962171,19.8271875818724,17.6407801174007,13.5622248106813,5.54195820041384,-2.69827037090161,-6.76397882220525,-16.6345006690043,-15.458116381067,-12.7238049891142,-5.52970367002624,1.5084961241885,8.23403408032863,11.2662779280539,9.67106242520283,5.89334108937915,-1.55964959301202,-9.41848168906004,-12.9303806936171,45.0364336043299,39.1523470789008,42.851085543155,38.6560939835304,57.8460766211202,69.9429338822163,77.6922243428445,80.4135570930097,70.3836537286585,50.963389449166,56.4046599359287,50.2944746931407,-12.9736113560038,-11.765577108158,-8.38763430035235,-0.675102860272394,6.00005934282438,12.5879736882729,15.5467327549631,13.6559212713018,9.72778295003021,1.99115430370091,-6.05837602998083,-9.84717975791115,-8.27419457209539,3.53988563311708,18.1366269984967,5.46863754673116,-15.4747582390095,-5.58167084498398,9.72379147786179,-1.69493006423097,129.9949566067,139.353256147806,228.04871531807,177.751703113753,-11.8744764055524,-1.02089260593345,13.9302092381793,1.8868537412501
1988,-11.6908950502477,-8.91744276960655,-2.87499021678297,4.5013313935182,11.0460714992271,17.5503684667409,20.6211175552928,18.9993122325823,13.0756372802754,5.4658526118081,-3.963978404455,-8.90810297423217,-18.8646252472084,-17.4125715824511,-11.5316125309964,-4.58881261536903,1.89866843559491,8.5189350185396,11.8022412437248,10.7114329843859,5.5496278815995,-1.73289480782317,-10.6570323640006,-15.9070057974339,38.2879391864845,36.6733734969218,44.8053535013682,45.1274535444977,53.1337559174297,62.9108703195246,74.9820492088026,84.5494740031076,75.316623521339,57.7894720620881,60.1016655946063,41.5351034608484,-15.2777601487281,-13.1650071760288,-7.2033013738897,-0.0437406109254175,6.47236996741099,13.0346517426402,16.2116793995088,14.8553726084841,9.31263258093744,1.86647890199247,-7.31050538422782,-12.407554385833,-9.12410554735318,4.2241375586541,19.0569327515387,4.85917049587616,-16.4025258410922,-4.74058557025685,10.3442030822168,-2.2800997634081,125.255787376547,143.066562963295,222.442393531435,193.207761178033,-12.7633156942227,-0.258224005801375,14.7005679168777,1.28953536623403
1989,-12.1861934282283,-8.80143533615438,-5.72917266272883,4.33186581539059,10.1136005470817,16.9684628677698,20.7943488319138,19.0937188937847,13.1725247787491,5.10773625638606,-4.9814142738725,-10.3909795954195,-19.666502753662,-16.8426174848385,-14.7214205783301,-4.99313005192583,1.09053289625715,8.1664070097638,11.7645819531358,10.823202707106,5.47344069867745,-2.28035622083464,-12.0386152630111,-17.4553396301821,43.0069823023582,31.9950991893287,39.7141099775081,38.5970413261165,60.4997892456967,72.0223513031897,72.458841718352,76.20272226633,73.8660788053614,59.0198263118159,54.4733831415061,41.5096214941218,-15.9263480909451,-12.8220264104964,-10.2252966205294,-0.330632118267622,5.60206672166943,12.5674349387668,16.2794653925248,14.9584608004453,9.32298273871329,1.41369001777571,-8.51001476844181,-13.9231596128008,-9.96524391287161,2.90543123324783,18.9521768644894,4.4329489204209,-17.4720420119781,-6.20800591133292,10.2513972233352,-2.94851026172277,116.537184952535,138.810940549321,220.683915287872,187.359288258683,-13.7186429624248,-1.65128733904255,14.6017870439123,0.742219329349064
