"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1901,-23.7438409311348,-21.811639185257,-17.3639670223084,-4.60649854510184,4.59752667313288,8.9856935014549,15.2016973811833,13.9971871968962,6.02652764306499,-0.287924345295829,-12.8075654704171,-17.8015033947624,-32.9313773035887,-33.1653734238603,-27.1276915615907,-14.2481086323957,-4.8188166828322,1.19752667313288,6.70533462657614,5.05601357904947,-0.601309408341416,-8.28365664403492,-20.6160038797284,-24.8869059165858,21.0514064015519,8.70611057225994,25.9927255092144,23.5378273520854,24.8278370514064,57.3598448108632,55.5635305528613,45.4888457807953,53.503879728419,36.6377303588749,26.439379243453,33.4107662463628,-28.3376091173618,-27.4885063045587,-22.2458292919496,-9.42730358874879,-0.110645004849661,5.09161008729389,10.9535160038797,9.52660038797284,2.71260911736178,-4.28579049466537,-16.7117846750727,-21.3442046556741,-21.1189945037181,-5.7909796314258,12.7281926931781,-2.35632072421597,-30.3278855480116,-15.3982056256062,4.31962495958616,-9.83365664403492,63.1682832201746,74.3583899127061,158.41222114452,116.580989330747,-25.7234400258649,-10.594592628516,8.52390882638215,-6.09498868412544
1902,-20.3890397672163,-18.4431134820563,-13.6913191076625,-7.56644034917556,1.14219204655674,5.48540252182347,13.8651309408341,12.3043161978662,6.11396702230844,-1.03690591658584,-10.7987875848691,-20.7048011639185,-29.4052861299709,-27.1300193986421,-22.5645974781765,-17.6415130940834,-7.19209505334627,-1.83355965082444,5.28743937924345,3.42924345295829,-0.486178467507275,-8.60460717749758,-19.2417070805044,-30.3398642095053,21.0043646944714,18.0858389912706,28.4912706110572,18.2720659553831,34.7070805043647,74.4490785645005,51.4796314258002,60.5392822502425,47.4762366634336,39.0688651794374,17.0436469447139,23.1605237633366,-24.8971629485936,-22.7865664403492,-18.1279582929195,-12.6039767216295,-3.02495150339476,1.82592143549951,9.5762851600388,7.86677982541222,2.81389427740058,-4.82075654704171,-15.0202473326867,-25.5223326867119,-18.8778855480116,-6.70518913676043,10.5516165535079,-1.90724215971549,-27.1407371483996,-15.7994018752021,2.29437439379243,-9.44416424183641,72.5009699321048,81.470417070805,186.467992240543,103.588748787585,-23.0093113482056,-11.2522955059812,6.42299547365018,-5.67570320077595
1903,-21.3976236663434,-19.6954413191077,-14.5988360814743,-6.3233268671193,2.36983511154219,9.96096023278371,12.4929679922405,9.7168768186227,5.12992240543162,-1.26323957322987,-13.2399127061106,-19.3901066925315,-31.3742967992241,-30.8166828322017,-27.0430164888458,-17.6903491755577,-7.69718719689622,0.81619786614937,4.84107662463628,2.39267701260912,-1.56299709020369,-8.20067895247333,-20.5182832201746,-27.0237633365664,15.1944713870029,15.5737148399612,16.868574199806,25.4451988360815,30.5523763336566,21.4854510184287,72.6105722599418,78.9325897187197,57.8709990300679,47.286129970902,38.1794374393792,25.6328806983511,-26.3859602327837,-25.2560620756547,-20.82092628516,-12.0068380213385,-2.66367604267701,5.38857904946654,8.66702230843841,6.05477691561591,1.78346265761397,-4.7319592628516,-16.8790979631426,-23.206935014549,-20.5992887164565,-6.18410927901714,10.7236016812156,-3.12440995796961,-30.8436146136437,-17.4768509537666,2.68331716779825,-10.0939864209505,53.9287099903007,72.8661493695441,173.02861299709,143.336566440349,-25.7214516650501,-11.8304801163919,6.70345942450695,-6.60919818946007
1904,-26.2803588748788,-31.8120271580989,-22.6487390882638,-8.94597478176528,3.00999030067895,9.22133850630456,14.6331231813773,12.3282735208535,4.78074684772066,-1.42298739088264,-8.29262851600388,-20.4605722599418,-34.2539767216295,-41.4666343355965,-31.9624151309408,-18.3496605237633,-5.80436469447139,0.403637245392822,4.43428709990301,2.08680892337536,-3.25499515033948,-9.16028128031038,-16.6587293889428,-29.1016488845781,27.8671193016489,19.2575169738118,34.0193986420951,21.1159068865179,28.9752667313288,38.7997090203686,50.7259941804074,41.7240543161979,29.164888457808,25.1634335596508,19.2235693501455,19.1571290009699,-30.2671677982541,-36.6393307468477,-27.3055771096023,-13.6478176527643,-1.39718719689622,4.81248787584869,9.53370514064015,7.20754122211445,0.762875848690592,-5.29163433559651,-12.4756789524733,-24.7811105722599,-25.8274975751697,-9.52824118978338,12.0609117361785,-1.64495635305529,-34.2481247979308,-18.7054801163919,2.3082444228904,-9.69133527319754,72.7575169738118,84.1105722599418,131.249757516974,73.5518913676043,-30.0378111865503,-14.1168606530876,7.18457807953443,-5.66814581312642
1905,-24.4571290009699,-21.5062560620757,-13.8674102812803,-6.03976721629486,2.12672162948594,9.04718719689622,14.910620756547,12.5569835111542,6.70552861299709,-3.88452958292919,-9.33225024248303,-14.8308923375364,-35.2500484966052,-34.2956838021339,-26.8936954413191,-17.6252667313288,-8.08661493695441,-0.214209505334627,5.30329776915616,3.97565470417071,-0.41721629485936,-10.9598448108632,-18.7305043646945,-24.3032977691562,16.086323957323,6.41222114451988,3.88651794374394,11.7002909796314,24.0916585838991,46.2827352085354,57.9384093113482,64.2929194956353,59.3098933074685,43.2875848690592,10.8433559650824,11.037342386033,-29.8535887487876,-27.9009699321048,-20.3805528612997,-11.8325169738118,-2.97994665373424,4.4164888457808,10.1069592628516,8.26631910766246,3.14415615906887,-7.42218719689622,-14.0313773035887,-19.5670950533463,-22.1413191076625,-5.92681862269641,12.1715971548658,-2.17041707080504,-32.8824603944391,-17.5351923698674,3.02158098933075,-10.0358551568057,41.6556741028128,39.6784675072745,168.514064015519,113.44083414161,-27.5118897510508,-11.7310054962819,7.59658907209829,-6.10313611380537
1906,-18.6445683802134,-20.09796314258,-17.6816682832202,-4.36066925315228,1.29476236663434,10.2869544131911,16.878370514064,15.1280310378274,8.83244422890398,-0.706062075654704,-10.6671677982541,-22.0303588748788,-28.5824927255092,-32.3836566440349,-30.5292919495635,-16.1587293889428,-7.29282250242483,1.54694471387003,5.58545101842871,5.5515518913676,0.187681862269641,-7.10737148399612,-17.898157129001,-32.0415615906887,25.4156159068865,12.0363724539282,12.541222114452,13.529582929195,28.1818622696411,52.7754607177498,35.7633365664404,38.6935014548982,46.556741028128,47.9025218234724,47.8511154219205,22.6823472356935,-23.6135305528613,-26.2408098933075,-24.1054801163919,-10.2596993210475,-2.99903006789525,5.91694956353055,11.2319107662464,10.3397914645975,4.51006304558681,-3.90671677982541,-14.2826624636275,-27.0359602327837,-17.8578079534433,-6.91585838991271,14.0977853216941,-0.846928548334949,-28.4231490462334,-17.9936146136437,4.22798254122211,-8.27261558357582,48.4893307468477,54.2526673132881,127.232298739088,142.310378273521,-23.1404784998383,-12.4547365017782,9.16288393145813,-4.55977206595538
1907,-29.4172162948594,-26.075315227934,-19.4538312318138,-13.204898157129,-2.63622696411251,9.66212415130941,13.2539767216295,10.6689136760427,4.38375363724539,-1.83937924345296,-8.59553831231814,-14.930407371484,-41.0420950533463,-37.2780795344326,-30.7874393792435,-22.3434529582929,-11.3182832201746,0.372793404461688,4.0947138700291,2.21585838991271,-1.26285160038797,-11.978564500485,-18.4347720659554,-23.4568380213385,22.5683802133851,17.7356935014549,19.1935014548982,17.5193986420951,20.4728419010669,41.2851600387973,70.8288069835112,66.578564500485,74.860814742968,11.5368574199806,18.5009699321048,18.5737148399612,-35.2296556741028,-31.6766973811833,-25.1206353055286,-17.774175557711,-6.97725509214355,5.01745877788555,8.67434529582929,6.44238603297769,1.56045101842871,-6.90897187196896,-13.5151551891368,-19.1936226964112,-25.8409634658907,-11.7649854510184,11.1950048496605,-2.01705463950857,-36.7872453928225,-21.483058519237,2.22778855480116,-10.5587293889428,62.9864209505335,57.1857419980601,178.692531522793,104.898642095053,-31.3141044293566,-16.6240219851277,6.71139670223084,-6.28789201422567
1908,-18.4914161008729,-21.0936954413191,-21.0987390882638,-9.18583899127061,2.47613967022308,9.42725509214355,16.8403491755577,12.1412706110572,9.92546071774976,-0.308244422890398,-10.3483026188167,-19.0166343355965,-30.4995150339476,-30.7841416100873,-32.2180892337536,-20.0542677012609,-5.82468477206596,0.989621726479146,5.72240543161979,3.03719689621726,0.604461687681862,-6.94893307468477,-17.5796799224054,-29.1058680892338,16.7303588748788,30.0315227934045,28.4970902036857,13.368574199806,33.9354995150339,47.7211445198836,30.094083414161,49.3132880698351,16.5703200775946,36.7080504364694,25.2148399612027,22.9597478176528,-24.4954655674103,-25.9389185257032,-26.6584141610087,-14.6200533462658,-1.67427255092144,5.20843840931135,11.2813773035887,7.58923375363725,5.26496120271581,-3.62858874878758,-13.9639912706111,-24.0612512124151,-18.171839637892,-9.26947946977045,12.8029582929195,-0.243695441319108,-28.2468315551245,-19.3656805690268,3.24974135143873,-7.97471710313611,65.3355965082444,75.8011639185257,127.12851600388,78.4932104752667,-23.2093355965082,-14.3175800193986,8.02634982217911,-4.10920627222761
1909,-27.1485451018429,-24.9348690591659,-17.008777885548,-12.3870029097963,0.38627546071775,10.6581959262852,14.3877788554801,13.7330261881668,7.71086323957323,-3.23991270611057,-11.7213385063046,-17.1004849660524,-37.4378273520854,-34.7444713870029,-26.4948108632396,-21.5639670223084,-7.34912706110572,0.789282250242483,4.459796314258,4.21852570320078,-0.30635305528613,-8.41013579049467,-20.0964597478177,-25.2252667313288,22.7221144519884,29.6857419980601,19.2793404461688,34.6653734238603,37.9044616876819,35.8060135790495,64.6086323957323,40.2022308438409,53.9878758486906,39.0368574199806,33.8365664403492,26.1493695441319,-32.2931862269641,-29.8396702230844,-21.7517943743938,-16.9754849660524,-3.48142580019399,5.72373908826382,9.42378758486906,8.9757759456838,3.70225509214355,-5.82502424830262,-15.9088991270611,-21.1628758486906,-23.7000161655351,-9.66983511154219,12.926333656644,-2.4167959909473,-33.7627222761073,-18.4693016488846,3.15586808923375,-9.60431619786615,75.3676042677013,91.849175557711,140.616876818623,126.86129970902,-28.7313692208212,-14.0695683802134,8.04110087293889,-6.01055609440673
1910,-19.188360814743,-24.0177982541222,-12.1495150339476,-4.30533462657614,0.556304558680892,10.6504364694471,15.2833171677983,11.1519883608147,4.91425800193986,-0.432832201745878,-13.5535402521823,-20.0272550921436,-28.4456353055286,-35.1047041707081,-23.2368089233754,-15.0233268671193,-8.54194956353055,1.21590688651794,5.21542192046557,2.70654704170708,-1.96522793404462,-7.65305528612997,-18.0013579049467,-28.7524733268671,21.954898157129,24.2172647914646,15.258971871969,30.5106692531523,32.1517943743938,40.0790494665373,47.2264791464597,52.5232783705141,49.5096993210475,34.6799224054316,35.6401551891368,22.4010669253152,-23.8169980601358,-29.5612512124151,-17.6931619786615,-9.66433074684772,-3.99282250242483,5.93317167798254,10.2493695441319,6.92926770126091,1.47451503394762,-4.04294374393792,-15.7774490785645,-24.3898642095053,-20.1022146783059,-5.29951503394762,12.3619139993534,-3.02403815066279,-29.5918687358552,-15.6006951180084,3.0459586162302,-9.20654704170708,72.3215324927255,77.921435499515,139.828806983511,119.829776915616,-24.8470417070805,-10.450105075978,7.70393630779179,-6.11529259618493
