"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2","ssp245","r1i1p1f1","2061",0.405794989399481,0.392497529592419,0.229141478467787,0.285529592667921,0.168989213107667,0.0429353347111062,0.0684554128059182,0.0140035625422862,0.18656059575871,0.328350363489661,0.348222543313527,0.490605872368148,9.55299471403159,9.19673207688403,6.5916550661082,5.14999443795339,3.65180956710327,3.89447278758068,4.55423341833883,5.38511525091031,5.18986060846831,6.04711369540087,7.9018234938751,9.0803989491328,0.591103550605471,0.425860320409808,0.196035056383875,0.423158504869293,9.2767085839522,5.13115300979486,4.61127381483669,6.3795992588303
"ACCESS-CM2","ssp245","r2i1p1f1","2061",0.516412909573268,0.372156078713022,0.337844080730584,0.252990679940781,0.214509726963987,0.0765776452099448,0.00896396527579269,0.0526013998508672,0.154282669396157,0.265138739355126,0.341092483431397,0.429582670914986,10.0428429969165,9.4466698554652,7.40875652348438,4.94167557457357,3.96062994192184,3.86106094167884,4.67500077046225,5.40318722888509,5.04324164537336,6.27860862648394,7.91044376261003,9.14644182975054,0.598872384273448,0.439016212782149,0.201327940885062,0.380326911369578,9.54531821421172,5.43702067950022,4.64641632696341,6.41076467903186
"ACCESS-CM2","ssp245","r3i1p1f1","2061",0.437972286621103,0.388394816831081,0.266631012237753,0.23583436303509,0.176730532432303,0.100105579177506,-0.0146839500324733,0.0392940726671723,0.112255584947385,0.259943881638832,0.400665339902961,0.388387999565046,9.64694750446821,8.83154331044347,6.35979363199893,4.89718094264525,3.92490440046613,3.85652058893352,4.49122318680887,5.4884012725158,5.51456585687978,6.31242290953101,8.06977512143422,8.83591248168065,0.57620545692564,0.404359620670402,0.193262669327317,0.398609985109247,9.10480109138457,5.06062632658039,4.61204835942138,6.63225464794992
"ACCESS-CM2","ssp245","r4i1p1f1","2061",0.422501694338538,0.307865021856799,0.241648544498742,0.298230193224827,0.186818252793008,0.0703073957984252,0.0285744427792938,0.0515894459839261,0.086938365908071,0.294061796347917,0.352852132213007,0.432661866477283,9.48314436343627,8.1291470360621,6.43522410319896,4.93275426332242,3.91782531518824,3.74718454189367,4.80644640075271,5.4266751170142,5.65064677860359,6.08564969190209,7.7054561394817,8.71711986065752,0.556286439300013,0.438625144744093,0.207705452320356,0.383077768858492,8.77647042123304,5.09526789333388,4.66010202307818,6.48058419059693
"ACCESS-CM2","ssp245","r5i1p1f1","2061",0.488402068821538,0.412423297648357,0.233015647087147,0.307571446360672,0.160086842399996,0.0491977828924482,0.111906662903926,0.0164173962876249,0.151559025110996,0.304008118371833,0.338592432419457,0.489666708715012,10.186331668311,9.16694243023707,6.55921871964177,5.34573397832003,4.02615084131279,3.9770746343024,4.77609692472703,5.48685323801535,5.73348567065905,6.37366657914694,8.07217708881399,9.50436449931976,0.620846877672297,0.418188964920239,0.215342552783776,0.406106868752937,9.61921289363089,5.31036784493079,4.74667492875538,6.72644311016434
"ACCESS-ESM1-5","ssp245","r10i1p1f1","2061",0.339150133840749,0.275382487666479,0.271292759166897,0.102169087807515,0.127818179495541,-0.0515799433125168,-0.0622198759321159,0.0138865122258185,0.00914508634412454,0.23403652897446,0.299004039321242,0.360672394887473,8.31074191232387,7.76404217183928,5.73171576640029,4.55193991349045,3.52204521328698,2.54818694732802,2.82353384010727,3.39843019103285,3.7682761414417,5.77623905635271,6.89896809583023,7.85613989246242,0.455593389402627,0.324875868935333,0.0826677710031355,0.298905375995748,7.97697467815954,4.60190028661913,2.92338365810259,5.48116107949146
"ACCESS-ESM1-5","ssp245","r1i1p1f1","2061",0.409266859160336,0.182135866160241,0.128971346990441,0.100202230497414,0.139689761920883,-0.0956224107385643,-0.0873587771094282,-0.00374942563259672,0.00855340682820435,0.170771395556603,0.249191199847706,0.389949071595037,9.07649180110222,7.54662044877333,5.89828043265134,4.5435178155839,3.72307351604515,2.79382668397389,3.15306365336064,3.70915012614053,3.95650490138397,5.18909477467938,6.70978212081352,7.83215705935272,0.474110479992432,0.27606364592743,0.0577593427074578,0.27579147001308,8.15175643095721,4.7216239022376,3.21868016222521,5.28512727674887
"ACCESS-ESM1-5","ssp245","r2i1p1f1","2061",0.296601089966063,0.222940959682749,0.203083205121077,0.12342907915663,0.0991063205034584,-0.0391660963174661,-0.09904057807453,-0.0281567009598559,0.0395825918378766,0.192420178731694,0.348704119367561,0.292067834985849,7.77551480028146,6.63971345498905,5.26754214137901,4.38680844534856,3.37463455617692,2.71753135628653,3.04310702060745,3.41913013118159,3.97327065267165,5.6969223614361,6.83387898637239,7.28703069839869,0.405600541806401,0.29798856113504,0.0610893024158427,0.32160986581466,7.23408631783159,4.34299505766534,3.05992282397309,5.50135732552603
"ACCESS-ESM1-5","ssp245","r3i1p1f1","2061",0.405152613869248,0.355898544993274,0.0869541752447689,0.0977674711738638,0.0605223307770599,-0.0263967805909309,-0.0605894564668458,-0.0293299288982566,0.0725062681860248,0.18646398550966,0.372687808782606,0.354812441538714,7.94871352245312,7.53044369392863,4.92543584944403,3.89268550123957,3.31724453576012,2.77324946250546,2.86580631689695,3.541292314972,3.85205657244677,5.44956083585536,6.81362480283732,7.43287248458049,0.511552532360659,0.249372320230333,0.08134504767639,0.340426252156051,7.63734322559067,4.04512196280208,3.06011603527895,5.37174739866444
"ACCESS-ESM1-5","ssp245","r4i1p1f1","2061",0.352401267491626,0.170903516286888,0.0972282645470215,0.0791414367677096,0.0612113254115492,-0.0514186367952556,-0.0459952248136264,-0.065268185819703,0.0327093966940677,0.252527752747445,0.309020086924735,0.387922669346043,8.96000276032894,7.57005789640003,5.63379708047268,4.46830314970102,3.5535024262635,2.6717970462757,3.06608354661393,4.04564910585888,4.14606426689048,5.91149574823341,7.00218462343771,8.15625195746892,0.441278607050773,0.248628521737887,0.0656764008855324,0.318462868730187,8.22877086080362,4.55186754785312,3.26117657066706,5.68658152422344
"ACCESS-ESM1-5","ssp245","r5i1p1f1","2061",0.390879211181534,0.280913912890037,0.111686284051546,0.143471642573709,0.0627112261024804,-0.034979272693611,-0.0387527411890425,-0.0249896073220966,0.0441244607464776,0.190783924149094,0.274916421409383,0.310805267790644,8.46712642815366,7.3891043871931,4.96904862938978,4.14982657740702,3.34963659274501,2.55447202387574,2.61803018461756,3.51975617490684,4.04303488683859,5.36013458321609,6.46922777204013,7.33613799381641,0.468553998995577,0.27065076376393,0.0867725022083545,0.291095050629111,7.73078958522121,4.15617060573489,2.89741945987517,5.29079908621604
"ACCESS-ESM1-5","ssp245","r6i1p1f1","2061",0.353158925115554,0.244253139289387,0.122333819641983,0.0709602625797132,0.114524589704582,-0.048462787698013,-0.0940223293937156,-0.0279172989727534,-0.00715065933013665,0.186949166604478,0.23452338507205,0.232653733955973,8.09583907181572,7.22688011073695,5.01362840039803,4.55742013308566,3.78704936434572,2.84506507074933,2.96979582659825,3.67986433976199,4.31988840256779,5.4889358440467,6.27499797441548,7.17355073705452,0.416155422782346,0.26215228180752,0.0583176620880472,0.266188907733725,7.49875663969612,4.45269929820278,3.16490841621897,5.36127407973059
"ACCESS-ESM1-5","ssp245","r7i1p1f1","2061",0.426603471163622,0.255215581567198,0.188758357140416,0.192360632925906,0.0699762307468785,-0.0524881419608431,-0.0702358286570696,-0.0261287047626347,0.0853519799693159,0.191558684033923,0.233283657343447,0.360419784687007,8.31534465746703,7.44733730837178,5.30143114459147,4.77234120357452,3.71680448793592,2.82852426773132,3.01893590945682,3.38518987424391,4.11436785374341,5.53398577225658,6.3647976286794,7.43137248092174,0.48983611913338,0.304242110367502,0.0691066896129027,0.291672701315707,7.73135148832522,4.59685893861541,3.07755002198265,5.33771709435758
"ACCESS-ESM1-5","ssp245","r8i1p1f1","2061",0.388781996932443,0.230442761106442,0.125512979856064,0.0447387902919013,0.054484073178306,-0.080125410015126,-0.110345484653039,-0.0518930664910415,-0.0241408923826437,0.14188397610219,0.293734584618634,0.354128222909424,8.44429067222571,7.71674093827545,5.761016310116,4.64728059035837,3.71749366188727,2.71281702753847,2.99918986183051,4.06450810615192,4.35055812427157,5.75914917153528,6.67375087308643,7.54666130235728,0.468261624304952,0.23852340340896,0.0456979208622565,0.263400819802668,7.90256429866731,4.70859684708922,3.25883833570948,5.59448606590224
"ACCESS-ESM1-5","ssp245","r9i1p1f1","2061",0.387774881766282,0.223278139686986,0.192815396136933,0.148469345605447,0.086919919231754,-0.0803000032681166,-0.0607599110546188,-0.0221748777544189,0.000481454717394416,0.241134808373768,0.29028409825598,0.35496014957688,8.88249324096703,7.34709944613777,5.72679507857315,4.1772190623227,3.28810064536282,2.51884704747766,2.73571256369717,3.41452796891726,4.11750721963626,5.63017808225831,6.62173662170733,7.89573170295203,0.452816997298705,0.300751276097992,0.061420141971293,0.301387001855559,8.04177479615284,4.39737160512373,2.88969586746055,5.45647398116684
"AWI-CM-1-1-MR","ssp245","r1i1p1f1","2061",0.23943786323057,0.0603896439208058,0.0780783052219208,0.0355853889479633,-0.0712747711247342,-0.204098495484244,-0.191095021917974,-0.443580474362053,-0.136168420293834,0.0808102249062664,0.233354970043341,0.174169957806206,7.50591984756262,5.80215428164441,4.32438271198069,4.39675357656483,3.8278693712595,2.76295476959559,3.2204703836134,3.27420539104731,3.5335705072054,4.06799629699683,5.31611749302697,6.31962940964391,0.329627447360461,0.215562155302644,-0.00156855830364015,0.233166123028144,6.54256784434453,4.18300188669778,3.08587685032518,4.30589475800757
"BCC-CSM2-MR","ssp245","r1i1p1f1","2061",0.183254953025435,0.0475094196423514,0.119788007389916,0.0855969354014597,0.0775201869995397,-0.00996622862980624,0.0121077300735975,-0.00218823395803568,0.0129751485044981,0.164882859151949,0.239384017915411,0.213251254603505,7.93039019024003,4.89594286417613,3.79467082777566,2.76454200305561,2.82981995220839,3.02315157335448,3.96962630084656,3.3071267267626,3.42087906504163,4.58890044266689,6.88238362058951,7.84598877343318,0.292376182523776,0.246783370219917,0.130918619440289,0.241976965205565,6.89077395094661,3.12967759174761,3.43330153726879,4.96405437046258
"CAMS-CSM1-0","ssp245","r1i1p1f1","2061",0.106958596794302,0.0287722142992618,0.0133326273473358,0.0305917363142912,-0.0818885241125837,-0.160421704383858,-0.108114435661197,-0.0877324278957571,-0.0178804746740323,0.105525882190887,0.128398070912532,0.187546851843043,4.13429976799711,3.39067416293475,2.87008549419199,2.40962549491496,1.76800704362235,1.32634089547532,1.03705546600356,0.970153580194117,1.49704259816115,2.73587289731612,3.70304768495575,5.28592507390111,0.261152030922261,0.150942379668032,0.0496144159586997,0.207393120458684,4.27029966866925,2.3492393454481,1.11118331260813,2.6453210650834
"CAMS-CSM1-0","ssp245","r2i1p1f1","2061",0.139934724588014,0.0823355979816878,-0.055959686006581,0.0255340160323475,-0.110932648671222,-0.116353354225755,-0.115541573412832,-0.146445916606203,0.00830706986495368,0.114107217011763,0.0858520588786648,0.0248807622666125,5.06468098635939,3.78619446937378,2.7545778190516,2.83146772033942,1.95491727642507,1.42233092326012,1.1232058024949,1.22629293263186,1.72114353686374,2.82064313999403,3.59472684066351,4.47160088421394,0.246771958611404,0.12589770465644,0.0499807568968905,0.21224459147712,4.44082544854005,2.51365426542441,1.25727655035606,2.71217117246739
