"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2","ssp245","r1i1p1f1","2061",-0.930668636771093,-0.781269580488275,-0.892273947903974,-1.56355806013779,-1.25183750452279,-0.678055876085009,-0.10319080328601,-0.499794048809279,0.0970097066819428,0.0845035288336591,-0.224257780714588,-0.568924069568418,3.00884518051414,2.67170845840737,2.98438134312462,3.32570808818381,3.64503081901052,3.58039095501933,3.31753995128861,3.18276604327598,3.3490332353204,3.04554374880153,3.27257163988469,2.98306948985873,-0.283781851129461,-0.456052612037495,-0.0972150289059382,0.25938232330721,2.88787436461374,3.31837340957843,3.36023229854318,3.22238289877845
"ACCESS-CM2","ssp245","r2i1p1f1","2061",-0.779714124265239,-0.691472836051171,-0.944180789150319,-1.16099592702119,-0.803913605857302,-0.45373842126161,-0.00587375208342208,-0.443365928020665,0.013207894867492,0.127894865409856,-0.366350691293339,-0.649029080145494,3.01367380365396,2.79758443860828,3.17035936167772,3.37018230312874,3.60901156713332,3.35779622183722,3.21145629497528,3.01633300059466,3.18320626761963,3.19781691269126,3.14700694844233,2.94996917013084,-0.165524933482355,-0.285111464791929,-0.0416171186713241,0.202649567090916,2.92040912671892,3.38318442348888,3.19519519365265,3.17601005311133
"ACCESS-CM2","ssp245","r3i1p1f1","2061",-0.74992179147053,-0.724135880487342,-0.699599268441587,-1.42182250371759,-0.985350552831193,-0.328207039457311,-0.115728832247964,-0.615123093753558,-0.00161850461198544,0.250998610686801,-0.0994699360138823,-0.528964383078581,3.3599248345019,2.86932039079683,3.01341296650587,3.57185837141755,3.79562826054722,3.39584891198802,3.31477127765779,3.2386950944694,3.335933186292,3.29900589329291,3.28141619427424,3.51359820268151,-0.175793474303532,-0.332847339539401,-0.0723843733619402,0.322747146116005,3.2476144774962,3.46029983481356,3.31643844919191,3.30545174280819
"ACCESS-CM2","ssp245","r4i1p1f1","2061",-0.742888165780152,-0.831879554495961,-0.840989535003355,-1.54596760366673,-0.879036875747704,-0.756620059088606,-0.188268943059544,-0.338712201772796,0.222828741823103,0.196435721535784,-0.181906691419472,-0.498801270237735,3.36806506479922,3.05638158507214,3.27935245800706,3.56824552773356,3.70890200469467,3.67489813000142,3.63348825669418,3.34600071723789,3.35794371715977,3.38186740796832,3.33922834989852,3.47434982922948,-0.188844884166484,-0.336162473924161,-0.0933219465072432,0.351795473398357,3.29959882939471,3.51883333285235,3.55146236403322,3.3596798649088
"ACCESS-CM2","ssp245","r5i1p1f1","2061",-0.742244302352774,-0.756352714698929,-0.970617797505732,-1.4367500857997,-0.959742206216106,-0.525649358025691,-0.154817415090439,-0.383665034958685,-0.0126987119702679,0.242345983090138,-0.232001267627934,-0.551677784498075,3.2522077338249,3.040177922355,3.53431445645661,3.83858565370253,4.00222810371065,3.75052860835031,3.63005939390724,3.37079778456579,3.55725368225437,3.49412148007778,3.64334449431067,3.38658273502948,-0.179456837283953,-0.375046945891661,-0.0382325261077726,0.277311768835794,3.2263228021076,3.79170941877801,3.5837952542156,3.56490655216586
"ACCESS-ESM1-5","ssp245","r10i1p1f1","2061",-0.3937900176627,-0.55994757878719,-0.786636047638866,-0.766595556816329,-0.761000276210382,-0.986838233305763,-1.22417419809527,-0.869808935237358,-1.20689458176846,-0.124491834733753,-0.400054145013691,-0.401446151983616,2.9699619489415,2.8568969681433,3.55104490013009,3.38484204792697,3.12554958163651,3.53683504835891,4.11424239062196,3.88623854811359,3.82920898266986,3.18509163568244,3.46957597240787,3.3489365555954,-0.106547573065329,-0.130809804427486,-0.646700006074746,-0.221774781632769,3.05859847833493,3.3538121844716,3.84577197216297,3.49462555109129
"ACCESS-ESM1-5","ssp245","r1i1p1f1","2061",-0.440281872466726,-0.472964234781514,-0.57679929654227,-0.726753530251087,-0.655360611219128,-0.580975605614659,-0.952485834608842,-0.88922820615647,-0.909630628903972,-0.0211120724635181,-0.167095476593992,-0.324348330259884,3.05841475405607,3.1321315484926,3.1938453260646,3.09678809361842,3.12051404789514,3.1828897336467,3.77911136361706,3.73150991127263,3.59367892164567,2.97892868394789,3.15636460449119,3.12836079036502,-0.032654586595933,-0.0580909211255951,-0.436742999592169,-0.0490419297731913,3.10630238998711,3.13704915751173,3.56450368415832,3.24299070200227
"ACCESS-ESM1-5","ssp245","r2i1p1f1","2061",-0.474320474364273,-0.563803417217151,-0.826517319978542,-1.05584630617326,-0.907799460517317,-0.92612068941783,-1.26742057376597,-0.902356058122642,-1.00163987075872,-0.0296574184376319,-0.189687339309261,-0.339876940949593,3.25295533688069,3.33684033559595,3.5412657451139,3.64485953281167,3.40568036703751,3.47332889211206,4.19521525891103,3.81689356189404,3.66453969643519,3.13862285208404,3.31324518698532,3.38186040392435,-0.084947493726512,-0.302882756131165,-0.680191404232778,-0.0699702403984127,3.3238853547972,3.53060190429757,3.82847923336693,3.37213590984982
"ACCESS-ESM1-5","ssp245","r3i1p1f1","2061",-0.436480936933819,-0.664391951715619,-0.753720482878879,-0.69597848131323,-0.47261902466794,-0.545685973258913,-1.12668573093013,-0.885202221285717,-0.929072236177705,0.0241922139635173,-0.175342060185836,-0.266863792903636,3.07327476404414,3.18811230132601,3.30461926333512,3.14760588259162,3.02792964280632,3.01895224353906,3.80960147552504,3.70238155549476,3.53634064649439,2.9791605652039,3.1162885479874,2.95545666517531,-0.111296287034328,-0.0589461389053339,-0.497057572344507,-0.0323806610712511,3.07228123903022,3.16005157451683,3.51031172890364,3.2105965655218
"ACCESS-ESM1-5","ssp245","r4i1p1f1","2061",-0.481573311664564,-0.495418553462665,-0.593123309110888,-0.520535659198286,-0.691993039214184,-0.506840595727771,-1.13591613830366,-0.945200530284971,-0.971096716188308,-0.26393962015195,-0.0902444143336197,-0.22649197796105,3.21599934984727,3.24403089329566,3.3459495627043,3.07188121897111,3.08699706255817,3.09641369767935,3.84628980314171,3.83618742099217,3.69692673754317,3.39206052704424,3.36590085825611,3.13525198434965,-0.0513605078400033,-0.0341690974479087,-0.465215930126975,-0.167421060580246,3.1984273939097,3.16827592456708,3.59296364820595,3.48496270512296
"ACCESS-ESM1-5","ssp245","r5i1p1f1","2061",-0.279976873283653,-0.700571056715313,-0.663564011777398,-0.645006687424878,-0.693567734215364,-0.696345986483309,-1.13812152748132,-0.917254442025342,-1.02484319687903,-0.0459701778541903,-0.155070965075727,-0.333951949770269,2.98146233072882,3.21507655663432,3.28074045255084,3.18301424463772,3.14955980734758,3.3309443977822,3.94620545715383,3.84291035097,3.74088651192014,3.21958462589469,3.37885695982758,3.27754666438489,-0.0505609177328279,-0.0915559401155422,-0.512228574877755,-0.0964083106365803,3.15802850098095,3.20443816038581,3.70668674937037,3.44644267396756
"ACCESS-ESM1-5","ssp245","r6i1p1f1","2061",-0.350735947194873,-0.641389400664703,-0.952501588806713,-0.637022729739494,-0.426457585482161,-0.556897765675017,-1.04000041682569,-0.950898035603169,-1.03010597671367,-0.148377155686867,-0.0257903781078035,-0.41242995433236,3.36251873444817,3.14684790125486,3.54365305623644,3.2358530031764,2.85556456362359,3.05550510897614,3.75745262447064,3.71402833353102,3.61240883671746,3.12562264866525,3.08679661997947,3.40830470531675,-0.0952561174643671,-0.088841832075624,-0.511936568442493,-0.0710777128248646,3.30589041656861,3.21169019615931,3.50899532715646,3.27494270392154
"ACCESS-ESM1-5","ssp245","r7i1p1f1","2061",-0.63190817336033,-0.591241600498046,-0.8895242788019,-0.650278145570489,-0.65553555862546,-0.877567832790984,-1.10566201388382,-0.853435958997883,-1.09221000503615,-0.0659502990955998,-0.0890841521534518,-0.371488617365549,3.1895986402738,3.14584204593455,3.38663175951785,3.25631008174491,3.16340254432455,3.46384831572499,3.96504283847419,3.79069028298484,3.73555623108411,3.09104683241993,3.13920171697727,3.33777927431976,-0.166707263305632,-0.15047179691142,-0.50013738567553,-0.116660114401672,3.2244066719459,3.26878143384053,3.73986047426563,3.32193492812048
"ACCESS-ESM1-5","ssp245","r8i1p1f1","2061",-0.385424519737539,-0.549475496263622,-0.740688075468746,-0.696712096905867,-0.325588031362383,-0.768784968910652,-1.09844825470939,-0.758169572689374,-1.05233521774581,-0.194962516214915,-0.239881953814815,-0.258569664588218,3.03026352121646,3.09222981502017,3.29563858862467,3.17240987073344,2.92474824097622,3.27201867416685,4.00221151703655,3.65988586843817,3.69878752569116,3.24420306149957,3.22799825469033,3.21581606725583,-0.0165875551244271,0.0372974490114888,-0.522300059901051,-0.213652820635654,3.112769813966,3.13093223095752,3.64470537004521,3.39032965212779
"ACCESS-ESM1-5","ssp245","r9i1p1f1","2061",-0.44554409257777,-0.702279663404252,-0.79883354886544,-0.601007705003823,-0.517267970291017,-0.845108049972445,-1.19012780036059,-1.0619615076765,-1.22148168295869,0.102396943801296,-0.0901468167698185,-0.447685726198951,3.06234370536008,3.08102664311496,3.53542496611145,3.36467572632062,2.9815498164078,3.38729984163441,4.07788245919684,3.94116515840056,3.88798054445361,3.08872464247941,3.05883262045475,3.24342630046393,-0.177135135606088,-0.0125290942222053,-0.639112524627382,-0.0754904206070659,3.12893222195953,3.2938835069891,3.80211582956791,3.34517928708397
"AWI-CM-1-1-MR","ssp245","r1i1p1f1","2061",-0.998654739368885,-0.905808227550426,-1.68040903037477,-1.2876716766647,-0.766175577520448,-0.828859733453598,-1.03498846953681,-0.85484184489692,-0.52250090122737,-0.0391264177789794,-0.707632321548181,-0.735896614569585,2.40764026659375,2.43533953072445,2.44917285699727,2.57703052950365,2.59666902447053,2.27929650444989,2.70561004029443,2.57092845292764,2.30694879499312,2.08128385768351,2.01031209682047,2.56282218314369,-0.0740084686190346,-0.206716343774313,-0.2439282239425,0.0619869274231981,2.46860064882501,2.54095749137924,2.5186116617187,2.13284827174039
"BCC-CSM2-MR","ssp245","r1i1p1f1","2061",-0.310990825731608,-0.748780126824223,-0.374468572289216,-0.555403001698434,-0.350833578439882,-0.611595958573505,-0.927283601762578,-0.617765070897841,-0.077131692201767,-0.142503953154615,-0.181779264167245,-0.410086911077913,1.39300247784584,1.66761014633126,2.08235366646171,1.99849429800394,2.0889039688149,2.21445979504094,2.72037601393682,2.65109570312649,2.18957038897329,1.88854042965654,1.85155103127291,1.50620182775636,-0.091158521656419,-0.158891529950317,-0.489466931947127,0.127661956858609,1.52227148219729,2.05658398297998,2.52864383211454,1.97655396805134
"CAMS-CSM1-0","ssp245","r1i1p1f1","2061",-0.96838439339924,-1.32688619412272,-0.568190189842052,-0.606648717952273,-0.664454967428384,-0.390272091514936,-0.261901682249252,-0.322344528802123,-0.143702868113984,0.00491311205689263,-0.369903538429234,-0.693969683787123,1.23352900361737,1.47025749599014,1.65814141368558,1.74071724954327,1.8757984588223,1.91765752682964,1.79439709845702,1.80141727771931,1.78089318071031,1.54806146249708,1.51948872454304,1.41674755382475,-0.289273261243599,-0.0177297938041596,-0.122894416312821,0.123707343347116,1.37351134250371,1.75821904799131,1.83782397883093,1.61614778027267
