"gcm","scenario","proj.year","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACCESS-ESM1-5","ssp126",2001,"r10i1p1f1",0.973333333333333,1.00633333333333,0.225333333333333,0.698,0.177333333333333,0.605666666666666,0.603333333333333,0.695666666666666,0.254,0.943666666666667,0.859,1.08233333333333,0.896666666666665,1.11866666666667,0.254666666666669,0.741,0.177,0.483333333333333,0.494333333333333,0.572666666666667,0.188333333333333,1.03766666666667,0.913333333333334,0.987666666666666,0.131215147137078,0.089611229715671,-0.0216767348245739,0.0587050644810452,-0.0170306639300453,0.0219916716742352,-0.0480995614887041,-0.000487436621779302,0.00451037231363127,0.097054116846266,-0.0133829134894672,0.151560100522084,0.944666666666667,1.054,0.240000000000002,0.715666666666667,0.175,0.551666666666666,0.555,0.639,0.224333333333333,0.997333333333334,0.890333333333334,1.02166666666667,0.953666666666667,0.372666666666666,0.633666666666667,0.686,0.912666666666667,0.393000000000001,0.514333333333333,0.724,0.116158145489162,0.00586016378036636,-0.00989813250056226,0.0329160477163795,0.927666666666667,0.373999999999999,0.571999999999999,0.703333333333333
"ACCESS-ESM1-5","ssp126",2001,"r1i1p1f1",1.37833333333333,1.64633333333333,1.37033333333333,0.698,1.22733333333333,0.765666666666666,0.973333333333333,0.855666666666666,0.994,1.47866666666667,1.229,2.17733333333333,1.46166666666667,1.72366666666667,1.46466666666667,0.760999999999999,0.927,0.473333333333334,0.624333333333333,0.632666666666667,0.868333333333333,1.49266666666667,1.45333333333333,2.19266666666666,0.0418036908598713,-0.0845458508100334,-0.0274212619173708,-0.0015411561871419,0.0133359593491278,0.0230998306422219,-0.0444241114389525,0.014957970894355,0.0385296356667206,0.111615305942616,-0.035948816400067,0.184132892631678,1.41966666666667,1.679,1.415,0.735666666666667,1.065,0.626666666666667,0.795,0.754,0.919333333333333,1.47733333333333,1.35533333333333,2.18166666666667,1.74366666666667,1.09766666666667,0.863666666666665,1.236,1.81766666666667,1.048,0.569333333333333,1.259,0.0632078890777805,-0.00101731130214944,-0.00337582452440355,0.0464310392873353,1.78766666666667,1.079,0.716999999999999,1.25833333333333
"ACCESS-ESM1-5","ssp126",2001,"r2i1p1f1",1.40333333333334,1.60133333333333,0.440333333333333,0.163,0.247333333333334,0.715666666666666,0.833333333333334,0.810666666666666,0.839,0.923666666666667,0.888999999999999,0.972333333333335,1.40666666666667,1.59366666666667,0.504666666666669,0.256,0.157,0.608333333333333,0.624333333333333,0.582666666666667,0.663333333333333,0.822666666666667,0.913333333333334,1.03766666666667,0.0983317853232943,0.0054368913517342,0.057015309269171,0.0150417280084625,0.0181709537289825,-0.0470892670158163,-0.0076983961029331,0.0298862124217401,-0.0279814054685419,0.0140546171532572,0.0922970004801051,0.0730871856084789,1.39966666666667,1.609,0.470000000000002,0.210666666666667,0.19,0.661666666666667,0.74,0.704,0.754333333333333,0.862333333333333,0.905333333333335,1.00166666666667,1.27366666666667,0.277666666666667,0.793666666666667,0.871,1.29766666666667,0.303000000000001,0.614333333333334,0.798999999999999,0.0567765042596662,0.026732837867705,-0.00838597808367059,0.0172678365301087,1.27266666666667,0.298999999999999,0.702,0.828333333333333
"ACCESS-ESM1-5","ssp126",2001,"r3i1p1f1",1.76833333333333,1.19633333333333,1.15533333333333,0.893,0.942333333333333,0.435666666666666,0.383333333333333,0.790666666666667,0.724,0.903666666666667,0.964,1.61233333333333,1.82666666666667,1.28366666666667,1.28466666666667,0.885999999999999,0.792,0.473333333333334,0.259333333333333,0.602666666666667,0.723333333333333,1.02266666666667,0.993333333333334,1.64766666666667,0.0726976988056549,0.108099227132363,0.0296128702578322,0.0467336803937801,-0.0150086663448334,-0.00390741104041137,-0.0108031072801564,0.0560787298532599,0.0388219652157042,0.10746994115833,0.147237720115148,0.112951646486418,1.80466666666667,1.239,1.21,0.885666666666667,0.86,0.461666666666666,0.315,0.714,0.709333333333333,0.962333333333333,0.980333333333334,1.65166666666667,1.52366666666667,0.977666666666667,0.558666666666666,0.881,1.59266666666667,0.983000000000001,0.444333333333334,0.909,0.0947921884810228,0.0153851948406221,0.0128442455248621,0.0901301082765418,1.55266666666667,0.994,0.491999999999999,0.888333333333333
"ACCESS-ESM1-5","ssp126",2001,"r4i1p1f1",3.17333333333334,2.27133333333333,0.830333333333334,1.198,1.15733333333333,0.920666666666666,0.733333333333333,0.980666666666666,1.189,1.84366666666667,1.524,2.38233333333333,3.14166666666667,2.38366666666667,0.969666666666669,1.296,0.972,0.828333333333333,0.684333333333333,0.857666666666667,1.11833333333333,1.89766666666667,1.78833333333333,2.59766666666667,0.146263243050071,0.0687577135458053,0.0548810011064207,0.0401756177497772,0.0637380783481509,0.0246328007236469,0.00331308478634895,0.0557314481422759,0.0357983663489385,0.00996947818884486,0.0646455932512344,0.0837358586935641,3.16966666666667,2.334,0.885000000000002,1.24566666666667,1.06,0.881666666666666,0.705,0.938999999999999,1.15933333333333,1.86233333333333,1.66533333333333,2.48166666666667,2.54866666666667,1.05266666666667,0.883666666666667,1.526,2.66266666666667,1.058,0.794333333333333,1.594,0.0916497128211011,0.0540066725864827,0.0269096094471291,0.0341463220847951,2.61266666666667,1.049,0.841999999999999,1.55833333333333
"ACCESS-ESM1-5","ssp126",2001,"r5i1p1f1",1.38833333333334,2.10133333333333,0.690333333333335,0.158,0.737333333333334,0.455666666666666,0.478333333333333,0.395666666666665,0.264,1.53866666666667,1.024,0.812333333333335,1.44166666666667,2.04366666666667,0.789666666666669,0.200999999999999,0.602,0.368333333333333,0.444333333333333,0.382666666666667,0.303333333333333,1.58266666666667,1.04333333333333,0.942666666666668,-0.00432547986932974,0.0310450909055096,0.0335595148771564,-0.0378693560569605,0.103883950378129,0.0200289951262755,-0.0379942168300662,0.0826566876769075,0.0341375694365569,0.0470095506827972,0.0558848937770016,0.121433123241509,1.40966666666667,2.074,0.745000000000001,0.170666666666667,0.665,0.411666666666667,0.449999999999999,0.379,0.289333333333333,1.55233333333333,1.04033333333333,0.891666666666666,1.33366666666667,0.507666666666667,0.433666666666666,0.951,1.38266666666667,0.523,0.399333333333333,0.968999999999999,0.0403386552609701,0.0435409390523844,0.0197682307012439,0.0439115286566194,1.35266666666667,0.523999999999999,0.417,0.958333333333333
"ACCESS-ESM1-5","ssp126",2001,"r6i1p1f1",1.29333333333333,1.47133333333333,1.20533333333333,0.048,0.422333333333333,0.625666666666666,0.443333333333333,0.550666666666666,0.859,0.638666666666667,1.039,1.16733333333334,1.41166666666667,1.48866666666667,1.40966666666667,0.110999999999999,0.307,0.603333333333333,0.419333333333333,0.517666666666667,0.873333333333333,0.742666666666667,1.24333333333333,1.30266666666667,0.162261257427347,0.148410570504463,0.106189860990283,-0.0298239691523348,0.0548887960193847,0.053036710956138,-0.0111219173009864,0.0198622203247574,0.00520865169018236,0.0117216686486188,-0.0316073697137673,0.129491322636349,1.35466666666667,1.469,1.31,0.070666666666666,0.355,0.621666666666666,0.435,0.529000000000001,0.854333333333333,0.682333333333334,1.13533333333333,1.22166666666667,1.24866666666667,0.552666666666667,0.538666666666666,0.841,1.34766666666667,0.603000000000002,0.514333333333333,0.949,0.136921965696688,0.0416777015520831,0.0198241599526909,-0.00151725754462628,1.29766666666667,0.578999999999999,0.516999999999999,0.913333333333333
"ACCESS-ESM1-5","ssp126",2001,"r7i1p1f1",0.883333333333333,0.871333333333332,1.78533333333333,0.723,0.887333333333333,0.910666666666666,1.06333333333333,0.800666666666666,0.749000000000001,0.918666666666667,0.579000000000001,1.84233333333333,0.846666666666668,0.868666666666666,1.90466666666667,0.666,0.612,0.633333333333334,0.849333333333333,0.572666666666667,0.613333333333333,0.967666666666666,0.723333333333333,1.84766666666667,0.0578085851527943,-0.0529591310709465,0.0998045822266027,0.0315899471089152,-0.00538693440214022,0.00120592188350077,-0.02112039826567,-0.0255309018977909,0.0251164060957931,0.0539420463960365,-0.0183304321958806,0.14417962635772,0.869666666666667,0.863999999999997,1.84,0.685666666666666,0.75,0.781666666666666,0.955,0.699000000000001,0.689333333333333,0.932333333333334,0.655333333333335,1.85166666666667,1.12366666666667,1.14266666666667,0.928666666666667,0.761,1.09766666666667,1.063,0.694333333333334,0.774,0.0586936053482212,0.032517702266607,-0.0151029133090965,0.0245541906086011,1.10766666666667,1.099,0.802,0.778333333333333
"ACCESS-ESM1-5","ssp126",2001,"r8i1p1f1",1.01833333333333,1.53133333333333,0.630333333333335,0.623,0.902333333333334,0.640666666666666,0.683333333333334,1.20066666666667,0.704,1.17366666666667,0.619,1.66733333333333,1.08166666666667,1.54866666666667,0.744666666666667,0.645999999999999,0.752,0.423333333333334,0.469333333333333,0.862666666666667,0.413333333333333,1.16766666666667,0.808333333333334,1.73266666666667,0.062078320386397,0.0919679332741303,-0.0396012022461916,-0.0172030029711809,0.00128810082865449,0.00811043394163491,0.01377114613899,-0.0383565826518151,-0.0266553520268928,0.0118384057155501,-0.0597230937490663,0.142513803429939,1.05966666666667,1.549,0.685000000000002,0.620666666666667,0.83,0.536666666666667,0.56,1.029,0.564333333333333,1.16233333333333,0.710333333333335,1.70166666666667,1.33866666666667,0.717666666666667,0.833666666666666,0.831,1.37766666666667,0.718,0.584333333333333,0.789,0.0983006716693806,-0.0141755331814348,-0.00425703328570659,-0.0212507871981318,1.34766666666667,0.723999999999998,0.712,0.818333333333333
