"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2001,2.71754336917563,1.63500071684587,0.646382078853044,0.927625089605735,1.05092616487455,0.650129032258064,0.428929032258058,0.267020071684586,0.710805017921144,0.817263799283154,1.41408315412187,1.97916630824372,3.69629677419355,2.30024014336918,1.1467440860215,0.969916129032265,0.80058422939068,0.761210752688172,0.75854623655914,0.583161290322581,0.969686021505377,1.43614336917563,2.13679426523297,2.94994121863799,0.0793094950098281,-0.0112974512900657,0.109036294121884,0.0215978246337318,-0.0150289691774335,0.0542246219235105,0.0937650640142849,0.0402085937912373,0.0321024324675596,-0.0515067740507584,0.100622021492319,-0.0517548920272972,3.20692007168458,1.96762043010753,0.896563082437272,0.948770609318995,0.925755197132617,0.705669892473113,0.593737634408605,0.425090681003585,0.84024551971326,1.12670358422939,1.77543870967741,2.46455376344086,1.98832592592595,0.874977777777779,0.448692712066901,0.980717323775388,2.83664874551972,0.972414814814815,0.700972759856631,1.51420788530466,0.00477811377516613,0.0378161056563604,0.0629208616980739,0.0238317436990405,2.41248733572282,0.923696296296295,0.574832735961756,1.24746260454003
"ACCESS-ESM1-5","ssp126",2001,1.09916666666667,1.19783333333333,1.01383333333333,0.706,0.748,0.901166666666667,1.0245,0.773,0.832666666666668,0.871,1.02916666666667,0.894,1.18366666666667,1.294,1.1505,0.781333333333334,0.624833333333333,0.813999999999999,0.891500000000001,0.723666666666666,0.742666666666667,0.901166666666667,1.0735,0.945833333333336,0.0533871923165741,0.0372893123407998,-0.00736290923875771,0.0384558644222812,0.0277619963477012,0.0289188352038297,0.0216577296807712,0.0403313554905411,0.0212755748428108,0.0251584647996541,0.0437903247697156,0.0539758298580306,1.15116666666666,1.24683333333333,1.08116666666667,0.740333333333333,0.682666666666667,0.854833333333334,0.962666666666667,0.747,0.784833333333333,0.883333333333333,1.04933333333333,0.923333333333336,1.037,0.8275,0.9025,0.915833333333333,1.11366666666667,0.852833333333333,0.809833333333334,0.901333333333333,0.0471964693833176,0.0217323524895958,0.0298403790257442,0.0284468935345155,1.07616666666667,0.837166666666667,0.853333333333333,0.905
"ACCESS-ESM1-5","ssp126",2021,2.87066666666667,2.61933333333333,2.22883333333333,1.546,2.0335,1.69566666666667,1.716,1.688,1.79166666666667,1.9285,2.25966666666667,2.2875,3.06666666666667,2.903,2.593,1.70383333333333,1.74233333333333,1.6305,1.581,1.55716666666667,1.62716666666667,2.01116666666667,2.439,2.46983333333333,0.0529701056514211,0.0525303512984889,0.0802248095423712,0.0914604644630819,0.113087401594656,0.0627493637003074,0.029739151226825,0.0613193691609482,0.0633867364355378,0.117620810507031,0.0927782445763263,0.0961242984822031,2.96966666666667,2.76083333333333,2.41316666666667,1.62733333333333,1.88366666666667,1.66083333333333,1.64966666666667,1.6245,1.70433333333333,1.97133333333333,2.35233333333333,2.38233333333333,2.6015,1.94,1.6995,1.99333333333333,2.82266666666667,2.01183333333333,1.59483333333333,2.02283333333333,0.0655943278154583,0.0983917014696525,0.0506627895155187,0.0894740092759649,2.71366666666667,1.97466666666667,1.64783333333333,2.0055
"ACCESS-ESM1-5","ssp126",2041,3.77116666666667,3.83833333333333,3.20783333333333,2.4245,2.8465,2.48666666666667,2.6945,2.8255,2.83116666666667,2.888,3.65416666666667,3.742,4.03966666666667,4.2115,3.6715,2.60933333333333,2.40133333333333,2.3535,2.4105,2.48716666666667,2.51816666666667,3.01766666666667,3.968,3.97383333333334,0.14269685024787,0.137530614878155,0.124292162739679,0.168192564410454,0.174052873726978,0.104031027865387,0.0424332369203118,0.0701180103720844,0.0982766710797964,0.164916955463453,0.169048909839981,0.150676312622175,3.90566666666667,4.02433333333333,3.43466666666667,2.51083333333333,2.62416666666667,2.41983333333333,2.55866666666667,2.6565,2.67533333333333,2.95133333333333,3.80883333333333,3.85833333333333,3.7745,2.8275,2.667,3.12783333333333,4.07316666666667,2.89133333333333,2.41983333333333,3.16833333333333,0.1418470249841,0.159533100621407,0.0721107486996271,0.139501253924184,3.92416666666667,2.85716666666667,2.54483333333333,3.1445
"ACCESS-ESM1-5","ssp126",2061,5.25066666666667,4.56133333333333,3.64983333333333,2.976,3.277,2.95266666666667,3.2225,3.188,3.25716666666667,3.37,4.29816666666667,4.4905,5.57416666666667,5.0445,4.177,3.19533333333333,2.75433333333333,2.6955,2.7885,2.79166666666667,2.87416666666667,3.48866666666667,4.6905,4.77083333333333,0.194066167400488,0.190095205286509,0.156505733623812,0.186652712874018,0.209185544136067,0.0861283082919169,0.0294716418819361,0.090557183596875,0.128441744540391,0.228933224900507,0.243027821186044,0.228796276165369,5.41266666666667,4.80533333333333,3.90966666666667,3.08483333333333,3.01066666666667,2.82433333333333,3.00916666666667,2.9885,3.06233333333333,3.42933333333333,4.50233333333333,4.63083333333333,4.75,3.298,3.1255,3.64433333333333,5.11316666666667,3.37333333333333,2.76183333333333,3.68283333333333,0.202293891917859,0.189179614484918,0.0676522490165983,0.193034241737649,4.92916666666667,3.33566666666667,2.94083333333333,3.6615
"ACCESS-ESM1-5","ssp126",2081,5.30316666666667,4.86783333333333,3.97183333333333,2.9975,3.4415,3.16316666666667,3.4465,3.2435,3.53016666666667,3.5905,4.42316666666667,4.8425,5.62016666666667,5.3625,4.5205,3.19233333333333,2.87583333333333,2.8245,2.954,2.79166666666667,2.97916666666667,3.68116666666667,4.824,5.14533333333334,0.199631566329839,0.188168872697505,0.172314423387848,0.20498009454046,0.197645783230715,0.0951380574168894,0.0407462241757877,0.103064231732833,0.123756811385133,0.212245343910497,0.22811645777783,0.242260600768664,5.46066666666667,5.11483333333333,4.24566666666667,3.09083333333333,3.15366666666667,2.99283333333333,3.20166666666667,3.0165,3.24833333333333,3.63333333333333,4.62833333333333,4.99783333333333,5.0185,3.468,3.287,3.85133333333333,5.38966666666667,3.52833333333333,2.86133333333333,3.82833333333333,0.211591063516098,0.193160234184573,0.0784669811575274,0.18145922574104,5.20816666666667,3.49966666666667,3.07083333333333,3.8325
"ACCESS-ESM1-5","ssp245",2001,1.09916666666667,1.19783333333333,1.01383333333333,0.706,0.748,0.901166666666667,1.0245,0.773,0.832666666666668,0.871,1.02916666666667,0.894,1.18366666666667,1.294,1.1505,0.781333333333334,0.624833333333333,0.813999999999999,0.891500000000001,0.723666666666666,0.742666666666667,0.901166666666667,1.0735,0.945833333333336,0.0533871923165741,0.0372893123407998,-0.00736290923875771,0.0384558644222812,0.0277619963477012,0.0289188352038297,0.0216577296807712,0.0403313554905411,0.0212755748428108,0.0251584647996541,0.0437903247697156,0.0539758298580306,1.15116666666666,1.24683333333333,1.08116666666667,0.740333333333333,0.682666666666667,0.854833333333334,0.962666666666667,0.747,0.784833333333333,0.883333333333333,1.04933333333333,0.923333333333336,1.037,0.8275,0.9025,0.915833333333333,1.11366666666667,0.852833333333333,0.809833333333334,0.901333333333333,0.0471964693833176,0.0217323524895958,0.0298403790257442,0.0284468935345155,1.07616666666667,0.837166666666667,0.853333333333333,0.905
"ACCESS-ESM1-5","ssp245",2021,2.41766666666667,2.60233333333333,2.01233333333333,1.444,1.7385,1.54216666666667,1.8545,1.6925,1.75766666666667,1.7255,2.18166666666667,2.105,2.54466666666666,2.8355,2.3195,1.60833333333333,1.47783333333333,1.4685,1.6865,1.54916666666667,1.52016666666667,1.78916666666667,2.352,2.31233333333333,0.102626772230259,0.0842070264218195,0.106576136489323,0.0931983149666191,0.100984454292051,0.0530370770115889,0.00723994757910518,0.0508635281214422,0.0520581616437505,0.117886760161526,0.0939335398455841,0.0917582698198949,2.48916666666667,2.71833333333333,2.16516666666667,1.52583333333333,1.60516666666667,1.50783333333333,1.77166666666667,1.6215,1.63683333333333,1.75783333333333,2.26683333333333,2.21233333333333,2.377,1.7385,1.697,1.88783333333333,2.55816666666666,1.80333333333333,1.57333333333333,1.88683333333333,0.0878424443206889,0.100182635920335,0.0362592190727664,0.0853345007469342,2.46766666666667,1.76766666666667,1.63533333333333,1.885
"ACCESS-ESM1-5","ssp245",2041,4.57616666666667,4.39633333333333,3.63633333333333,2.496,3.0035,2.47666666666667,2.769,2.841,2.91266666666667,3.1705,3.88016666666667,4.256,4.91166666666667,4.8105,4.1115,2.67383333333333,2.54533333333333,2.362,2.483,2.53716666666667,2.60716666666667,3.32466666666667,4.221,4.55783333333333,0.149359844579506,0.133833277262317,0.142106820966164,0.173731988859108,0.162330725075242,0.0854640036403662,0.0387573706597033,0.0782896951612688,0.0999024185166721,0.151130098793648,0.211923789014837,0.144659528126373,4.74166666666667,4.60533333333333,3.87166666666667,2.58133333333333,2.77216666666667,2.42533333333333,2.63016666666667,2.6885,2.75233333333333,3.24783333333333,4.05383333333333,4.40533333333333,4.3835,3.0465,2.6935,3.32633333333333,4.73216666666667,3.11133333333333,2.46333333333333,3.38133333333333,0.143445595763502,0.160412933994916,0.0668295662866534,0.146958928244992,4.55916666666667,3.07366666666667,2.57983333333333,3.352
