"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2","ssp245","r1i1p1f1","2061",-0.0320542043944451,-0.0207509770162349,0.0194911486153897,-0.118165065692264,-0.253238213305223,-0.535724860516596,-0.361756634707231,-0.489138080027272,-0.403272760264537,-0.677544940161337,-0.075517933686796,-0.0939853799474403,3.73231531619052,2.84911639901295,2.79496394471248,3.40594175160566,3.62736575914629,4.68861469024071,5.23662543064565,5.69821970944616,5.63357137123867,5.56977968996921,3.98678266295099,3.95128301022426,0.188184822501884,0.132170738572617,-0.12813804332323,0.012827121646006,3.51090490127956,3.27609048472584,5.20781993230081,5.06337790149701
"ACCESS-CM2","ssp245","r2i1p1f1","2061",-0.00555302763137603,-0.0746831476973717,0.0471488934831346,0.0335946871212983,-0.131303977407042,-0.522800962988039,-0.351505012140113,-0.348719660952976,-0.41711119625684,-0.596361186420659,-0.143567914142459,-0.100116478574667,3.46565633397826,3.10116383364725,3.02539786623743,3.30613727686696,3.47164419398409,4.96855335738761,5.79748856576385,5.3539762932049,5.34973096912742,5.55584115836088,3.76003270683097,3.97585945647142,0.153285150954156,0.225150541009002,-0.0839464635902489,0.0207566183474301,3.51422654418883,3.26772645586541,5.3733393867273,4.88853493715333
"ACCESS-CM2","ssp245","r3i1p1f1","2061",0.00415965586815292,-0.0253629818159658,-0.152568436562496,-0.190463148724516,-0.101096654448167,-0.399724911459175,-0.39299262883425,-0.493963226535901,-0.552211536362886,-0.567034241341379,-0.208212042478151,0.0624146967538328,3.55151529855026,3.4637240826274,2.90632776180279,3.07146159866328,3.88495132773424,4.67150846846587,5.67411131732858,5.63816292553336,5.88627497791418,5.61669201639077,3.73103325572414,3.98704297432389,0.237871613538148,0.112073797483359,-0.10061405818244,-0.0270829788553362,3.66742746546342,3.28758022854446,5.32792754713627,5.07800006774515
"ACCESS-CM2","ssp245","r4i1p1f1","2061",-0.0967861370982827,-0.0153697087075393,-0.037654888500157,0.0363063517902295,-0.142625588089748,-0.537568900121399,-0.480510647843137,-0.440587077385151,-0.480599693801675,-0.60637466163696,-0.0828432195447951,-0.112489270825824,3.56215811689316,2.91321745506658,2.97627742499245,3.24392599973448,3.76566650891272,5.1391066291014,5.66825153522549,6.01357158894922,6.11930198258041,5.49625528727253,3.97507860086492,3.91668297649359,0.150866131017692,0.193905562937561,-0.143476758524321,-0.00501632481913091,3.46401950462486,3.32862331342061,5.6069765993908,5.1968786294713
"ACCESS-CM2","ssp245","r5i1p1f1","2061",-0.0527275090338538,-0.153861080809588,0.0566877637645346,-0.102734800441923,-0.0807045012390775,-0.609133779290491,-0.421191059838085,-0.517894138636398,-0.477745060668468,-0.656693034261198,-0.123326421666531,-0.107779332978191,3.54582006168704,3.18553970382661,2.70236093202512,3.6155428298628,4.5739009530031,5.65134885175256,6.01093169662004,6.39244075700169,6.21137654459597,5.51573793918698,4.04605719141222,4.27384696877187,0.120250759091399,0.185965514660543,-0.159358312066766,-0.061987123700684,3.66840224709915,3.63060158088925,6.01824041645353,5.25772388005492
"ACCESS-ESM1-5","ssp245","r10i1p1f1","2061",-0.068069643648689,0.0121875247229596,0.179083265637626,0.0480520519768839,-0.245529667642887,-0.353955810237448,-0.45289699650346,-0.322802006794924,-0.298826307277855,-0.300189822130726,-0.0270698746444944,-0.037640686084705,3.3382876320519,3.04797054263158,2.80760333188167,2.95793523013021,4.24643619198984,3.9985617775582,3.41367800831285,3.7420029108101,3.94600037744943,4.24834293643732,3.49796148170512,3.53213824486418,0.139125687431115,0.226302313936237,0.0797272480771457,0.10887800121124,3.3061321390519,3.33732491620978,3.71808089591086,3.89743493781627
"ACCESS-ESM1-5","ssp245","r1i1p1f1","2061",0.0156981538891494,-0.0831532394172618,0.0369419206113733,-0.0830303625396921,-0.291025151365074,-0.437786106310961,-0.512253769147782,-0.436038263434966,-0.239299542296879,-0.528971427146626,-0.0527510764777855,-0.100563494933569,3.72115749594882,3.03132133415397,2.45248303663482,3.44766487180966,4.50919728352334,4.30581484562167,3.97287083589544,3.95719546293089,4.15804875771446,3.89008056779514,3.70928560342471,3.31053017480918,0.116942669795646,0.11263584071237,0.0101503568920072,0.0746264349677822,3.35433633512751,3.46978173400176,4.07862705258945,3.91913829849045
"ACCESS-ESM1-5","ssp245","r2i1p1f1","2061",-0.081026981971299,0.0676005810999811,0.0250847234193851,-0.109133537886211,-0.176356686150409,-0.348395167737452,-0.250195945733099,-0.633829984684551,-0.509382328108148,-0.539205200636386,-0.118945541916549,-0.0954118573355762,3.67794160760645,3.06798451977955,2.67949610967865,3.66572298872541,3.80869066889777,4.12061122468372,3.18956098747228,4.1722107679942,4.52990173148137,4.91524816819445,3.98890290498745,3.13014277533042,0.13995277526606,0.146922106016353,0.0455779265682384,-0.023423356748849,3.29202296130802,3.38463659741355,3.8274609914014,4.47801761498167
"ACCESS-ESM1-5","ssp245","r3i1p1f1","2061",0.0149728580355204,-0.0492200072786375,-0.0170244102639942,-0.00662225220542485,-0.0851703812591908,-0.376234624626861,-0.393033976140833,-0.549649412512393,-0.289473293451242,-0.588794559192659,-0.135090771936032,-0.232849928350474,3.60952882477833,2.93778417718961,2.46126546517844,3.31888333702547,3.87557968961408,4.06345396495757,3.65205008302255,4.107373163052,4.49106874101424,4.52773061432959,3.35561606635568,3.46851426630745,0.100986608483556,0.171715305512987,0.0256871615831531,0.0301945107192666,3.33860909361042,3.21857616156675,3.94095907419586,4.1248051331667
"ACCESS-ESM1-5","ssp245","r4i1p1f1","2061",0.142316870595718,0.225634175121724,0.0732913581306839,-0.0367520415467174,-0.0987988058122101,-0.347729505219181,-0.209950753731341,-0.458030461747109,-0.420555870260546,-0.391663577563223,-0.102365387494407,-0.0596212812389601,3.51502895386195,2.57371232065715,2.1443216707874,3.33164771545646,3.66665563688489,3.91253247100614,3.41091927219085,4.20015317372333,4.30475439142121,5.28320068316045,3.62892448723502,3.48092598377213,0.270913217327393,0.200873993841337,0.0744738333585288,0.0831661411748525,3.18988908902287,3.04754166252444,3.84120166261491,4.40562654634108
