"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,122.4,159,128,177.1,NA,149.9,143.2,47.1,286.2,98.6,119.1,203.1,119,47.1
"historical",1851,144.7,131.3,199.9,176,113.7,107,149.3,54.3,294.8,129,156.9,181.4,114.5,54.3
"historical",1852,102.3,142,173.7,189.9,95.8,56.1,152.2,53.1,270.7,127.7,190.2,242.9,74.2,53.1
"historical",1853,105.3,147.8,230.1,237.4,125.7,161.4,161.6,55.3,285.1,157.6,122.8,182.2,109.1,55.3
"historical",1854,128.9,148.3,224.8,175.8,86.9,233.9,168.8,65.8,325.9,123.1,154.3,194.9,104.9,65.8
"historical",1855,94.7,145.6,145.1,181.7,106.3,101.1,142.7,83.7,320.1,132.3,132.6,262.7,100.7,83.7
"historical",1856,106.4,126.6,153.7,204.1,102.2,85.3,179.4,50.3,296.2,138.5,143.3,200,107,50.3
"historical",1857,111.6,128,225.9,194.4,99.2,135.4,114.3,62.3,298.8,132.4,182.3,234.7,95.9,62.3
"historical",1858,89.6,120.6,197.9,226.6,70.2,115.9,157.9,47.8,270.6,119.4,180.5,179.6,92.1,47.8
"historical",1859,102.3,158.1,179.1,183.9,117.4,144.5,155.8,52.7,287.7,124.3,201.4,244.5,94.7,52.7
"historical",1860,116.3,128,130.1,199.7,124.8,134.6,157.2,38,309.4,89,147.5,192.5,111.1,38
"historical",1861,144.5,229,194.4,195.4,99.6,180,172.8,61.9,301.8,105.8,177.4,197.2,106.3,61.9
"historical",1862,151.6,140.9,180.4,197.9,103.8,94.7,113.4,40.2,288.7,156.4,145.3,283.6,114.6,40.2
"historical",1863,81.5,159.5,177.9,191,118.3,154.1,130.2,62.3,289.7,137.1,140.4,274.3,105.1,62.3
"historical",1864,129.9,85.8,215.2,200.6,50.4,162.1,122.2,55.8,294.9,159.3,190.8,232.4,117.7,50.4
"historical",1865,142.5,161.7,183.9,216.5,108.9,156,154,42.3,300.6,157.2,165.2,268.4,90.4,42.3
"historical",1866,105.4,95.1,217,208.3,93.1,145.3,148.1,50.1,285.2,122.9,157.3,202,110.7,50.1
