"Group.1","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1901",5.53053082097587,2.99020200761055,11.2825341284487,18.0916272746443,24.8783916147964,29.5054839635912,33.9065667645061,31.6791062829619,25.4395063210438,21.4992931158057,12.4173729058602,4.09762475480771,-8.07686578175009,-9.72696226977024,-2.76430274677155,4.08693208099316,9.95729571428344,15.264186543198,19.1020571677041,16.6499205232232,11.3839733991578,6.230419045775,-2.04985552267194,-8.34841179330359,21.2138026812789,32.7485702129902,49.1320536720362,59.1438098495605,56.9182397618678,84.168361378959,68.3081126176915,57.2406743695951,76.0308543060628,45.2483889001806,29.3859501950725,38.819976746471,-1.27167425154139,-3.36212136298859,4.25256042431078,11.0686131364361,17.3924226037699,22.3581795715043,26.4774672051742,24.1393960383266,18.3871858289456,13.8425746018288,5.17570029250942,-2.11941726151059,4.20611919446471,18.0841843392965,31.6970523370197,19.7853907809032,-8.71741328160797,3.75997501616835,17.0053880780417,5.18817897408695,92.7823496407401,165.194103283465,209.717148366246,150.665193401316,-2.25107095868019,10.9045320548389,24.3250142716683,12.4684869077613
"1902",4.47473221018213,3.90107545835447,12.2232828159644,18.7531868573049,25.184536681695,27.6989361460175,30.3443848722919,30.392306240136,24.3927192082337,20.5033004326843,12.3489979706705,2.81684502754449,-8.84230238829355,-8.83539355838698,-0.567226739196875,4.19086344394286,11.9719712426877,14.093805217065,16.7968479581354,16.315059520396,9.72387853425826,5.40831560928665,0.702979993686009,-8.54714883417597,23.3471698809503,26.0958109781958,61.2841078481403,45.5112592634063,113.623542208016,97.3845237505944,107.216522909228,77.8720489207602,82.3151530515314,51.5408807157905,70.2177872574531,50.3715935908223,-2.17817805830689,-2.46057496036963,5.81705834475562,11.4562002188645,18.5519020966444,20.8711334409307,23.5466326148589,23.3280860593534,17.0337067816495,12.9360739599472,6.51333831575262,-2.8595313664347,4.15781080778144,18.7203354516548,29.4785424194818,19.0816725371962,-8.67536924666137,5.1985359824779,15.7352375651988,5.27839137907697,88.2629576056172,220.418909319563,282.473095580582,204.073821024775,-2.25272342672904,11.9417202200882,22.5819507050477,12.1610396857831
"1903",3.88344686538316,2.07757413603842,10.8454182248054,18.6437961022436,22.7639660695153,26.0255991569628,30.3479719424135,29.0361176531462,24.6518848554783,20.4554902072201,10.6092212549857,5.13720634711103,-8.2165763608564,-10.0634388974034,-1.40960009546147,4.22500903020255,9.75920155183964,12.5977065646818,16.6686721480853,15.8712712848356,10.2222403669809,5.01538198439016,-2.9797404493448,-8.86080852503319,28.7282229172322,72.8729490388626,55.5628999098289,45.7541053340898,117.076582003459,69.4600132874403,96.641376315248,100.8324974503,68.0786787749493,51.4661391929216,13.5167779663596,27.3023497162001,-2.16281363449426,-3.98673892821322,4.7095298860328,11.4170270417963,16.2369918109116,19.2874595470338,23.4834359001774,22.4294728012447,17.4116931693814,12.7127510961198,3.80935958985425,-1.85758679254925,2.92595534298869,17.4177267988548,28.4698962508408,18.5721987725614,-8.94238803081191,4.19153682886024,15.0458833325342,4.08596063400876,151.972765546917,218.393587247378,266.933887052988,133.061595934231,-3.00302797638073,10.7878495795802,21.7334560828186,11.3112679517851
"1904",2.4309931008772,4.48935966759355,12.3982301578561,16.6951151341624,23.4325962238402,27.0039860874556,29.5060991242034,29.3383053223669,26.1830760747901,20.6151182183722,14.5930926996385,5.47497303728985,-11.1236216040443,-9.87422672858312,-2.0774351150998,2.78664695587654,9.38475476905209,14.0742050844346,15.8361881997348,15.0874528432909,11.9271205984586,5.99353917192632,-1.01215611408346,-7.44804873754098,27.12379711289,22.2545607880661,46.7773354032635,60.2009404405254,85.7452058308497,125.286091939194,94.1979496752481,71.9129992711036,68.0206158280938,41.8141233940543,12.430897396366,37.9839590281672,-4.33822994625893,-2.68862951808561,5.15423162761034,9.72703835038442,16.384681474767,20.5136622677482,22.6464621494167,22.187511084317,19.0302618998487,13.2821095396557,6.78193296094346,-0.98454419846439,4.01918637186059,17.5086471719529,28.6161301780086,20.4637623309336,-9.9528856192202,3.36465553660961,14.9992820424868,5.63616788543381,76.6807076171561,192.723481674639,291.397040885546,122.265636618514,-2.96148208563126,10.4219838175873,21.7825451671606,13.0314348001493
"1905",-0.267165865304646,0.425063590269086,14.177865286461,17.3435289373895,22.6726673786109,28.0186148060442,28.9432861255808,31.0503581349884,27.4792603822681,18.0642550581439,13.1297452220424,5.10474513390706,-12.0482059397527,-12.3328818577461,1.37675306802501,3.7199435114428,9.82601927910795,15.1537735554844,15.9294643338823,16.7771947227948,12.9631579634138,4.25393932179473,-0.423589780968195,-7.41093302407253,37.9119949185876,40.7039548454833,69.2765784957398,93.9545375835274,125.247097157359,116.958822204264,124.335963441749,70.037391634349,81.7929326846136,60.6346939104993,59.9559537357417,36.7060223992708,-6.14723967041167,-5.94240759016496,7.76385122517839,10.5161696663506,16.2248721407488,21.5620925713489,22.4122252866555,23.8886543319124,20.1950443059912,11.1433236098402,6.34323359318353,-1.15010816865464,1.8776235874181,18.0646872008205,29.3374196888711,19.5577535541515,-10.6097121783466,4.97423861952525,15.9534775373872,5.59783583474677,116.599908792238,288.478213236626,311.332177280363,202.383580330855,-4.35806381968034,11.5016310107593,22.6209907299723,12.5605338363383
"1906",6.07695747489966,6.16457847301711,6.55621154912688,20.2163229666615,23.4671027793704,28.0223573657574,29.5269813935339,29.7767616561239,27.2501882761011,18.5105194114396,10.3935310176552,6.29944531518913,-7.24556147058329,-8.18184546054787,-5.29522132666261,5.84176650225092,9.75463932293569,14.2111063283767,15.764385008247,16.301462819791,13.3686861101485,4.09819881498165,-1.51726299652331,-5.39495366621328,36.5523106371057,25.995469931898,54.2302911242461,65.8634520706972,88.6285063382009,93.0229378444889,91.6922880389679,95.6951826872984,88.3117614285076,55.4143986834169,52.7315202329961,42.5360456372536,-0.582486697993687,-1.00625137276859,0.631267161573773,13.0042345338523,16.5846786132921,21.0922840389595,22.6220415431741,23.0131417405549,20.2842778734686,11.2853149305588,4.43065313880433,0.45245039680933,5.78209369394128,16.7465457650529,29.1087001384717,18.7180795683986,-7.6127799850679,3.43372816617467,15.4256513854715,5.31654064286894,99.2538029682744,208.722249533144,280.410408570755,196.457680344921,-0.912948746472306,10.0733934362394,22.2424891075628,12.0000819809439
"1907",3.13223781244635,7.48631848586873,15.2564503038205,14.9074043710085,19.954901913105,27.6614452777881,30.568858594126,30.5968784296117,26.1038043695604,19.9747258995382,11.4457164068005,6.84499528528416,-8.72298516295056,-6.79196267843388,0.99117026147543,1.2794386855896,6.54083281406223,13.924695673938,16.8911430562277,16.2819470518573,11.2591379343051,5.00105284065123,-2.26291033559086,-5.39160567170596,46.515861936189,24.855066793465,33.475171980147,53.0883634582656,113.911924569641,89.3666632231943,92.9422360542261,73.0701302877958,53.1551403645373,61.9594750296642,49.1970008401176,36.4245291721764,-2.79248883956205,0.348250110468593,8.11373320358554,8.08021216407083,13.2261374622725,20.7689058602139,23.7054992820414,23.4154485313813,18.6549188582253,12.4682022637101,4.58352649867473,0.724739588686305,5.63933387116807,16.706252195978,29.6090607671753,19.1747488919663,-6.96996716919924,2.93714725370909,15.699261927341,4.66576014645515,113.906974366908,200.475460008053,255.379029565216,164.311616234319,-0.663929444094708,9.80669427664294,22.6299512245455,11.9022158735367
"1908",6.4565196200755,6.26461435902281,13.461882291999,19.3468304263472,22.9879053513586,27.4208779683045,30.2462072164526,29.4973807890833,27.8180412220164,18.8022262048947,12.8111642164147,6.40446433921254,-7.16725129144558,-6.29860720382165,-0.783524331305688,5.10771004921487,9.51820065438465,14.5661755842055,16.5504913583186,15.5114089789549,12.5243749478417,4.49476564548627,-1.05869525203932,-5.9937802690995,24.9676393986719,56.4904983734774,41.6566321377135,81.7816508892023,136.922715471367,118.826602618502,87.9602487853353,80.1294697738937,57.527892351998,54.5088074424255,50.8075774369082,21.6633885142626,-0.354004397049052,-0.0149030710656032,6.33089318344484,12.2100063714371,16.2275807855254,20.9682118311878,23.3739370707652,22.4793867463749,20.145980312474,11.6281260953695,5.86694089098441,0.205148821113128,6.52204308812749,18.5988726899016,29.0548219912802,19.810477214442,-6.28582138899106,4.61412879076461,15.5426919738263,5.32014844709622,117.882666944326,260.360998498283,286.916321177731,162.844277231332,0.118610706857217,11.5894934468024,22.2738452161093,12.547015766276
"1909",3.99163057059314,7.0188657000449,10.816389915536,16.4520905872092,22.9109487858994,28.483499579407,31.1107692953535,32.2188074572956,26.9557029615646,20.0450303529676,14.0775892268354,-0.106699589872953,-8.3716933744591,-7.15448752053135,-2.20270529244431,2.32202326319935,8.5015407457012,15.1462693585039,17.7165753134054,17.6828192136864,11.6596801746513,4.64962505899608,0.844890473513771,-10.7776516607376,21.7436277698377,40.2230085166096,39.2522177532103,53.7288340227536,100.542812729334,103.834376468026,86.0761404127871,58.1206020413982,59.4765015239399,47.0309684836893,74.5831042254705,55.0850909246653,-2.18744612806289,-0.066741035401521,4.30054926791303,9.37371643968462,15.6808411878432,21.7901739021048,24.3894254078797,24.9273270340327,19.2830695400871,12.3275241291353,7.447620711179,-5.43136317109539,5.8049868699502,16.7264764295482,30.604358777352,20.3594408471226,-7.17332038802998,2.87361957215208,16.8485546285319,5.71806523572039,83.6300248007099,193.523864505298,248.031118922211,181.0905742331,-0.683012780783761,9.78503563181362,23.7023087813391,13.0194047934671
"1910",3.98361312015627,3.48226749043806,19.1569981507215,20.6352591103287,22.1448947590109,29.4766720215856,32.1806530161492,30.1537823265763,27.1162995849175,22.0798670737099,11.4953538092078,5.17013510038358,-8.42885594317398,-10.5996587171436,2.71840366204909,4.8722063195671,8.09891272083066,14.6442457425086,17.2468959049026,15.783948114585,12.4989319256697,5.81042278692771,-2.17051339300296,-7.32156076594587,28.322673665093,31.540517718751,19.7065229053528,50.886865693133,85.5092126528799,63.2477463412624,68.9794291243169,71.2032107884285,57.2013138486099,38.579815739252,14.942718093583,31.3047470545555,-2.21776889692815,-3.55328872913748,10.9234088320298,12.7320808995956,15.0971893156874,22.0352005294149,24.6879863124323,22.9444298251545,19.782253513065,13.9230255538253,4.65759831157303,-1.07382836136967,2.45306034024046,20.6457173400204,30.6037024547703,20.2305068226118,-9.93538877368503,5.22984090081562,15.8916965873321,5.37961377319814,114.948282308509,156.102601251366,203.430386254008,110.723847681445,-3.73414026572034,12.9175596824376,23.2225388890006,12.7876257928211
