"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2",NA,NA,NA,-0.768634849697784,-0.980683092338937,-1.13899985645472,-1.41968885288887,-1.50398859320146,-1.57700244319872,-0.582796748763409,-0.186485973164552,-0.142554104264238,-0.956817823461263,-1.02222400569926,-1.06779743100458,3.22870234220935,3.23878973115031,3.40946710388044,3.46482205724971,3.64260039496667,4.00529425041244,3.75206049640114,3.4281552047812,3.8315467173424,4.47128087533969,4.16321245954973,3.85138483714886,-0.181936119318735,-0.106422615945443,0.13731001410188,0.102959557491425,3.43962563323742,3.50562984592402,3.72850332322147,4.15534669787227
"ACCESS-ESM1-5",NA,NA,NA,-0.634432672284626,-0.703722988257393,-0.990294284804897,-0.851176689536885,-0.703616712539186,-0.550640812437583,-0.324078028110359,-0.342949075343019,-0.245632389654927,-0.285084139855039,-0.644916346213685,-0.685635324244452,2.97387944786077,2.84654833053965,3.04207675021127,3.28659363941165,3.28101597185323,3.34073204871698,3.21079066729076,3.0672708024707,3.18984724571139,3.69334255398107,3.62555787879617,3.26557458955637,-0.0616215610711464,-0.0682088894156638,0.0730988595480119,0.115466276305785,3.02866745716902,3.20322878639576,3.20626450616564,3.50291589149491
"AWI-CM-1-1-MR",NA,NA,NA,-1.87205193186633,-2.33645735408298,-2.86245943224099,-3.53190246486067,-2.96274725454281,-2.77590751823864,-2.43988356825003,-1.86839587328392,-0.671741184803069,-1.25993649009729,-2.62716433362908,-1.9207653621309,2.81039569474908,2.67864902241226,3.25705071165161,3.210389467272,3.12759560021966,2.94277830737292,3.23314977100611,3.3983616765319,3.04272100806632,3.07290275095495,3.04463362210737,3.23333079360147,-0.305135336649875,-0.573513554356693,-0.700522369041095,-0.1717026447645,2.9074585012304,3.19834525142493,3.19142992612319,3.053419123973
"BCC-CSM2-MR",NA,NA,NA,-0.604479467749555,-1.06186512939034,-0.913498796174129,-1.02293729500299,-0.82827296928776,-0.768918810067259,-0.615328317887343,-0.379881241042597,-0.273510004511647,-0.481928774476639,-0.960748535791788,-0.594074722976537,1.90344826608151,2.34577585868234,2.69201480453301,2.46374879553945,2.70157843801731,2.77307943898577,2.98088168245516,2.93591654983407,2.43014929592389,2.71168396807182,2.44762312217469,1.82888356750463,-0.139045834443264,-0.0110458205388215,-0.0611477292490939,0.177383243416802,2.02603590132733,2.61911402302765,2.89662587779637,2.52981879714916
"CAMS-CSM1-0",NA,NA,NA,-0.83511170736309,-1.36037871813955,-1.97410046729232,-2.45742740256238,-2.37248646361548,-2.04575385054813,-1.26609175957644,-0.961406028006793,-0.596704199461173,-1.13613234559557,-1.36131944917483,-0.720961548575729,1.57989114833749,1.78018246033283,2.05392245590256,2.08862285717781,2.28750437672595,1.93465276099926,1.81044633294574,2.07641324148831,1.90808715779049,2.25310530331985,1.87210403774542,1.58513647827339,-0.216794013204039,-0.22955596125787,-0.0675328925568709,-0.130499283962036,1.64840336052638,2.14334989025525,1.94050411651931,2.01109883092192
"CanESM5",NA,NA,NA,-1.33442156311837,-1.56101272312099,-1.56692641468331,-1.46276280345379,-0.969158587500155,-1.10835658669179,-0.402927873355132,-0.674391839332562,-0.757136217728336,-0.553435251401107,-0.543841318475772,-0.875438095780248,3.55225945539101,3.91621018470177,4.01065440970813,3.89404237446295,3.95092188024913,4.1882666432843,3.70394532676586,3.93969773493698,4.34264695445244,4.6302319790873,4.27865363577408,3.89179702354853,-0.398512172430375,-0.244126235170109,0.044879494606555,0.136609235237345,3.78675554963798,3.95187287598811,3.94396990769647,4.41717753387681
"CanESM5-CanOE",NA,NA,NA,-1.49588606179027,-1.71844102153489,-1.65632866330084,-1.45025555690755,-1.16512621629327,-0.903271643095734,-0.265731712557317,-0.845168552650038,-0.843764326394343,-0.713559411377358,-0.59421242275228,-0.898580806451883,3.83576814146941,3.93177546380197,4.04427978541234,3.86998984522423,3.92555573093678,4.16096456645384,3.6493708480972,4.09556430343029,4.46440828298421,4.87505057903511,4.40248180476144,3.7641884213347,-0.448412047634714,-0.290912975879988,0.135346884776012,0.0225197301041754,3.84391070841149,3.94660845723309,3.96863321737593,4.58064687257887
"CESM2",NA,NA,NA,-1.11450046234892,-1.41925934604155,-1.29123958471079,-1.32936374941256,-1.06335510248547,-1.05693817220723,-0.626791807813406,-0.662236570244858,-0.386107876312441,-0.425429673010342,-0.649406575043982,-1.03327060670511,2.78637074276956,2.79562495435899,2.59839937546892,2.66170935907925,2.67309120404306,2.8287645099698,3.15100643758168,2.99369034422973,2.88099905499042,3.1558826303339,3.2483718669216,3.05245273485582,-0.393849829465148,-0.364419899113071,-0.0828382252298091,0.185823962791486,2.87814947636431,2.64439998128253,2.99115376550571,3.0950845195703
"CESM2-WACCM",NA,NA,NA,-1.08295286904991,-1.12057525605752,-1.32924061607106,-1.12967443636145,-0.827983982647215,-0.999839068663901,-0.795617547461672,-0.878763209504863,-0.402225032110796,-0.601157104809354,-0.710616320889082,-1.38980056618511,2.91316330489001,2.71155319849824,2.91633570230072,2.85775313400375,2.65970127217867,2.92214624478678,3.20363084453676,3.15591957248642,2.98878222314566,3.24408757954907,3.0710476339665,2.95602322874357,-0.32418006631081,-0.360575029539516,-0.20553776421163,0.163079140647189,2.86024657571999,2.81126336964019,3.09389889114543,3.10130580953339
"CNRM-CM6-1",NA,NA,NA,-1.24434751379337,-1.36654296185249,-1.72554183994192,-2.44857303294573,-2.47503222469814,-2.24529900572637,-1.63085523172477,-1.2185522900462,-0.757805676203341,-0.976592063663993,-1.10466587642601,-0.992467459643404,2.69010112689078,2.69010273208238,3.29974526543292,3.86211813730018,3.8284778647922,3.40715739210172,3.46576601443941,3.5265528185304,3.5089915733695,3.56529840045035,3.06008711549488,2.93250573970216,-0.33209705395971,-0.617962952431485,-0.22781676259931,-0.0137126440572531,2.77090320481899,3.66344709482362,3.46649206898011,3.37812569947983
"CNRM-CM6-1-HR",NA,NA,NA,-0.798250220482528,-1.14582124738476,-1.24769805476265,-1.82539086224156,-1.64924621271748,-1.40030575752972,-0.876656166394277,-0.694483606629603,-0.550820451530201,-0.625380783276367,-0.816383704641981,-0.853970505947857,3.15213044666599,3.06627648735012,3.39362209957263,3.89736286266288,3.76203170047083,3.81528975869088,3.25479642795605,3.48870120522844,3.64973011312396,3.71462318533315,3.55261320645226,3.43003216426026,-0.185792590358302,-0.346546657769229,0.0398000802148426,0.130481416059386,3.21614636975453,3.68433889470402,3.51959579456068,3.63898883283034
"CNRM-ESM2-1",NA,NA,NA,-1.24308891918224,-1.46154977349395,-1.65271966128862,-2.4155108158774,-2.52446032197497,-2.51708561235966,-1.53643412714095,-1.39184963247212,-1.06850805851315,-1.1022562118089,-1.3707590566835,-1.32863832974593,3.05466565831932,2.92441985620801,3.17180499766141,3.67270466799739,3.68459981869383,3.5617042383075,3.3397638010384,3.48146329643722,3.6235772986951,3.51431758843894,3.26244240226907,3.03098255414368,-0.377480375534761,-0.547268287648094,-0.196442310913888,-0.113643312924975,3.00335602442549,3.50970316994246,3.46097711707612,3.46677908782129
"EC-Earth3",NA,NA,NA,-1.47671965287794,-1.50494105967462,-1.77935081943317,-1.55476639949252,-1.13278350283301,-0.674735337391305,-0.861178827210941,-1.00029561537811,-0.231088626969227,-0.37799508081758,-0.876073682083004,-1.20352714965779,3.55971725279042,3.63463842337801,3.71146427736598,3.65790973412425,3.49759731003825,3.25814884132085,3.35485886060231,3.70770068373917,3.10884813060042,3.24160165047624,3.23531462952881,3.53307703728982,-0.349111420658939,-0.449234014441708,-0.0483094719570341,0.14958831343607,3.57581090246727,3.62232377410462,3.44023612960112,3.19525480262057
"FGOALS-f3-L",NA,NA,NA,-0.830603187547682,-0.739059886514388,-0.648515637122287,-1.25003412531657,-1.38768702279474,-1.70714363346265,-2.16857250586656,-1.25366554596887,-0.676560055424673,-0.799243391222535,-0.700665700836706,-0.648284066660717,2.33822079207764,2.26114588829995,1.89113788539045,2.60293041577753,2.32880743513704,2.39749242704575,2.59792644586222,2.42386727616656,2.27938653089128,2.24013858353908,2.24375187111948,2.01553564124649,-0.0589528600408183,-0.012761480598194,-0.16347560408485,0.157581416496482,2.20496743444986,2.2742919154441,2.47309539291781,2.25442566018134
"FIO-ESM-2-0",NA,NA,NA,-0.897717889927259,-0.605969189630026,-0.683617382677432,-0.764660754446434,-0.580165156194553,-0.404470296683903,-0.266214108366068,-0.33948641485207,-0.317445431496045,-0.421549375198694,-0.491931892346546,-1.03375273601601,2.4521655488166,2.60665579739949,2.67390215007049,2.66849438466154,2.58536980065284,2.41318966682754,2.4409677392911,2.65475240075383,2.68943524502436,2.63810529107167,2.52723330649931,2.77844086165492,-0.142921089433329,-0.20118696855414,0.0067614745163331,-0.00408413345111768,2.61242073222176,2.6425887771003,2.50296993839642,2.61825794601532
"GFDL-CM4",NA,NA,NA,-0.904753557456068,-1.21744713465342,-1.29078864736819,-1.4574976861236,-1.3458798781158,-1.50780460122396,-0.796135264681381,-0.953076410854604,-0.398176876358812,-0.521410899349916,-0.749970809322176,-0.724066255766798,2.43231563003154,2.28642720654886,2.60751721346457,3.09292161944803,3.68620572456985,3.73365746163651,3.0567180891232,3.59122734110928,3.67898923861422,3.86984483659652,3.17647341958727,2.42468985983977,-0.233992613407606,-0.323217056651698,-0.159757722615067,0.0953485430704612,2.38114423580079,3.12888151858983,3.46053428748612,3.5751025165787
"GFDL-ESM4",NA,NA,NA,-0.936678982942673,-1.21707266719774,-1.51938642511286,-1.80470181273209,-1.32192766912639,-1.5993793662951,-1.28288053503973,-1.19182069644238,-0.712160419101691,-0.774482537445462,-0.711588988465861,-0.982134741024003,1.84012138917583,1.91058812064369,2.12482822350543,2.50347030194583,2.38011549821564,2.45994358069386,2.66519487587498,2.97729715659435,2.98853542282039,2.79172561238376,2.4392424000565,1.99352192207692,-0.208142069432614,-0.367285939716507,-0.314342326330774,0.052777632924712,1.91474380805667,2.33613800796447,2.70081187056874,2.73983447711073
