"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1979",-0.780167336690971,-1.69949170067195,8.96031448273434,12.8112555730911,18.6916212853931,23.6420148032052,25.8595613343375,24.5920699028742,21.4098823910668,15.2365261759077,10.2481856845674,4.8830455416725,-8.263106852486,-10.0688786688305,-0.139494142078195,4.20048180534728,9.89477094468619,14.4566135678973,17.6855965841384,17.0756579172044,13.9165948050363,7.92427576610022,3.18300842557637,-2.70615838368731,128.943236467594,78.0899161211978,100.359159243193,112.018371104828,112.420897632416,83.2754605614485,116.680621057986,115.13559270506,123.367616133692,90.4348106051072,106.923978077508,69.0628274693327,-4.52163709458848,-5.88418518475122,4.41041017032807,8.50586868921918,14.2931961150397,19.0493141855513,21.772578959238,20.8338639100393,17.6632385980515,11.580400971004,6.7155970550719,1.08844357899259,0.801128834769862,13.4877304470729,24.6978820134723,15.6315314171806,-7.01271463500127,4.65191953598509,16.40595602308,8.3412929989043,276.095980058125,324.798427980438,315.091674324495,320.726404816306,-3.1057929001157,9.06982499152897,20.5519190182762,11.9864122080425
"1980",1.47893563225158,0.157198388235932,6.34902493613109,13.4821427708581,19.5123337609428,23.1053845814296,26.8292795635405,26.6028695833116,22.1497823896862,14.0167253630502,8.10773763656618,1.93771528516499,-5.96137077013649,-8.47620902288525,-2.72888464700606,4.28820213136221,9.99646750404724,13.7714017050607,18.2092559269497,18.660884816306,14.3773035140265,6.62517643428986,1.29552823475431,-6.82317846843172,75.5459302119908,37.6384769306837,132.208849007232,101.975903122106,85.7778005242186,93.2491726728456,113.448558009709,102.082387855868,109.937224122924,87.01670461397,83.9580876189367,62.4676676569661,-2.24121756894246,-4.15950531732466,1.81007014456252,8.88517245111014,14.754400632495,18.4383931432452,22.5192677452451,22.6318771998088,18.2635429518564,10.32095089867,4.70163293566025,-2.44273159163337,2.17305985405334,13.1145004893106,25.5125112427606,14.7580817964342,-5.71457939223635,3.8519283294678,16.8805141494388,7.43266939435689,182.247234612007,319.962552653557,308.780118538423,280.912016355831,-1.77075976909151,8.48321440938922,21.1965126960997,11.0953755953956
"1981",-1.38614145460581,5.24164931433544,7.59009493419105,15.055684866224,18.7182550475711,24.1999225661868,26.4347419102987,25.0890882174174,20.8373873846872,14.5121497699193,9.75692522412257,3.01988597597397,-10.0299313022977,-3.89379376002718,-1.29061391921268,5.51393507094613,9.02295242491225,15.6691710426694,18.1721231415158,17.2241906256903,13.2996459960938,7.03202291216171,2.59942175547284,-3.21248728434243,36.3965158967944,100.282264326671,66.7546433461818,93.0467844831843,99.2614968064074,113.32358904318,98.8356489006254,107.68082844039,93.3819338875505,101.708320837415,60.7793216392695,95.6603032664567,-5.70803637845173,0.673927777154128,3.14974050748918,10.2848099685851,13.8706037362417,19.9345468044281,22.3034325259073,21.1566394215539,17.0685166903905,10.7720863410405,6.17817348979771,-0.0963006541842277,1.93107438163154,13.7880116159954,25.2412508979676,15.0354874595763,-6.91563451025219,4.41542452554856,17.0218282699585,7.64369688790944,199.146447880431,259.062924635773,319.840066384196,255.869576364235,-2.49228006431032,9.10171807077198,21.1315395839631,11.3395921737429
"1982",-1.50475741113933,1.66168117977326,7.55590532393685,11.7116326422919,20.7700658798218,22.0239486058553,25.945176083701,23.8297495206197,21.1568002292088,16.1586792400905,10.4047466959272,6.77031569707964,-11.0318992887224,-6.62998328435986,-1.51653021403719,2.16761255718415,10.8646224385216,13.7933505875724,17.7864135378883,16.2092889195397,13.6741706121536,8.60421830586027,3.3565521512713,-0.750687265396095,102.19861707035,73.7595406748358,85.1799434045201,102.781906449049,75.2262104011347,127.220915772861,117.160669677625,103.075913929518,95.8630179151701,70.319875643907,104.790156337913,114.598526938672,-6.26832834993088,-2.4841510522933,3.01968755494983,6.93962259973801,15.8173441591717,17.9086495967139,21.8657948107947,20.0195192200797,17.4154854206812,12.3814487729754,6.88064942359927,3.00981421584177,1.05893658153597,13.3458679486835,23.9329580700587,15.9067420550755,-6.95812328580824,3.8385682605562,15.9296843483335,8.54498035642838,271.618461011642,263.188060254704,347.457499380003,270.97304989699,-2.94959335213614,8.59221810461985,19.9313212091961,12.225861205752
"1983",1.74874110903061,3.56477651596072,7.71360222952709,11.8924827394032,17.4754388037182,23.9555130504427,27.506640461513,27.044758278983,22.6448965572176,16.0726076807295,9.74090117954075,0.837473805745465,-5.67859690075827,-4.75423374176023,-0.495167500632127,3.46685001282467,8.65464717320036,14.6239154497783,18.5826203073774,18.6744486536299,14.5510071618217,8.93711792173842,2.79891904649283,-6.64276650519596,74.1448421744973,89.8596993454465,113.926753145798,139.656337988916,134.805784173425,87.3945877940839,80.7287628499363,91.0124962574628,95.9137231503909,98.2860283415253,133.725425644765,125.210527380703,-1.96492789586383,-0.594728612899758,3.60921736444748,7.67966637611391,13.0650429884593,19.2897142501105,23.0446303844452,22.8596034663064,18.5979518595196,12.5048628012339,6.26991011301679,-2.90264634972525,4.02794444069032,12.3605079242162,26.1689705969796,16.1528018058293,-3.7278393026382,3.8754432284643,17.2936614702619,8.76234804335097,278.603068458616,388.38887530814,259.135846901483,327.925177136681,0.150052569026061,8.11797557634023,21.7313160336207,12.4575749245901
"1984",-1.01799521673291,5.4790494600932,5.03465271450227,13.2964273679824,17.8677018528893,24.1387157031468,25.2955793244498,25.8403743380592,20.7975076993307,17.6201692581177,9.28664618900846,6.63038776488533,-9.34850465229577,-2.86342924662996,-4.06890257880799,4.19616063890005,8.9439506576175,15.113106028239,17.3397307895479,18.0695590110052,12.9073348999024,10.1341195378985,1.99202610651654,-1.69876515978856,58.099075505392,88.0211410806602,101.253173427592,103.979188202824,133.292405184139,91.1822072963072,130.196192446463,98.564906647187,80.8889731466219,81.0660365656683,89.9604924234154,81.0601109634652,-5.18324993451434,1.30781010673162,0.482875067847139,8.74629400344124,13.4058262552534,19.6259108656929,21.3176550569989,21.9549666745322,16.8524212996165,13.8771443980081,5.6393361477625,2.46581130254839,1.76617601636859,12.0662606451247,25.0915564552186,15.9014410488189,-6.28490013470723,3.02373623923652,16.8407986095974,8.34449351477247,271.330743966755,338.524766814555,319.943306389957,251.915502135706,-2.25936205916932,7.5449984421806,20.966177532408,12.1229672817957
"1985",-1.74984924679708,1.87429587500438,8.52751393999374,14.5654652050564,19.6710295722598,22.7127937407721,25.6339138394311,24.5244647480193,22.1390592756726,16.5538455463591,10.1407837686085,1.13449040367492,-9.76749065489994,-6.53181435494194,-0.675092828841414,4.64213062922162,10.1667251859393,14.0999580610366,17.439219229562,17.0030077798026,14.166292876289,9.63329515457156,4.04172950018022,-6.78119053840635,66.1472860342872,85.1106422276026,84.5034480465377,62.0993840526093,96.706305325218,100.219729325285,135.055403362761,119.747566959458,82.8342289579658,101.597428393818,129.026944873008,66.3499149338913,-5.75866995084851,-2.32875923996878,3.92621055557617,9.60379791713899,14.9188773790996,18.4063759009044,21.5365665344965,20.763736263911,18.1526760759808,13.0935703504653,7.09125663439435,-2.82335006736571,2.25161146436421,14.2546695724366,24.2903907760741,16.2778961968801,-5.99935672321015,4.71125432877316,16.1807283568004,9.2804391770136,232.318039225355,243.309137424365,355.022699647504,313.458602224793,-1.87387262942297,9.4829619506049,20.2355595664373,12.7791676869468
"1986",1.44982279368812,2.31304561978297,8.50076212655933,15.3932259695871,20.2136687369574,23.5717029162816,26.4557813735236,24.2712163289388,21.1743957247053,15.5811817577907,8.71941262653898,4.06883337838311,-7.51426723571048,-5.77720144362674,-1.65260305404661,5.20921573638918,10.7620006107149,14.5854577382406,18.2243583361308,16.6683814911616,14.0445285342989,8.44653602327621,1.97010122480849,-2.71275349571589,69.3083108758618,70.1760930724374,80.6670807697585,61.3363695483063,87.0298960310915,101.534669458618,109.145923540858,125.952225908761,109.609773974496,90.9915706228536,107.255128269961,87.0895329314105,-3.03222222101118,-1.73207791192189,3.42407953625636,10.3012208529881,15.4878346738361,19.0785803272611,22.3400698548272,20.4697989100502,17.6094621295021,12.0138588905335,5.34475692567373,0.678039941333612,1.63245293904867,14.7025522777013,24.7662335395813,15.158330036345,-6.69088640591453,4.77287109768582,16.4927325218443,8.15372192746119,205.83431888219,229.033346349156,336.632818908237,307.85647286731,-2.52921673343293,9.73771168769354,20.6294830307128,11.6560259819031
"1987",1.25278913861232,2.7416973159427,8.73174402146115,14.6415142604283,20.7701164926802,24.7283995537531,27.0944963909331,25.7948771930876,21.74588703428,14.2852620442709,10.2225532577152,4.85136023476013,-6.09075483367554,-5.59363301140919,-0.586778363727365,4.75651173818681,11.0116706621079,16.0258500053769,18.7162016505287,17.7121902692886,14.4508476983933,6.06389048440118,2.72480490548272,-1.64729908080326,92.4651981261464,65.1866805089149,84.9340929077395,73.3973897604301,75.4897259327793,103.138545372141,93.1395927597502,108.107610904491,110.475435703847,71.963379004731,95.1750331634165,90.4768284974796,-2.41898284753161,-1.42596784773325,4.07248282886689,9.69901299930756,15.8908935773941,20.377124779565,22.9053490207309,21.7535337311881,18.0983673663367,10.174576264336,6.47367908159894,1.60203057697843,2.68777327764604,14.7144582581899,25.8725910459246,15.4179007787553,-4.79904711360021,5.06046801218913,17.4847473083981,7.74651436275908,244.741411566472,233.821208600949,304.385749036382,277.613847871995,-1.05563691797708,9.8874631351895,21.6786691771613,11.5822075707572
"1988",0.563355109805175,1.94104481197541,7.60174075081237,13.5774288222904,20.4102053233556,24.7651558648973,27.5283498355321,26.590154334477,21.4103903134664,13.3359673863366,10.4345344634283,3.56311028798424,-7.88067116737363,-7.74862756729124,-1.85558695566084,4.32672333036153,9.97817759740922,14.4163348606655,18.6350435801915,18.7888331458682,14.0543018341065,6.24190408161711,3.43486066545761,-4.88408830733524,73.758476598154,77.3998784363649,75.7889773647635,85.402472453617,71.7349482135779,62.9979666525417,105.517213064949,130.946840793816,111.671651219305,95.7522917992936,123.718377814969,60.2479218869121,-3.65865802878423,-2.90379137765791,2.87307689757576,8.95207607632594,15.1941914603824,19.5907453627814,23.0816967078618,22.6894937401726,17.7323460737864,9.78893573397684,6.93469756444298,-0.660489009675503,2.45192005218024,13.8631249654861,26.2945533449688,15.0602973877438,-5.75886593848938,4.14977132403664,17.2800705289084,7.9103555270604,241.635183531999,232.926398031958,299.462020511306,331.142320833567,-1.65347294315457,9.00644814476137,21.7873119369386,11.4853264574021
