"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2","ssp245","r1i1p1f1","2061",-1.02731100810482,-0.947357685615986,-1.05716366957174,-1.56852993776119,-1.83603139393833,-1.69576730436352,-0.724067260514683,-0.303687607493042,-0.0288432712222571,-1.03197948533932,-0.973312372620296,-1.17565457688555,3.27735762651775,2.91001355625696,3.07951401467574,3.2911023965899,3.65093324688813,4.02282909044934,3.80133018990568,3.41770610152343,3.61260675136625,4.32476136715925,4.08576168559681,3.72701148477199,-0.273094080489041,-0.105388900327542,-0.00917835483106595,0.0848671819546156,3.30479422291934,3.34051654765742,3.74728847707368,4.00770996114436
"ACCESS-CM2","ssp245","r2i1p1f1","2061",-0.601645922260861,-0.910480150569444,-1.17238789259702,-1.24925714414719,-1.3615433957949,-1.51750680504705,-0.141887278047863,-0.0829420556646166,-0.235941575289877,-0.83755418079213,-1.44076910917072,-1.16756792874416,3.22380730992882,3.09140261038871,3.33840840305157,3.34549069486047,3.38724768677227,3.83894824675947,3.24645481835778,3.00872534523007,3.64256406552983,4.29296065442544,4.04677568804481,3.65660250961742,-0.142460725722217,-0.0675512251954171,0.304484799788558,0.0566160846705174,3.32393747070819,3.35704892355465,3.36470946334489,3.99410016000494
"ACCESS-CM2","ssp245","r3i1p1f1","2061",-0.786486028848834,-1.13211046467747,-1.17003933679916,-1.42063395957286,-1.53652188453019,-1.31174177218316,-0.508631741826515,-0.205568003700584,-0.235613271430455,-0.642629419410195,-0.802728562920379,-1.07522714299652,3.07988392771471,3.34972295458128,3.49795880188572,3.39152653259508,3.74349315458406,3.72240780424197,3.41684064330809,3.39402039486555,3.9344696506759,4.38185865126445,3.90238886332595,3.7513653577342,-0.226378816865632,-0.0546041177137456,0.215916129004684,0.158379276227495,3.39365741208128,3.54432616055264,3.51108961801375,4.07290572633491
"ACCESS-CM2","ssp245","r4i1p1f1","2061",-0.758374415925773,-1.07046142381281,-1.12769421032824,-1.11310762940466,-1.5723590257432,-1.7397209372425,-0.86386641526962,-0.189630579190747,-0.218984908219622,-1.24745767070137,-1.06850565291667,-1.08623433415041,3.3623347619677,3.43853645588225,3.69784892331269,3.41443991992603,3.65149867975475,4.19427273058092,4.19229426251959,3.70837784130076,3.95504079990055,4.61677750755674,4.44749370452946,4.11344372686738,-0.204028148286906,-0.0744423823631769,0.0816707913096342,0.0756624582262374,3.63810497450669,3.58792917339565,4.03164828778599,4.33977068110499
"ACCESS-CM2","ssp245","r5i1p1f1","2061",-0.669356873348635,-0.843005737018972,-1.16771417297746,-1.74691559355846,-1.21348726600069,-1.62027539715736,-0.675531048158361,-0.150601619773768,0.00661250484102245,-1.0244683610633,-0.825804330868235,-0.834303172246233,3.20012808491779,3.40427307864235,3.43360537647651,3.88155074227709,3.77982920683413,4.24801338003051,4.10338256791457,3.61194634098618,4.01305231923945,4.74004619629259,4.33364235625164,4.00850110675328,-0.0637188252298808,-0.230126454127334,0.0936567052375926,0.139272786378261,3.5376340859716,3.69832842445971,3.98778076988903,4.36224696077217
"ACCESS-ESM1-5","ssp245","r10i1p1f1","2061",-0.730399934340431,-0.661106450886362,-1.10630190776748,-0.884634961414906,-0.686408635023062,-0.561795634005054,-0.399759369590766,-0.368425693849565,-0.183541796513424,-0.440540393531099,-0.654273360922156,-0.664128306471188,2.87073100186332,2.82961543053333,3.09087849001423,3.12258409675212,3.23147410557079,3.3092884730163,3.2572134160566,3.08757684298778,3.21965981722154,3.53481438476087,3.6955404334677,3.2658615232511,-0.0884076014679399,-0.0874380449046293,0.056653687852244,0.113964630761645,2.98873598224056,3.14831222881339,3.21802624006346,3.48333821685776
"ACCESS-ESM1-5","ssp245","r1i1p1f1","2061",-0.548348498365482,-0.783896397221695,-0.983787498267468,-0.833718543127293,-0.853988764142169,-0.75656531566196,-0.225056133800126,-0.30862614434403,-0.215570878684446,-0.454825250747306,-0.445301035128517,-0.913387358677378,2.83999814227888,3.09044690460884,2.99073440283126,3.20500437162669,3.41205712674767,3.50854755382312,2.98827846954945,3.04356088287694,3.0980936045136,3.68204320993968,3.47046045063102,3.18584369838926,-0.195035436761583,-0.0901592502048887,0.0773579943559322,0.122626726241604,3.03876291227231,3.20259863880718,3.18012897399534,3.41686576216522
"ACCESS-ESM1-5","ssp245","r2i1p1f1","2061",-0.877210290877125,-0.948406621432357,-1.06951370041385,-1.05842991271216,-0.769010831132032,-0.510029236357431,-0.274154327552272,-0.471585822033008,-0.342614756020438,-0.150904379622634,-0.830180467518362,-0.846974066760016,3.39498160779278,2.98124855703937,3.15557160747169,3.54215558934968,3.26627102199313,3.34172932556801,3.16820328468968,3.10630555488914,3.19931520220477,3.67881091888398,3.77046767636859,3.44442176023984,-0.209652862120296,-0.157909425149906,0.0212997099281714,0.0676041315681792,3.27355064658203,3.3213327393953,3.20541271926933,3.54953124813098
"ACCESS-ESM1-5","ssp245","r3i1p1f1","2061",-0.610980476268611,-0.797566201221785,-0.921955519271445,-0.766394430160993,-0.713034501397907,-0.509301978962365,-0.320722222184623,-0.410761181269521,-0.222006218852271,-0.297749062935841,-0.695980109331815,-0.647988475221888,2.93325420882139,2.75637885353357,2.97532770500784,3.35092646449727,3.13644988468969,3.294937979229,3.19173356039277,3.11608518545951,3.24291856877436,3.64166834271064,3.53588457336928,3.02723112320809,-0.0866039332886155,-0.00844572469811042,0.086358595961645,0.105553569350257,2.9056214053002,3.15423468102084,3.20091891052073,3.47349049623818
"ACCESS-ESM1-5","ssp245","r4i1p1f1","2061",-0.532436372210786,-0.361544672029056,-0.956313221972759,-0.797735277586722,-0.711430509869301,-0.370363931152714,-0.159473179278268,-0.130560822461775,-0.23453731798655,-0.257572178642403,-0.461963880918713,-0.712285111340499,2.92339682896062,2.54182870719237,2.94282729205621,3.18560746889067,3.29121055250851,3.12964666379257,2.9716161551061,2.77765538446955,3.06778062288834,3.86324017778786,3.36569322994983,3.2610274304356,0.0607979463563836,-0.0332959480020268,0.239466844620404,0.173677307394259,2.90875099067904,3.13988176572043,2.95963939601147,3.43223801237463
"ACCESS-ESM1-5","ssp245","r5i1p1f1","2061",-0.459940848723408,-0.596841329917871,-0.944388495293165,-0.664666682421235,-0.603463477265711,-0.546467767594913,-0.528971819028326,-0.262161437401148,-0.152141896311845,-0.262785119671182,-0.635460682998223,-0.587740473713695,2.62045805414435,2.63017196591026,3.04827422254688,3.22746859159878,3.071458365675,3.34540335663893,3.54699629750195,3.18928706964448,3.11274842156088,3.69594535157605,3.65943677074804,3.09905247642935,0.0896043476222705,-0.00370369110552137,0.0265337624521742,0.170314927983186,2.78322747832128,3.11573372995274,3.36056223937187,3.48937684315624
"ACCESS-ESM1-5","ssp245","r6i1p1f1","2061",-0.677404900504088,-0.84730654628781,-1.11196479100461,-0.948297161828408,-0.683510305224109,-0.566547697802222,-0.367316358917847,-0.321901505306813,-0.446446830597905,-0.0896894927240903,-0.602724507580764,-0.817263002844588,3.41037682245057,2.94272063729406,3.15759017409224,3.32434793059049,3.28869892821192,3.45067295271495,3.2053407196841,2.95536849948306,3.23885003722005,3.58494593974585,3.65352719454748,3.3277068071881,-0.156019460848201,-0.151616416283236,0.0430923572837655,0.116380245661732,3.22693476714647,3.25687900034295,3.20379405916036,3.49244104303031
"ACCESS-ESM1-5","ssp245","r7i1p1f1","2061",-0.749489955703289,-0.710057686151443,-1.03434071570772,-0.92853283424338,-0.721973032264517,-0.618448916431658,-0.39397517031501,-0.367299242725384,-0.22675458232033,-0.244618820704373,-0.879902759700454,-0.555471833189777,2.95857057071281,2.93075085217391,3.04576185025213,3.41861312813922,3.49218680398641,3.50103151676887,3.41365014969455,3.0859827915706,3.2998122683524,3.66428462180293,3.75236306477131,3.29303310336168,-0.0460583738536019,-0.140635421257129,0.0111967553962568,0.0861423540110907,3.06078484710225,3.3188539304738,3.33355481668037,3.57215331600207
"ACCESS-ESM1-5","ssp245","r8i1p1f1","2061",-0.639767987711458,-0.537825516559741,-0.863609589185057,-0.820066174949709,-0.561589927205473,-0.558279959123877,-0.163364999552768,-0.353398051983054,-0.322597732687174,-0.538962043243407,-0.727969428344161,-0.571129894387915,3.01662600510222,3.02559264519844,2.97037836444876,3.16833825732163,3.22844275471653,3.19595762493543,2.94313671547516,3.04032977057545,3.25001629943898,3.86749826002182,3.71675294995998,3.47106085856537,0.0229207272900509,0.0105090902889197,0.126992660487657,0.00512647233567926,3.17109317094483,3.12238646915567,3.05980804064828,3.61142248623596
"ACCESS-ESM1-5","ssp245","r9i1p1f1","2061",-0.518347458141577,-0.792678460865809,-0.910767409165421,-0.809290916924043,-0.731757141867582,-0.508607687283634,-0.407986700883587,-0.434770852055894,-0.110111886574884,-0.113194656728051,-0.515407229693681,-0.539984719837572,2.77040123648075,2.73672875191239,3.04342339339149,3.32089049534998,3.39191017443265,3.33010504068265,3.42173790475727,3.27055604275052,3.16927761493901,3.72017433258101,3.63545244414848,3.28050711449528,-0.00776096363993166,-0.0193940628401101,0.042036227141868,0.193272397750222,2.92921237110127,3.25207468027527,3.34079966593521,3.50830149075772
"AWI-CM-1-1-MR","ssp245","r1i1p1f1","2061",-1.87205193186633,-2.33645735408298,-2.86245943224099,-3.53190246486067,-2.96274725454281,-2.77590751823864,-2.43988356825003,-1.86839587328392,-0.671741184803069,-1.25993649009729,-2.62716433362908,-1.9207653621309,2.81039569474908,2.67864902241226,3.25705071165161,3.210389467272,3.12759560021966,2.94277830737292,3.23314977100611,3.3983616765319,3.04272100806632,3.07290275095495,3.04463362210737,3.23333079360147,-0.305135336649875,-0.573513554356693,-0.700522369041095,-0.1717026447645,2.9074585012304,3.19834525142493,3.19142992612319,3.053419123973
"BCC-CSM2-MR","ssp245","r1i1p1f1","2061",-0.604479467749555,-1.06186512939034,-0.913498796174129,-1.02293729500299,-0.82827296928776,-0.768918810067259,-0.615328317887343,-0.379881241042597,-0.273510004511647,-0.481928774476639,-0.960748535791788,-0.594074722976537,1.90344826608151,2.34577585868234,2.69201480453301,2.46374879553945,2.70157843801731,2.77307943898577,2.98088168245516,2.93591654983407,2.43014929592389,2.71168396807182,2.44762312217469,1.82888356750463,-0.139045834443264,-0.0110458205388215,-0.0611477292490939,0.177383243416802,2.02603590132733,2.61911402302765,2.89662587779637,2.52981879714916
"CAMS-CSM1-0","ssp245","r1i1p1f1","2061",-0.80889729454551,-1.28383559260929,-2.12594836326176,-2.74152110101453,-2.4033667914044,-2.24581701817465,-1.37585767244106,-0.680945717508173,-0.457792986829263,-1.15935678792978,-1.19140364817219,-0.532134391298218,1.59484960595406,1.842710972687,2.04615123159631,2.1602542993083,2.41704994423602,2.00546413565442,1.86600234158191,2.03438471418449,2.12462797051829,2.17633057454241,2.01173952843034,1.5779094592745,-0.233640292996946,-0.285375506072071,-0.0345777061258938,-0.0960462985990971,1.6718233423475,2.20781848888528,1.96861706933896,2.1042326887351
"CAMS-CSM1-0","ssp245","r2i1p1f1","2061",-0.86132612018067,-1.43692184366981,-1.82225257132287,-2.17333370411024,-2.34160613582655,-1.84569068292161,-1.15632584671181,-1.24186633850541,-0.735615412093082,-1.11290790326136,-1.53123525017748,-0.90978870585324,1.56493269072091,1.71765394797866,2.06169368020881,2.01699141504733,2.15795880921587,1.8638413863441,1.75489032430956,2.11844176879212,1.69154634506269,2.32988003209729,1.73246854706051,1.59236349727228,-0.199947733411132,-0.173736416443669,-0.100488078987848,-0.164952269324974,1.62498337870527,2.07888129162522,1.91239116369966,1.91796497310874
"CanESM5-CanOE","ssp245","r1i1p2f1","2061",-1.38768841319683,-1.61325166064083,-1.81817437533162,-1.65421816834303,-1.44605735052712,-0.739630047412697,-0.175951413604035,-0.807306967574507,-0.888166148121045,-0.734330445483136,-0.667721006320439,-0.860606511282703,3.80538025247728,4.01498282098697,4.00107406974821,3.98839478305435,4.00877929716836,4.01775941591321,3.49282801826833,3.97128600533675,4.5027072145835,4.80785468974153,4.51501235228871,3.7524935421658,-0.465512368441231,-0.480302516604765,0.185850863837463,-0.037946609252518,3.85761886902593,3.99941608924235,3.82729113683412,4.60852473249527
"CanESM5-CanOE","ssp245","r2i1p2f1","2061",-1.62531608324972,-1.76481850030809,-1.66291603453627,-1.24136495572454,-1.09812096190283,-1.15567950962879,-0.218074259295689,-0.793216146033829,-0.787060100235171,-0.611156815543614,-0.607515707547023,-0.736860914799968,3.78638465679698,3.85830938234661,4.127479021115,3.76887852126847,3.85241675165425,4.32773291504867,3.7307512818491,4.07700898492107,4.42550495088209,4.68493056551371,4.37850688448714,3.79518610641261,-0.408926646355659,-0.242713427651457,0.0827998497816622,0.0531531419430875,3.8132934288333,3.9162580801996,4.04516434276881,4.49631409793814
"CanESM5-CanOE","ssp245","r3i1p2f1","2061",-1.47465368892427,-1.77725290365575,-1.48789558003462,-1.45518354665508,-0.951200336449867,-0.814505372245716,-0.403169464772226,-0.934982544341778,-0.856066730826812,-0.795190973105323,-0.507400554389378,-1.09827499327298,3.91553951513396,3.92203418807233,4.00428626537382,3.85269623134988,3.91547114398773,4.13740136839965,3.72453324417418,4.23839792003305,4.46501268348705,5.13236648185008,4.31392617750846,3.74488561542568,-0.470797128107251,-0.149722983383742,0.13738994070891,0.0523526576219565,3.86081982737523,3.92415120225732,4.03344417252487,4.63710178730321
"CanESM5","ssp245","r10i1p1f1","2061",-1.32011189544571,-1.4891341555933,-1.6515430646913,-1.2058647368012,-0.99161864310187,-1.21417092488028,-0.459660071435463,-0.698288244468595,-0.702881905973623,-0.683068307063327,-0.49425377695491,-0.708302262425094,3.6232073231287,4.00460355700494,4.09398192369429,4.00141907208345,3.95483256632606,4.25599091387762,3.75233668687579,4.01378315087583,4.41661230462103,4.77911489373929,4.35875828866036,3.88879320417483,-0.381021802273181,-0.232895828652825,-0.0520515470605756,0.126338188162131,3.83886800065771,4.01674451092501,4.00737022064278,4.51816185040195
