"Group.1","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1901",3.95945218703732,4.72100018792463,9.478796932669,13.7152330522354,20.4755139149152,22.9166833052268,29.4591295462388,28.6429042284305,21.2513781199088,18.8426979807707,11.418386667186,5.55733805451612,-7.9240559758858,-7.17137111130959,-4.22711408331726,-1.56279824793254,4.90924324177635,5.93730129129164,11.1008192812021,10.936780714301,4.68341277953273,2.60787162935684,-2.26443969748663,-6.81982472590529,62.9333814351252,67.1658626750756,33.3224435496377,39.3555505256885,44.4930881877645,29.0366356680185,18.7967629826567,23.0529673171576,31.202590491112,30.1949491984578,47.240429730738,47.3485718498409,-1.97854286508261,-1.22176876652207,2.62142839441613,6.06912422305009,12.6673692661982,14.4034225541812,20.25456014138,19.7640256258158,12.9443480803416,10.7062591811785,4.57106804444204,-0.630696735702133,4.74593014315936,14.5565146332732,27.0062390266321,17.1708209226218,-7.30508393770023,-0.293556363157815,9.32496709559823,1.67561490380098,177.447815960042,117.171082263091,70.8863659678328,108.637969420308,-1.27700278910227,7.11930729455482,18.140669440459,9.4072251019874
"1902",3.6010308133277,6.82529137782504,7.58659761362852,14.1681642759305,19.2447624449547,24.8227311684535,27.243475825053,27.4279940641843,23.3166230843617,17.7259579021197,8.12928166777397,3.66641899724333,-8.80526860250886,-5.31151045176756,-5.02334298117874,-0.615716354396696,3.89994449051558,7.05953713023605,9.11927982375312,9.3029298699246,5.03116731376817,1.01310757480768,-4.28954276082357,-8.04263691888639,34.1647594284405,79.4137759670378,50.7888433986702,36.4703815732707,44.0205654977051,21.3667767367283,25.1607940503647,19.1296344473977,19.8907060931701,22.1773976268242,72.9033862064682,66.4905852460687,-2.59618547875792,0.755019967177941,1.27786454271319,6.76652932128524,11.5504565988596,15.9163826392247,18.1570709952941,18.3417881241212,14.1501228360029,9.35652072498432,1.91688346604228,-2.18376951797332,5.32788674855629,13.6665081115046,26.4980670192303,16.3906208847518,-6.97886792672723,-0.579704948353286,8.49391560797126,0.58491070925076,160.927107245319,131.279790469646,65.6572052344907,114.971489926463,-0.823954082427372,6.53161682095267,17.47174725288,8.47450900900984
"1903",4.10826491352726,1.78906229537231,7.67190873241589,13.2782248143966,18.641781025208,25.0364594652103,27.0056914650477,27.4375855051554,21.553522510712,18.0707605783756,9.498862664946,5.42221169128418,-7.69610742003514,-11.6370732071372,-5.40408134341526,-1.37687736921697,2.82660257896798,8.16655045160307,9.30821347599849,9.71153929308594,5.00273146726854,1.10647501447675,-4.10547646324222,-7.4938173638912,65.922318576047,29.6213890651554,54.8202489071776,33.2575317834719,32.929553203822,31.7412230509949,26.2209524360819,22.4181053742123,33.0250962005964,25.6803464751074,72.5655774786894,33.12816763366,-1.79078427155753,-4.91386926407711,1.1323087878382,5.94290458704703,10.7146585122897,16.5768458403074,18.1308695261295,18.5488180114673,13.2539409185831,9.57518367469311,2.69225326805407,-1.03557726181596,3.18791540204763,13.1973048573402,26.4932454784711,16.3743819180112,-9.12527251535292,-1.31811871122142,9.0621010735625,0.667910006167688,162.034292887271,121.007333894472,80.3802808612891,131.271020154393,-2.96280768453599,5.92995729572498,17.7521777926347,8.50712595377677
"1904",3.65988423160519,5.74859979926125,7.90218924940922,15.2254379767638,19.7080671264575,24.238293339656,28.0358752892568,27.965861256306,23.8507754069108,17.3518590716215,12.3456377772185,5.27022122355926,-9.26878465542306,-7.07561061989623,-4.71727684528137,-0.253085295556901,3.61708060412112,6.47308830593963,9.83697374441589,10.086514824113,6.08736938748692,1.59444280811216,-2.80366042318033,-6.93605117830761,43.0510019956454,86.102931408405,88.7516156127246,33.1246669076249,28.2052922752972,21.757953132909,24.490295197161,27.3860905850987,25.4768564705343,36.2537391768325,36.6758682610882,56.7099303154355,-2.80038286596626,-0.662358390353228,1.59118780857324,7.47588610888745,11.6402397263509,15.3312966589744,18.9126171900676,19.001723575592,14.9456286003956,9.45671227998458,4.7648013489594,-0.834092687276783,4.94356524071687,14.2785647842102,26.7466766284062,17.8494240852503,-7.94607087973683,-0.451093845572382,8.79885895815618,1.62605059080625,162.28210103771,150.081574795647,73.6343389151687,98.406463908455,-1.49943950604515,6.90243788127052,17.7485458082114,9.72238074311321
"1905",3.58200127346387,4.5795880549003,11.1899069210658,14.806511081182,17.3187744755011,23.775342806486,28.7157028968518,28.5819307767428,23.813188961836,15.1595163541344,9.760517101631,3.09862198211754,-7.44504750995503,-8.12346619803799,-1.62603623461193,-0.30089447800285,2.47380738648208,6.70872901011832,10.3222154553836,9.96847169677226,6.24617423966814,-0.851237788270989,-4.27622240493164,-9.09101906538484,52.5573781918107,50.5353462928817,66.623338460607,34.5916547256146,49.1591070528787,35.2789727241311,19.7269752292129,16.5530132570987,36.3312855764176,31.0379050701528,49.9597323167209,40.3478352736843,-1.92772291446969,-1.76665689070472,4.77404347920808,7.24251548993903,9.87650386691093,15.2184054943231,19.4949429007677,19.2512312017954,15.0060621197407,7.1456442154429,2.73796054154742,-2.99302192332241,4.47727018397448,14.438397492583,27.0243254933602,16.2444074725338,-7.50152162876688,0.182292224622432,8.99980538742473,0.37290468215517,159.802654800128,150.3741002391,71.5589612104427,117.328922963291,-1.50949083081706,7.29768761201935,17.9881931989621,8.29655562557701
"1906",3.89705258527224,6.67296634165463,7.34203005876356,15.3524004193453,18.2447764282043,22.8987673365153,29.4571690981205,27.3471485504737,23.3797315120697,17.6234544731103,8.20295931287468,5.2506742030615,-8.07689046648403,-5.38994566481896,-5.5686939779669,-0.0481238298368855,3.21389200911821,6.03621455317077,11.4098395707444,9.90045119913008,5.88531572989618,0.990181130718198,-4.37870289910262,-5.33721292024804,68.7995785154689,47.6812669406538,72.9905470557511,35.3823592613738,63.0505222155605,39.0431901715285,20.162834385245,33.3115398429048,32.7644537507162,30.5888296708102,63.3341628526552,81.6759038639756,-2.08814301060405,0.63858213318255,0.884927698285677,7.63997198880578,10.7076040460513,14.4444303498818,20.4093111469195,18.6000144435809,14.6081539713419,9.29318395715493,1.90767977756645,-0.0445667730832401,4.55621363634814,13.6464023021044,26.5676949950365,16.4020484326849,-7.51928506556261,-0.800975266228525,9.11550177434841,0.832264653837251,156.828680729807,171.423428532685,92.5175643996782,126.687446274182,-1.4808609335813,6.41083457771426,17.8179186467941,8.60300590202111
"1907",0.651246066926083,8.2760847313835,8.93738892822025,14.0956168264151,17.9251866716605,22.1788204238965,27.9619604000678,25.9641752453951,22.4746512568914,18.4467914535449,10.2694710859312,5.53791724888428,-10.3678951023935,-4.24886612710901,-3.463448953976,-0.576247037074959,2.46300101673204,5.82268350292714,9.91002825356733,8.86140796639598,5.23561241525548,2.66131950057841,-3.74349124851175,-6.18685234387477,77.0514491953529,53.4963034414722,74.9570349197047,35.2927845473652,37.0110399760158,42.0884756778519,25.2980922112926,36.7835598253976,24.76206202074,31.7233098822323,36.1852062998209,70.3119780074805,-4.8502617081878,2.01104545601053,2.73325098143631,6.74978785309582,10.1744334331857,13.9774110253041,18.9111889087237,17.3885400198973,13.8314856322912,10.5362679089491,3.25819764081299,-0.325690208648134,4.72600166712369,13.6527308087653,25.3683186897865,17.0636379321225,-6.6513247165835,-0.525564991439639,8.19803990763015,1.38448022244071,212.223656500801,147.260859443086,104.170127714542,92.6705782027932,-0.961261008420171,6.55249075590594,16.7590466513084,9.20865039401777
"1908",4.58280064031191,5.56480420697839,9.63503507510401,15.9704210042953,16.9695661012943,22.6308616243876,29.2192112904329,26.8863830584746,23.2495726136061,14.7331294738329,10.1360697524479,3.36488149492635,-7.52566692126431,-7.11671284608976,-4.64021043854613,-0.371332782592015,1.91910927194252,5.8263731362325,11.1128522296723,9.43045699401544,5.57290923762339,-0.0342466056879717,-4.34229293268783,-8.45015462489742,47.7983573989799,49.1207928152755,41.2656755252168,26.9855541089585,57.0496045589447,33.9241329154154,23.4025524722428,30.0765665923693,25.8315276257694,48.7038610644065,37.150182703383,45.4515589505152,-1.47045223961703,-0.77546899441267,2.4939509525519,7.78863496830488,9.42555973094243,14.2039035338622,20.1410250370319,18.1344242609464,14.3873872147157,7.338373010919,2.89148401799343,-2.53864583606438,5.22850736539152,14.1916740602312,26.2454853244317,16.0395906132956,-6.94307737040961,-1.03081131639854,8.7898941199734,0.398789899749196,167.231128221736,125.30083419312,87.4032519800275,111.685571393559,-0.857203814225944,6.56938188393307,17.4931176106135,8.20574808120936
"1909",3.1989062770028,5.03245197788951,8.4952206924486,13.0523879726346,17.9429361811051,24.8232095168187,27.7461726757196,27.8397399884004,22.9090886849623,17.2825263527723,9.41727389771706,0.0325075415504846,-8.1037409935254,-6.51924708356472,-4.75236211776008,-2.22248492819938,2.03775649124201,7.35569549447928,10.1627783721456,9.76684855371714,6.18808991300981,0.737966148746021,-3.40023500068615,-11.1556480590093,112.694955771588,70.8669170885419,38.2401116463768,20.0407660714381,31.0297240079864,25.7364968196021,36.8329555264632,35.0734489814423,36.2788755108009,30.0403111681033,89.1510662502967,64.3726654236133,-2.44622964571239,-0.742355967232008,1.868429803797,5.40722202361861,9.97200515957979,16.0648180828645,18.9297195104452,18.7777205228806,14.5251234343419,8.99865560978651,3.00346170073474,-5.54783844120729,3.86541324993956,13.1635149487294,26.8030407269796,16.5362963118173,-7.69104756732918,-1.64569685157248,9.09510747344735,1.17527368702323,229.013431810645,89.3106017258013,97.6429013275076,155.470252929201,-1.90907714966959,5.74921899566513,17.9240860387301,8.84241358162104
"1910",1.93284578313558,2.99092928323931,13.6874836337108,17.5749799820093,21.1993957849649,25.5687857682888,29.6124430601413,27.2875356536645,23.154762834769,18.0534698545933,9.96521094097093,5.41868600656655,-9.91322411970379,-9.66069209007188,-1.24448201768033,0.965785930772626,4.10026586379569,7.14232963472426,10.9609489672459,8.75043159253322,6.01801401187818,1.59815708635053,-2.91322328273314,-6.00291429588956,58.064238823893,45.1767665607926,32.9782787947799,25.1324241680666,25.8615747306488,17.4571783145614,18.8363613918191,17.2831098095306,28.6751663797535,39.3085999309909,67.4944229091948,43.726982700051,-3.98075304289277,-3.32819861297232,6.21374690867244,9.25470473670329,12.6280312639016,16.3323771485916,20.2627263050813,17.994641402593,14.5627229236639,9.81082606292688,3.52127154268987,-0.291513082979677,1.65209420264179,17.487286466895,27.4895881606982,17.0578145434444,-10.243188089595,1.273856592296,8.95123673150113,1.56764927183185,167.613670808299,83.9722776934953,53.576649515911,135.478189219939,-4.28559669902412,9.36549430309246,18.1965816187553,9.29827350976023
