"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,-1.2,-4.5,-5.9,-1.7,NA,-4,-4.9,-4.4,-5,0.8,-4.7,-1.2,-4.6,0.8
"historical",1851,-1.5,-5.7,-6.1,-2,-6.4,-6.3,-6.9,-3.5,-2.1,-1.7,-4.2,-1.1,-5.8,-1.1
"historical",1852,-2.7,-5.1,-5.9,-2.1,-4.5,-4.4,-7,-3.1,-3.7,-2.1,-5.8,-2.4,-3.8,-2.1
"historical",1853,-1.2,-7.8,-5.5,-2.6,-6.8,-6.1,-6.3,-3.6,-2.6,-0.7,-3.3,-1.6,-3.6,-0.7
"historical",1854,-2.7,-7,-6,-1.3,-9,-6.5,-5.7,-3.4,-4.5,-1.2,-4.9,-3,-3.5,-1.2
"historical",1855,-1.5,-5,-6,-2.7,-6.5,-7.7,-5.1,-2.6,-4.7,-2.7,-5.2,-2.6,-4.2,-1.5
"historical",1856,-2.3,-5,-6.5,-2.9,-7.6,-3.2,-5.4,-5.2,-5.5,-2,-6,-3.2,-6,-2
"historical",1857,-2.1,-5.2,-6.6,-1.1,-6.4,-3.1,-4.9,-2.7,-5.1,-0.8,-4.8,-1.7,-5.3,-0.8
"historical",1858,-3,-8.2,-4.8,-1.9,-7.5,-5.8,-6.5,-3.6,-4.8,-1.8,-4.4,-0.8,-5.5,-0.8
"historical",1859,-2.3,-5.8,-3.7,-1,-6.2,-6.9,-7.6,-4.4,-4.4,-3,-5.4,-2.6,-4.3,-1
"historical",1860,-3.2,-6.7,-4.6,-2.8,-7.6,-4.6,-7.9,-3.7,-4.3,0.2,-3,-3.1,-6,0.2
"historical",1861,-1,-7.9,-6,-2.4,-6.7,-6.2,-8.8,-3.5,-4.5,-1.4,-4.2,-2.1,-4.7,-1
"historical",1862,-1.4,-6,-5.3,-2,-5.5,-5.3,-4.7,-4.3,-4,-0.8,-6.4,-3.1,-4,-0.8
"historical",1863,-0.8,-5.5,-4.8,-1.7,-9.6,-4.8,-5,-3.1,-6,-1.5,-5.2,-3.5,-5.4,-0.8
"historical",1864,-2,-3.3,-3.8,-2.8,-7.7,-2.1,-7,-2.8,-6.5,-0.9,-6.5,-0.8,-4.8,-0.8
"historical",1865,-2.5,-6.1,-5.4,-2.8,-6.4,-6.8,-6.9,-2.8,-4.6,-1,-6.2,-1.2,-4.9,-1
"historical",1866,-2,-8.3,-5.8,-2.4,-7.2,-4.6,-8.5,-1.2,-4.4,-1.1,-3.3,-2,-4.6,-1.1
"historical",1867,-2.7,-3.4,-6.2,-2.8,-6,-6.8,-6.8,-5.1,-4.6,-0.5,-4.2,-1.7,-2.8,-0.5
"historical",1868,-2.8,-8.2,-6.3,-1.9,-8.5,-2.7,-8.1,-2.6,-4.6,0.4,-4,-1.9,-5.9,0.4
"historical",1869,-1.4,-6.1,-4.8,-1.1,-5.8,-5.8,-5.2,-3,-4.4,-0.7,-5,-1.1,-4.6,-0.7
