"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,389.5,246.9,492.5,271.1,NA,309.8,231.9,281.6,478.7,408.7,278.5,313.5,263.1,330.5
"historical",1851,391.6,259.6,489.5,244.7,275.3,337.6,180.8,263,435.7,382.3,255,316.5,303.1,318.1
"historical",1852,392.3,265.4,476.4,261.5,262.8,314,257.8,253.3,441.7,452,259.4,365.6,301.1,331
"historical",1853,422.7,276,456.6,254.7,252.1,326,273.4,227.9,455,389.2,286,326.7,251.5,322.9
"historical",1854,365.2,304.5,482.8,237.4,259.3,331.3,204,247.7,453.4,414.3,276.1,311,294.6,321.7
"historical",1855,398.9,305.1,513.4,246.3,269.5,332.6,281.5,279.8,458,380.4,247.5,320.8,264.3,330.6
"historical",1856,385,266.6,491,239.5,220.7,300.7,228.8,235.2,500.8,379.6,230.7,345.6,255.6,313.8
"historical",1857,416.6,263.4,510.6,251,241.6,339.5,210.9,252.8,458.7,368.3,259,336.5,270.8,321.5
"historical",1858,408.8,268.8,519,275.4,230.2,269.2,201.4,229.5,461.6,397.6,265.5,338,302.8,320.6
"historical",1859,406,331.2,449.1,257.4,248.4,322.2,214.7,242.9,452.4,394.8,270.6,349.5,264,323.3
"historical",1860,388.9,292.8,516.3,230.4,289,357.6,262.1,262.5,469.7,375.9,282.9,335,293.3,335.1
"historical",1861,409.2,309.6,489.2,271.1,220.3,309.6,215.1,212.1,478.5,399.6,279.1,296.1,279.3,320.7
"historical",1862,375.7,269.2,480.7,238.9,271.9,268.1,197.9,201.1,479.7,424.6,279.9,319.3,276.1,314.1
"historical",1863,375.1,292.8,501.6,280.6,206.4,330.5,198.8,214.8,460.7,394.6,285.1,307.7,292.1,318.5
"historical",1864,426.3,309.7,507.3,211.2,281.8,340.5,241.6,233.4,454.3,402.4,260.4,295.5,282.1,326.7
"historical",1865,385.7,275.7,472.9,273.7,256.3,353.7,244.7,230.6,468.8,391.6,282.1,354.3,274.3,328
"historical",1866,419.5,272.4,486.6,271.3,274.7,221.8,254.3,233.4,461,410.5,256.2,333.6,290.2,322
"historical",1867,393.1,285.5,453.1,226.9,240.6,345.2,215.8,249.6,460.5,401.5,289.9,347,303.4,324
"historical",1868,413,244.6,497.8,253,279.5,294.4,230.2,263.7,481.6,386.6,275.8,334.6,277.3,325.5
"historical",1869,423.5,291.1,493.5,284.7,238.3,300.1,214.8,295.4,447.2,386.1,281.5,326.5,276,327.6
"historical",1870,418.8,299.9,464.6,241.9,276.8,300,235,269.8,454.4,407.1,245.4,361.4,288.9,328
"historical",1871,404.3,305.5,505,268.1,234,303.2,223.7,255.8,478.8,422.2,235.7,293.9,288.1,324.5
"historical",1872,373.7,257.5,488.2,265.7,245.7,326.2,223.1,257.3,487.4,414.1,291.6,338.8,293.4,327.9
"historical",1873,367.9,310.2,481.4,269.5,240.6,250.6,268.1,215.3,453.4,394.8,250.4,370.6,281.6,319.6
"historical",1874,401.9,323.4,470.4,255,259.7,303.2,226.6,236.6,448.9,364.3,294.7,324,281.3,322.3
"historical",1875,388.1,224.5,504.5,297.8,266.9,354.5,277.6,213.4,463.5,356.3,241.1,317.3,261.6,320.5
"historical",1876,415.9,247.3,475.2,290.2,263.7,293.3,228.8,237,453.9,403.8,251.8,332,277.2,320.8
"historical",1877,416.5,269.1,533.4,289.4,269.3,262.6,231.9,256.3,430.9,375.8,259.2,300.3,292.1,322.1
"historical",1878,392.8,310.1,465.6,263,251.8,305.2,258.6,260.4,520.8,405.1,266.7,318.1,284.2,331
"historical",1879,403.5,275.1,462.1,257.9,252.4,275.8,261.6,257.7,454.4,399.3,294.5,346.5,284.2,325
"historical",1880,372.2,325.5,466.3,256.3,249.8,264.6,296.3,262.1,475.3,434.4,252.4,325.4,280.4,327.8
"historical",1881,405.4,300.8,490.5,274.5,242.5,295.4,279.8,262.6,491.5,409.1,269.7,302.3,257,329.3
"historical",1882,390.6,277.8,492.1,265.6,248.2,415.1,249.6,265.3,458.8,370.5,289.1,301,309,333.3
"historical",1883,388,318.9,487.8,255.9,237.9,307.2,202.6,220.9,504.5,338.5,269,307.8,283.7,317.1
"historical",1884,354.9,291.6,428.4,237.8,240,315.9,255.7,237.4,390.7,329,259.5,323,253.6,301.3
"historical",1885,389.1,279.9,468.3,305.5,258.4,354.4,258.8,256,435.2,366,270.3,320.7,281.4,326.5
"historical",1886,354.7,267.4,495.4,298.8,273.9,346.7,262.1,244.5,458.3,394.4,272.9,357.5,255.7,329.4
"historical",1887,406.8,299,494.5,264.3,238.9,359.7,223,288.4,476.1,411.5,281.2,363,288.8,338.1
"historical",1888,409.4,260.2,496,256.7,285.6,276.7,245.2,217.2,425.9,380.8,284.7,290,276,315.7
