"Group.1","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1911",27.622992515564,28.950731973179,30.7903633508526,32.6175615279401,31.2337410879917,30.505214425384,29.3374744399649,30.5521575505616,30.0790313970847,29.5892454209875,28.5689996344144,27.5555730569558,14.4223635880674,14.8807246137838,16.4469736286851,18.3507735846473,17.8426202359747,18.9019096288525,18.0198121344457,18.9423863223342,19.2579294149993,18.4561366487722,16.310908793426,14.8111933328089,46.683173270919,30.2587972279088,28.5428761383595,46.0280943050003,128.892960282623,210.147755575962,204.782507505573,180.564376551597,196.256123298077,163.058057284746,146.830845788366,69.6638211452814,20.9987797346271,21.8886601768556,23.5933146398576,25.4579852682645,24.5126960981088,24.6795816108829,23.6525506426076,24.7185280752964,24.6440421010627,23.9988182372734,22.4167015435266,21.1571285763725,27.5475843356607,31.5472219889281,30.1316154719702,29.4124254841622,14.2087511794815,17.546789149769,18.6213693618774,18.0083249523991,127.259572328479,203.463930725983,595.494639633132,506.145026371188,20.8524059754252,24.5213320020769,24.3502201095956,23.6865206272876
"1912",27.449188537285,27.4344766335409,30.9203521462738,33.295057601616,32.8230586599131,30.6774847859242,30.166295864543,30.6638533013766,29.8680643097299,29.3397659395562,27.3996350647973,27.5711445573901,14.2508490022089,13.364469233595,16.5807350668751,19.0313650506442,19.4342272633412,19.0741798447781,18.8509229597498,19.0555654627378,19.0485745375274,18.2066575054263,15.1415442892762,14.8260874845943,57.660680910122,25.6116258982077,22.7786944682298,21.0599254305154,94.0274285722951,219.472233412696,151.856859339065,215.616345593187,215.927309796947,190.97391631955,77.5614268868154,49.6793703921177,20.8264592084728,20.372404723871,23.7247866372593,26.1370935557319,26.1034970908869,24.851851893253,24.4821780509636,24.8309012280136,24.4338810209368,23.7493389708097,21.247337048171,21.1727000728982,27.4797460759272,32.3461561359343,30.5025446506146,28.8691551046945,14.1421705228709,18.3487757936201,18.9935560890886,17.4655921107433,152.936127953611,137.86604847104,586.945438344948,484.462653003312,20.7853308362388,25.3217924279593,24.7216437240767,23.1435190133058
"1913",28.0986349230907,29.5673849465417,30.874584033841,30.8303810807525,31.4465895793477,29.9984127263554,29.979745294227,30.5144817399197,29.3882773821471,28.6907056824106,27.9332275781475,27.1288169876474,14.9002953684721,15.49508812535,16.5334837514846,16.5650765680876,18.0562747658276,18.3944305142418,18.6635664838259,18.9047105507772,18.5687876588008,17.5584031304375,15.674459687999,14.381470552722,47.6082421729578,45.7426002205456,46.0421430332468,63.4513232924166,87.2364806374497,258.177902440556,169.01768040657,159.839286344706,289.941274830552,147.235501025544,64.534326790603,59.9264450268667,21.475905465298,22.5045070022833,23.6783413965194,23.6716108517569,24.7263506670467,24.1727798297757,24.2948214734187,24.6808523271905,23.9540942145176,23.1010846153635,21.7809295107107,20.7288890353969,28.4123881423408,31.0505182313137,30.1642132535007,28.6707368809017,15.0738236594721,17.0516116951333,18.654235849615,17.2672168257458,143.030212785621,196.729946963113,587.034869191832,501.711102646699,21.7177041801599,24.0254343051077,24.3828178767949,22.9453694468639
"1914",27.2295130198119,28.6778644421062,29.1004092497904,31.8595198490581,31.8073736175162,30.5078701034921,30.4969848179426,30.8158570821168,29.6097597763187,28.9600048377866,27.7680569554939,27.3647936289428,14.0303674555216,14.6063736931222,14.7593090114046,17.5942153832952,18.4185421271402,18.9038878151628,19.1801284571163,19.2060858421638,18.7894639734362,17.8268963020356,15.5099661164596,14.6168745491104,46.0551211670133,32.719023991651,30.8822257723965,51.2420564898458,198.713827070643,183.169876716176,128.007758650669,122.23501441298,254.556758190765,170.680954114335,97.2636769208752,51.7037065030366,20.6059776603198,21.6157925363447,21.9041665929263,24.700749819396,25.0878119507774,24.6822370427554,24.8120607743498,24.9822276498451,24.1755765148851,23.3695779003081,21.615758692632,20.965543137222,27.6787314831885,30.9224342387882,30.6069040011838,28.779273856533,14.3394039004553,16.9240221739467,19.0967007048143,17.3754421306438,138.700590185531,280.838109332885,433.412649779825,522.501389225975,20.9835530773538,23.8975761210332,24.8255084889834,23.0536377026084
"1915",27.0953719107831,28.281156696257,28.7612527784754,30.8217419405453,33.0978377529832,31.7135909971644,30.8739288126836,30.9776426377844,30.0320632731328,29.2593322972782,28.4062926026641,27.5891200206319,13.897032414792,14.2096659033025,14.4201524511712,16.557243417521,19.7082002671039,20.1096088299986,19.5570724205893,19.3678713196614,19.2117673451783,18.1270297980699,16.1475245845122,14.8417735998748,53.528780073416,28.9813436675267,30.0733871235222,34.291584766302,92.3160279383425,223.634208835539,208.631263412413,227.745290662422,266.605232144965,164.392318256566,73.6411853247001,52.4421763365142,20.472642574154,21.2190846497895,21.5650100004478,23.6629717975366,26.378276160506,25.8879580810422,25.1890047769077,25.1440130843491,24.5978799139867,23.6697113240351,22.2539945195933,21.1891921660939,27.5804407453276,30.8936108240013,31.1883874825441,29.2325627243584,14.241190955735,16.895198711932,19.6781841900831,17.8287739092535,134.213830243979,156.680999828167,660.010762910374,504.638735726231,20.8857567870552,23.8687526528301,25.4069919807663,23.5071952525384
"1916",28.7459291004744,28.3519619722835,30.1917275835256,31.5969463410925,32.3957845891108,30.9540053821001,30.6015890074558,30.1972097490655,29.4567365411852,28.4776343908466,27.0854516342038,27.2600551276911,15.5467836632103,14.2796650831817,15.8483378183646,17.3316417483033,19.0061469820679,19.3500231563068,19.2854099078257,18.5874387123546,18.6364408301525,17.3453319541744,14.8266836761451,14.5141920080928,44.8147269275009,33.0649085010661,27.2938022359473,36.8211367013024,95.3806459043847,229.302036066524,219.741616700516,267.530143800329,289.946371453707,162.362589277205,83.0866919229509,49.947528330008,22.1223937722503,21.2890839537636,22.994678712282,24.4381762293519,25.6762228012085,25.1283724659779,24.9166650068564,24.3635803324277,24.0225534048237,22.8880134684141,20.9331535628585,20.8608045929768,28.2290036977966,31.3948195045763,30.5842680462071,28.3399408554119,14.8894074487556,17.3953755162453,19.0742905921623,16.9361521534907,130.321811765081,159.495584841634,716.57379656737,535.395652653863,21.5335566307026,24.3696925809475,24.802872601754,22.6145734786987
"1917",27.448082572124,28.6704094214518,30.1354963427684,31.3137627273309,32.2359799713385,30.1056166555061,29.9234698952221,30.30494354592,29.2072015277675,28.2291136413324,28.0221372979586,26.2328694843855,14.2482597437061,14.6004018695628,15.7943960584578,17.048458245934,18.8471484907338,18.5023117339025,18.6072909089385,18.6958497078692,18.3877118298265,17.0968111714379,15.7633692241106,13.4855229646945,44.1772475555753,33.6939978540921,28.6785766540981,35.6092777363956,96.630722339036,198.449050528104,260.367261261236,233.013849133351,245.257818569903,156.514343471969,72.3796784230661,51.4480235441702,20.8238698107297,21.6083374023438,22.9392535842833,24.1549926976689,25.5164183202337,24.2799838292794,24.2385460001523,24.471991550727,23.7730183054189,22.6394926719978,21.8698392774238,19.8329416142135,27.7928490404223,31.2284130138126,30.1113433655494,28.4861508223528,14.4542845404539,17.2300009317085,18.6018174502368,17.0826307417916,127.818773739675,160.91857672953,691.830160922691,474.151840464937,21.0976706020168,24.2035548673953,24.3301737933862,22.7607834182802
"1918",26.3586085350787,29.1748539580673,29.8363542087743,31.8877222733419,32.0773747162741,30.2743155213653,30.1854281972666,30.2081258414222,29.337845427091,29.6030412345636,27.9676198724841,26.9763621580405,13.1579796001315,15.1033632081063,15.4929645081035,17.6232237405464,18.6885432923426,18.6710108577228,18.8677656767798,18.5998379754238,18.517549503045,18.4699326245511,15.7088519217538,14.2296929696544,43.6282444792784,32.0755053221202,32.5458414031834,33.8399952005167,84.9444264486188,234.354343914595,210.545085750642,229.525428709437,248.78498587452,172.637743054843,77.1056681119028,52.4885712354368,19.7343957971354,22.1127819350508,22.6393054860537,24.7289520756143,25.3578130651693,24.4486828671127,24.5005041497653,24.3751737641507,23.9036619624154,24.01261402349,21.8153217620537,20.5771116741368,27.2554439925105,31.2671503994634,30.2226231866847,28.9695021780462,13.9156219243108,17.2682438469975,18.7128715033088,17.5654446831166,127.151773345569,151.330263052319,674.424858374674,498.528397041266,20.5600397821333,24.2420235422791,24.4414535936762,23.2438659159864
"1919",25.5061089875268,28.5520124982615,30.0117262855905,30.8507030596499,32.050244831648,30.5190236138516,29.801565045216,30.5602299815319,29.497462272644,29.4375799288515,28.5744153554322,26.9650895087445,12.3067409564115,14.4811990192679,15.6706260296165,16.5853984570894,18.660607496246,18.91571866098,18.4847086531217,18.9511359402391,18.6779725023958,18.3044713989633,16.315647349983,14.2184204185595,49.5302847592527,31.0181662850693,33.8965411484241,35.7801725766698,84.2799401473804,232.599358292877,201.992392280063,199.78273007518,241.991445087996,204.843564419473,86.5896875858307,64.3007370034447,18.8825734404267,21.489940584683,22.8154836091839,23.6919328619222,25.3306832821643,24.6933907329059,24.1166410250742,24.7272776892928,24.0632789330404,23.84715276468,22.4221172801784,20.5658390756513,27.0114945479429,30.9708913922961,30.2936062135332,29.1698191856426,13.6725443151113,16.972210660984,18.7838544181136,17.766030417114,133.037022279759,153.956653872474,634.374480648119,533.424697093299,20.3165418997488,23.9460332510901,24.5124364824243,23.4441829926329
"1920",26.7005303961332,28.4236398681265,30.3309791049019,33.0305179377071,31.8756866845928,30.0292431956432,30.1680171372461,30.2470214875018,29.7252824423743,28.702901879295,27.5498962011494,26.732852865438,13.5011624819675,14.3513429985672,15.9898788596763,18.7660192642056,18.4868551375436,18.4252609385819,18.8526443184399,18.6379276103661,18.9049865026943,17.5705993292762,15.2918055888082,13.9855064207413,77.7583037790705,23.8099726900882,18.4655589188027,17.9823195728489,124.382468551886,241.342577011859,208.186286660491,177.075301885605,207.597288657407,128.136424538053,83.4890439827911,56.186855689424,20.0769949389286,21.3607617909791,23.1347363112403,25.8717476930775,25.156124939684,24.2036102521615,24.4838993393007,24.4140692851583,24.2910990832282,23.1132808826009,21.3975982509676,20.3329250929786,27.3630865910014,31.7457279090673,30.1480939401303,28.6593601742729,14.0236419663647,17.7475844204752,18.638610955796,17.2557971402596,165.869013472603,160.830347043537,626.604165557955,419.222757178252,20.6678652685197,24.7208696480006,24.3671929588735,22.9339927389322
"1921",26.8746863662219,28.0246196965702,30.5286841158007,31.6008792470713,30.9230098958875,30.7109849961078,29.757182473042,30.3201141122912,29.7346585774031,28.5710532626168,28.4562925354379,27.5729853598798,13.6763467495559,13.9531289705488,16.1875837884965,17.336380567707,17.5341784914986,19.1076801253147,18.4410034848041,18.7110201218089,18.9143628136056,17.4394280793237,16.1975244801553,14.8263162071588,51.7889085746844,34.2782747394665,18.6236335221701,44.497836014775,123.026315608963,226.222886288752,201.03016374932,179.051883160824,268.481696676035,231.498355584066,46.6586380878799,49.634884521286,20.2519568302592,20.9625478103513,23.3324414120346,24.4421089359971,24.2034483268613,24.8853521347046,24.0722586131487,24.4871618864966,24.300475351146,22.9821095662039,22.3039943624715,21.1737349033356,27.2107196427434,31.0175244195865,30.262760527147,28.9206681251526,13.8716607136153,17.0193809492341,18.7532345773092,17.5171051243615,142.254039003575,186.147785145908,606.304933198896,546.638690347982,20.5158099111963,23.9926662249643,24.4815908781166,23.1955264266071
"1922",27.4351704316061,29.0885481443561,30.7068518732415,32.9611140704546,32.5673111071352,30.572910543348,30.1481437917616,30.653893103365,29.671799698814,28.8492017261318,28.2187028947424,27.3941955566406,14.2360248680486,15.0170573816925,16.3657513915515,18.6966155904238,19.1776736329813,18.9689285286137,18.8304813377193,19.0447991832358,18.8515039838728,17.7168992210607,15.9591288937897,14.6475263814457,33.2349320994537,24.8387529841762,28.7251392942548,29.411368274275,63.6588020744871,222.425849488524,169.463821903604,219.368530742458,257.166325756761,233.58978775681,147.343001163397,57.3853395048817,20.8116350291205,22.0264762972222,23.5106088997888,25.8023439235375,25.847749616279,24.7472777640233,24.4632197208092,24.8209408541195,24.237616628897,23.2595807138037,22.066404870299,20.9949449945669,28.0322346452807,32.0784256836104,30.4583158128249,28.9132347732294,14.6931328189666,18.0800135383189,18.9480696831896,17.5091773662411,107.708569604916,121.795309643017,611.258202134586,638.099114676968,21.3372820765594,25.0535674798684,24.677146112984,23.1878674043332
"1923",27.55960940533,28.4509979779603,30.3836587296158,32.28955085942,32.8501854646401,30.8982578809144,30.1087053564728,30.4739068062579,30.0073197005225,28.5349860973045,27.3348958922214,27.4325310519484,14.3597865945003,14.3801845981449,16.042558381792,18.0235687005715,19.4613539781727,19.2942755886766,18.791848944836,18.8641355858474,19.187023913274,17.4026836332728,15.076805254475,14.6851845427615,53.8445215217891,50.2943245417011,30.9533285774752,34.3144976248446,68.0024523363739,251.571217661998,182.478845666667,185.295200277547,165.291756995267,180.341620929906,90.3429309494916,50.9270916776961,20.9353967377397,21.3889261034668,23.1874159711306,25.1307804232738,26.1306238408949,25.0726248475372,24.423781273795,24.6402774130712,24.5731364390889,22.9453651787805,21.1825978834121,21.0326031895935,27.801600979977,31.8411316845586,30.4936233478817,28.6257338966828,14.4624991913637,17.8424936868454,18.9834200397867,17.2221709336739,161.524185568372,133.270278538694,619.345263606212,435.976308874664,21.1064226119245,24.8162734117664,24.7122278448011,22.9003665004272
"1924",26.8879687277997,27.4521795804383,30.2169923626009,32.1807848195561,31.8916925367762,31.0042217754927,30.2545774100257,30.6325619885179,29.4031773395226,28.6896925597894,27.3407332701761,27.1731188336357,13.688600884323,13.3813661600723,15.8750860270907,17.9154801290543,18.5005717316612,19.4002395692419,18.9377211703629,19.0227907172969,18.5828814447903,17.5573900996662,15.082642634384,14.4257234217691,55.8298321527459,39.6145407637795,12.107130630731,28.1528061620097,116.6942060111,264.384605689127,227.695886940253,212.966088748369,286.697581682049,147.949015133785,74.9125271091423,57.2747269747015,20.2644333409481,20.3901077841149,23.0199436398803,25.0220145553839,25.1706474452722,25.178588832011,24.5696535774919,24.7989325875142,23.968994039004,23.1000715826378,21.1884351988308,20.7738683770915,27.2575597867288,31.4298232396444,30.6304537246787,28.4778677231627,13.9183838623856,17.4303792959354,19.1202504856339,17.0743047262802,146.371464594221,156.954142803841,705.046581377749,509.559123924976,20.5623814382188,24.4042018801788,24.849058332339,22.7525002734909
"1925",27.3041184143942,28.4495643865867,29.7538135872513,31.3525612862384,31.1028290263942,30.2571190067979,30.0482869382764,30.4701209380978,29.4366323048951,29.3315627770346,27.8467932450967,26.4565172898965,14.1057788110414,14.3780736219688,15.4119072194959,17.0872567638022,17.7131912864623,18.6538140812858,18.7306246288487,18.859543753452,18.6163364687904,18.1984541435711,15.5880253647195,13.7094041411994,88.944181974794,39.6115869689183,23.6954056257191,36.8602559721158,111.759200907144,245.980152911827,185.317589142283,169.514324328938,301.762107817853,168.992458421676,117.395623992701,109.197770648315,20.6813889644185,21.3874925433612,22.5567648528052,24.1937912761188,24.3832672697599,24.4314860359567,24.3633630392981,24.6356855220482,24.002448945749,23.741135612863,21.6944953144574,20.0572668802543,27.6422672115388,30.7364012999613,30.2585089610574,28.8716627756755,14.3031919515931,16.7374517565868,18.7479941545288,17.4676053256936,185.830495918414,172.314862504979,600.812066383049,588.15019023223,20.9475832949571,23.711274466228,24.4768448657677,23.1460266243565
"1926",26.7265235244251,28.7656154867078,30.2725417105878,31.9246668502933,32.0714211932948,30.3873178841638,29.8694554235114,30.001660784737,29.9435600296396,29.2264221457184,27.6649036641981,28.4621815134267,13.5264781635926,13.4283209956083,15.6749996992408,17.1212488999132,17.7808130490975,19.5783312985154,19.6420307706614,19.4674297825235,19.1421845154684,18.322842048817,13.9871196231393,13.8194449117682,36.5059953989369,18.8712047202681,20.0805155237541,40.2682915256649,108.084091786478,266.921557004334,197.177180602902,229.939855923418,323.567833040581,211.459262031024,69.9741560628134,37.8435212005174,20.1023106731352,21.0713164610941,22.9475620496468,24.4977011524263,24.9011770897224,24.9581879748673,24.7286439137381,24.7086008806698,24.5179042268972,23.7503422791841,20.802919782576,21.1138445432069,27.3162187670098,31.4228765847253,30.0861446974707,28.9449619465187,13.5547344334668,16.8590205494172,19.5625972839001,17.1507153958082,164.57497076752,168.432898835897,694.038593530655,605.001251134418,20.4102980048279,24.1154800972652,24.7984775897584,23.0237220962191
