"Group.1","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1901",21.0116955398542,20.8469975397112,24.9642726955925,27.1792839214605,30.5390145076445,32.5481509585042,32.4783917761238,32.7756163782513,30.6545701232306,28.2590435902925,24.7116043959008,20.9466587606215,5.31502339796611,5.10138350874991,6.64740961028547,9.24198432474661,13.2396770256362,16.1891663207719,18.6155371083092,18.3888286062114,16.1423655488855,12.9460508844905,8.43652982612024,3.54174878085422,16.1611241797486,22.8113707235527,8.7007724596641,14.2642869603019,20.3827801040406,47.5840593579658,107.868668638928,87.5550128163293,88.9741142571665,41.0882283314185,14.9244878070318,14.7923822517279,13.1419888096444,12.9526489645555,15.7831123480281,18.1854824980979,21.8632237597589,24.3443878060586,25.5208513872726,25.5555909193436,23.3744123767502,20.5772813590497,16.5506689595677,12.2256768275404,20.9351172800623,27.5608570415658,32.6007197042931,27.8750727031413,4.65271856252342,9.70969032022277,17.7311773450975,12.5083154198321,53.7648771550292,43.3478395240066,243.007740813223,144.986830395617,12.7734382005801,18.6106062019616,25.140276704225,20.1674542317892
"1902",20.2713612089057,21.6331502805628,24.6738449680653,29.4640669128809,31.8625293194346,33.9943443515942,31.8002739108067,32.4105161282736,30.5505474921017,28.4729159735967,24.4986810784123,20.4484523816492,3.81580946068751,4.40197548118872,6.71022232080679,11.8421766321165,14.7112655388462,17.8089522266277,17.997613879105,18.5087743776919,16.1894252008831,12.1282683105248,8.34416434156239,5.07964607782671,19.8580534575317,11.0868192163846,8.94950964251298,11.9335281604083,25.3016967431942,44.8610626423978,96.2152422135479,78.7613814839557,89.7108881937316,29.0481131558112,27.6587203684393,27.5690102276853,12.0251731489188,12.9971441165116,15.6694623871649,20.6280998778426,23.2604557010708,25.8772976023771,24.8725355956552,25.4345462386072,23.3451771319815,20.2757050566401,16.3985074711346,12.743195190488,20.9503900833633,28.6668137334602,32.7350447968915,27.8407148480369,3.91984457424349,11.0878881639232,18.1051134944748,12.2206192843234,45.7372549256442,46.1847345461154,219.837686339901,146.417721717982,12.4159980309902,19.8526726553595,25.3947931455465,20.0064632199187
"1903",20.1590461719855,19.3482826347262,23.5117665858152,27.6607914259603,29.6787578107592,30.6754401832021,31.9165270031539,31.4781607782188,29.7116279801889,27.0499278724679,24.5423881854944,20.7114877356639,3.88968784428972,3.50441584516072,6.31130609144614,10.1461345928247,12.961367531865,15.6140389195421,18.2815225632282,18.4169292738607,15.5582357951732,10.8608437503696,7.09488508741049,3.98335566879299,28.6289337465269,22.8388448821164,18.4171375636302,8.25738178880751,24.4549479514653,83.8928567414917,85.9380960712513,98.3453981932664,78.9054695274334,28.4133239660753,7.99542593066933,14.9483323580811,12.004837600781,11.4086657561301,14.887240676025,18.8799477139785,21.2955979568162,23.1195479349707,25.0751217130455,24.9206905065232,22.611741826476,18.9295903451229,15.7941199914402,12.3276863356616,19.9852603961203,26.9504386075116,31.356709321525,27.1013146793838,4.15791658909238,9.80626940537861,17.437496918877,11.1713215443177,79.0367888563286,51.129467303903,268.176351006009,115.314219424178,12.052232849133,18.3542621156066,24.3717867181798,19.1118173876797
"1904",20.1839962349782,24.3706496719431,27.3717292423715,28.6547324987729,30.3809758897988,31.9506858830124,31.4108075462759,31.1613023800123,29.6317149107892,26.4584231659753,23.2804238449292,20.3804947683226,2.2098771213131,5.5860854478052,8.98114495741787,10.949668484921,13.3135362706116,16.9595599568626,17.8344508571869,17.7936837781433,16.3518057779883,12.5121731843205,6.98701511677224,4.83491148382894,12.175065723067,9.51359806801531,8.47115566638144,14.9182030696398,36.3387635319819,52.9745902718866,84.6249986400828,83.6828569068812,114.327572299419,54.7594716989912,31.0544791381565,22.4894274573567,11.1804721101065,14.9564776595452,18.1510684987025,19.7769789123979,21.8228855543836,24.4291200204834,24.5975163596334,24.4528972816689,22.9665405519905,19.4603651422005,15.1115023690136,12.5866736508429,21.7553778808617,28.8024792103144,31.5075986031002,26.4568539738979,3.9264394126371,11.0814499043168,17.5292315307309,11.9503313596937,36.6369961491634,59.728122268003,221.282445818851,200.141523136566,12.8215453684378,19.9169776551613,24.4931778872619,19.1794693544016
"1905",20.0350290893537,19.0414870037883,24.1331704465002,26.3230470606279,30.6762238858881,32.3099851708196,31.7674684557843,32.512228902477,30.7931466507828,26.9573000795766,23.3214844147457,17.3357698564896,4.5018774512277,3.93891253065084,8.33489527604277,10.1783613345398,13.7599157475204,17.0203805436078,17.8225321675346,18.729001391614,16.8723113844919,12.2540606405755,8.54944355364095,2.94218373743381,21.3345707361316,35.7989362766576,42.663428173016,33.0468154416095,24.2062301811242,66.4634791188069,84.8718118970087,67.8668612986976,86.945646968328,40.3370596002441,57.4618081127488,35.1207003471463,12.2499231736895,11.4694688581407,16.2096137731261,18.2253235049797,22.1929747600356,24.6396042309762,24.7688627220838,25.5960626102576,23.8072387231243,19.5803734875947,15.9107710929355,10.1208877499379,19.8190036204882,27.0441471310054,32.196560843027,27.0239770483684,4.42523382190249,10.7577241193677,17.8573047009188,12.5586051929028,79.6229344701459,99.9164737957497,219.202152314513,184.744514681321,12.1020218942244,18.8759706793805,25.0015098544392,19.7661277678848
"1906",20.0705672548314,21.1179978089782,23.9699224187831,27.2111552086365,30.7586321181274,33.5990387491353,31.6675083973077,30.5756463904597,30.4519623433336,26.9295560550357,22.7756483046917,21.0239531946682,3.24792610595927,5.44612510047411,6.82620436232429,10.847295626278,13.6815105884816,17.5797139934944,18.0659623540183,17.3794833750608,16.2088427321597,10.8105370557072,7.44816909172725,6.85358840964704,14.2012319966154,37.2135747271915,16.5923294724511,25.5951560434127,20.796937231011,39.4937638229704,107.439906115501,147.465682405303,80.7496633172057,33.2238935752685,22.6958658228455,37.2130393357558,11.6413136309596,13.2590945802273,15.3743844604048,19.0062071935678,22.1937454454557,25.5641786910602,24.8411336572401,23.9522968576451,23.3059029662429,18.844937242368,15.0883288580547,13.9161286410963,19.5081116400997,27.313236581849,31.9473978456342,26.719055567687,3.87874498128906,10.4516701923613,17.6750532408578,11.4891829598647,86.5355070709532,62.9844227468748,294.399352343774,136.66942271532,11.6737653203749,18.8581123664761,24.7858697353151,19.0797230222219
"1907",21.8531256854465,23.805932811031,27.1734716839507,28.0025361741658,29.014338099221,32.211134276651,31.7490168428254,31.7436784404537,31.2050513133181,26.842993621915,21.168627068383,21.5260790424103,6.83528848444637,6.52501648027809,9.4068310660103,10.5182665416296,12.4600532302965,16.5800813490631,18.6195410438689,18.6088286190011,16.6990890883178,13.5864001965113,6.86980653315679,5.210131573532,19.4676763369316,10.5801266738993,9.39330776451168,14.2654628778992,21.9426036291642,44.1143424500175,99.2074719705662,91.4263241340138,67.8607238331157,56.665870777119,42.489716207588,15.5490949522338,14.3220963487803,15.1423321963744,18.2629921394677,19.234842512466,20.7121100964174,24.3710949801177,25.1595410778858,25.1523584880984,23.9283018201,20.1891642216337,13.9961235520448,13.3457065860245,22.2276705637152,28.0634486524458,31.9012765199767,26.4055573345387,6.73796445812383,10.7950502793121,17.936150337311,12.3850986059953,67.2608423465867,45.6013742715751,234.748138554598,167.016310817823,14.4601857287504,19.403314916117,24.8943315153673,19.3711965312595
"1908",21.0985605330906,22.0544351249135,26.6124048488382,28.4435009651051,30.788160330758,33.4401109582193,31.5935351312924,31.2838489612406,30.325001044934,27.25935417948,23.8666925108336,20.8925247081361,5.05988172911041,5.03303658463412,9.15796085992639,11.0821262358995,13.3255517066254,17.1417144432889,17.9556378829743,18.1043675736859,15.5626619453341,10.2080532238337,6.85663396519922,5.17912888672849,17.2260356981529,16.9387916731233,11.3126274425914,26.1660629575682,27.2668688926932,42.6012449699543,107.391925021781,93.7815569271875,66.0309140156478,22.7749783378643,16.7466619109278,18.3063521575776,13.0564241786081,13.5225815147127,17.8597529842079,19.7358191260359,22.0325857624325,25.2664531201506,24.7513578779067,24.6685137843087,22.9189921957511,18.7077574352446,15.339039014854,13.0158653361994,21.5596915668048,28.6146887149004,32.1058316835841,27.1503492450825,5.10101662909218,11.1885462674837,17.7339066333164,10.875783044789,49.71392232351,64.7455592928529,243.774726918923,105.55255426444,13.3082374264484,19.8760526242254,24.895441594122,18.9885962152833
"1909",22.7257111241848,22.3627622724273,24.9348645504473,27.9839661945703,30.5460963221451,33.0889990299212,32.2751121010297,31.2006101752604,29.8452904449214,28.528874900205,25.7280902174216,18.1064685370786,6.4115677604249,5.60353404855111,7.94910477408196,10.3248397595617,13.7652275946698,17.538142511259,18.807260323459,18.378632637619,15.7264016077044,11.4563970498142,8.83937805926273,2.52480815628292,12.6748205808476,10.9235989292985,10.2645155068912,9.27777264513208,17.864492305555,57.0584429775385,102.812373016781,107.341585794022,53.9473605754412,23.231603116054,13.0652261829679,24.4028842393049,14.5449516479017,13.9621125121272,16.4175653198129,19.128916670474,22.1317065142364,25.2882893299196,25.5160382807047,24.764725055628,22.7626969167601,19.9664088661096,17.2602630238872,10.3000421228339,21.9936660349161,27.8216423557209,32.1882404354038,28.034085187516,5.7314102319015,10.6797240427711,18.2413451574457,12.0073922389271,41.9047716677237,37.4067804575783,267.212401788342,90.244189874463,13.8409764987428,19.2260628348411,25.1896842220841,19.9964562689189
"1910",20.8989587368593,21.4102860862634,26.8037931377868,28.45516592965,31.5398630868292,32.9673213692289,32.8767064997148,32.8155955246913,31.3268228959427,27.7190613152678,24.8988329950672,21.6143891897412,4.55725532853315,3.35485846065668,8.61072184392538,10.3627055285843,14.2779599272747,17.1270147685538,18.3019751425533,18.8106623850546,17.169916167942,11.4373604079364,7.72856565776505,4.83698243590406,14.2881625946273,6.79427583295423,12.857851503829,12.1546449710036,16.1444273550125,55.6290837685885,81.2568182069028,81.7662893383547,79.6447079133156,34.6272107640641,12.4085128629851,15.9633126990374,12.7065470288741,12.3634055333865,17.6834638598912,19.3842589114126,22.884990838687,25.0236763293585,25.5635604147861,25.789703630041,24.2233823514234,19.552568089282,16.2904981495476,13.2039958020722,20.1385711200671,28.9329407180887,32.8865411312117,27.9815724020926,3.47897398182425,11.0837957665948,18.0798840987206,12.1119474112145,45.4853226668864,41.156923829845,218.652191313846,126.680431540365,11.7899982283648,19.9842378699969,25.4589801247286,20.0221495300844
