"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,4,1,3.4,2.6,NA,0.4,1.8,2.6,2.4,3.9,2.6,4.6,1.5,4.6
"historical",1851,4.3,3,4.9,1.2,2.3,2.4,1.5,3.8,1.4,4.9,3.1,3.3,3.3,4.9
"historical",1852,4.1,1.8,4.5,2.9,2.1,1.9,3.2,3,1.5,3.8,3.2,3.9,2.9,4.5
"historical",1853,4.8,1.3,2.4,2.9,2.3,3,0.9,3.4,1.7,4.1,3.3,4.9,1.6,4.9
"historical",1854,4.1,0.4,4.5,2.7,0.5,3.2,2.2,2.2,1,3.4,3.3,2.8,3.1,4.5
"historical",1855,4.7,1,4.6,2.2,1.5,2.6,1.1,3.2,2.2,3.4,4.7,2.9,1.6,4.7
"historical",1856,5.6,0.8,3.7,2.9,0.2,2.8,3.3,4.7,2,3.6,4,2.8,1,5.6
"historical",1857,4.8,0.8,2.9,1.5,0.9,3.1,2,3.8,1.5,3.8,3.9,4.7,1.4,4.8
"historical",1858,4.6,1.3,3.5,1.4,3,-0.4,2.2,4.7,1.5,2.4,2.4,4.4,2.4,4.7
"historical",1859,4.5,3.1,4.1,0.3,0.8,2.6,0.8,4.4,0.9,5.5,3.9,4,2.5,5.5
"historical",1860,4.2,-0.1,3.7,0.8,1.3,3.4,1.8,2.7,2.2,5.8,3.4,3.5,2.4,5.8
"historical",1861,5.2,1.9,3,1.6,0.6,0.3,0.8,2.3,2.2,3.7,2.8,4.5,2.6,5.2
"historical",1862,4.9,0.3,4.1,0,0.7,1.4,1.7,2.4,1.9,3.2,4.9,2.5,3.9,4.9
"historical",1863,4.3,1.2,2.8,2.3,2.1,-0.2,3.9,2.8,2.6,3.2,4.1,3,1.1,4.3
"historical",1864,5.3,1,2.9,2.2,0.8,1.2,2.3,3.4,2.4,5.2,2.2,3.5,2.3,5.3
"historical",1865,4.1,2.4,3.7,1.9,1.6,2.6,0.8,4.6,2,4.3,3.8,4,1.4,4.6
"historical",1866,4.5,2.3,3.6,1.7,1.8,3.8,1.3,3.1,2.6,4.8,2.5,3.2,3,4.8
"historical",1867,4,2.7,4.4,-0.4,2,2,2.7,3.4,2.5,3.9,4.4,3.7,3.2,4.4
"historical",1868,4.9,0.7,3.1,2.2,-0.3,2.3,1.6,3.6,2,4.9,3.2,2.9,1.3,4.9
"historical",1869,5,2.3,4.5,2.9,1.1,3.4,2.2,4.1,1.1,4.7,3.8,3.7,2.8,5
"historical",1870,5.2,0.8,2.6,1.8,2.6,1.9,0.9,2.9,2.3,4.4,3.3,3.7,1.9,5.2
"historical",1871,3.2,1.7,3.6,0.6,2.5,2.1,0.6,2.1,2.4,6.7,3.8,2.4,1.3,6.7
"historical",1872,4.3,2.6,3.5,2.6,2.1,2.5,1.5,3.1,2.2,5.1,3.6,2.8,2.6,5.1
"historical",1873,3.6,0.3,3.6,3.4,3,3.5,2.5,4,1.3,5.4,3.7,3.6,1.5,5.4
"historical",1874,4.2,0,4.1,2.1,2.4,3,4,2.2,1.8,4.3,4.1,4.1,1.3,4.3
"historical",1875,4.6,-0.1,3.1,2.4,2.7,1.1,3.1,3.5,1.1,4.6,3.9,3.1,1.3,4.6
"historical",1876,4.5,2,3.3,1.5,-0.7,3.2,1.7,2.2,2.8,3.9,3.5,3.5,1.7,4.5
"historical",1877,4.4,2,3.8,4.1,2.9,2.3,5.1,2.8,2.9,3,2.6,4.5,1.9,5.1
"historical",1878,4.8,0,4.2,0.1,2.4,3.4,2.4,2.9,1.8,5.9,3.7,4.4,1,5.9
"historical",1879,4,3.1,4.7,2.4,2.6,2.3,2.6,2.2,1.2,2.2,3.1,2.9,0.5,4.7
"historical",1880,4.2,0.2,5.2,0.7,2.9,3.1,1.4,4.4,1.4,3.8,3.2,3.5,0.4,5.2
"historical",1881,6.4,2.2,3.7,3.5,1,2.2,1.7,1.7,1.5,4.6,3.4,4.8,1,6.4
"historical",1882,3.7,1.5,3.2,1.6,0.7,3.1,1.6,3.8,3.6,4.5,3.8,1.5,2,4.5
"historical",1883,3.9,2.6,3.3,3.8,1.5,2.6,1.7,2.3,2,4,4.6,3.9,1.8,4.6
"historical",1884,5.1,-1.8,2.8,1.9,0.7,1,0.2,1.5,0.4,5.1,3.6,2.7,-0.4,5.1
"historical",1885,3.8,0.5,4.1,0.2,1.3,0.4,2.2,2.7,0.7,4.3,3.5,3,0.8,4.3
"historical",1886,4.4,2.2,3.6,1.5,2.6,1.4,3.9,3,2.3,3.4,3.1,2.9,1.6,4.4
"historical",1887,5,-0.1,3.3,0.3,0.7,3.9,1.4,2.5,2.3,3.5,3.4,3.3,2.4,5
"historical",1888,4.2,0.9,3.3,1.6,0.4,2.1,2.3,3.8,1.5,3.9,2.3,3.4,2.5,4.2
"historical",1889,5.8,2.8,4.8,2.4,1.5,2.9,3.6,2.4,1.7,2.6,2.2,4.2,3.3,5.8
"historical",1890,4.1,1.9,2.8,1.6,0,2.6,3.4,4.1,0.9,5.1,2.5,2.5,0.8,5.1
"historical",1891,4.2,1.4,2.6,1.7,2.4,2.1,2.2,2.2,3,3.8,4.5,3.1,2.4,4.5
"historical",1892,3.7,1.6,4,1.5,1.6,1.1,1,2.9,1.4,4.3,3.4,3.8,2.8,4.3
"historical",1893,4.9,0.7,3.6,1.9,0.1,3.8,3.2,3.2,0.8,4.7,3.1,2.7,1.8,4.9
