"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2001,2.02486420950533,0.486762851600396,0.844835111542197,0.551311024894925,0.441850145489816,0.627819269317811,0.865586808923384,0.895706433882953,1.57909473003556,1.0873367280957,1.52952392499191,2.18730358874878,3.01702715809893,1.08499676689299,1.30792919495634,0.699544131910748,0.654924830261881,0.895655512447463,0.990217426446816,1.11591739411574,1.36152440995797,1.52776430649855,1.81474943420626,3.07937035240867,0.0351533912606801,0.0385819879354283,0.0149945301177468,0.115237206119148,0.0699925508420023,0.0838600873465589,0.0988690548760367,0.103424030768561,0.0104979289779532,0.0852712316315456,-0.0467292836915805,0.00120226209642116,2.52094568380214,0.785879809246701,1.07638215324928,0.625427578402851,0.548387487875849,0.761737390882637,0.927902117685097,1.00581191399935,1.47030956999677,1.30755051729712,1.67213667959909,2.63333697057874,1.44696896217264,0.612665427308976,0.796370837374727,1.39865179437439,2.25330800732838,0.88746605237634,1.00059677767001,1.5680127168876,0.0297712238421974,0.0697505717677336,0.0962378799108876,0.020566464872223,1.85013848475052,0.750065739842665,0.898483807522361,1.483332255631
"ACCESS-ESM1-5","ssp126",2001,1.35383333333333,1.41883333333333,0.800833333333333,0.622,0.724333333333333,0.660166666666665,0.658333333333333,0.759666666666666,0.7075,1.13016666666667,0.961499999999999,1.42233333333333,1.39116666666667,1.47066666666667,0.895666666666667,0.660499999999999,0.5685,0.536833333333333,0.521833333333333,0.607166666666667,0.627333333333333,1.17566666666667,1.09033333333333,1.48816666666666,0.0832394810087917,0.0432477853881457,0.0216473044654375,0.0129091637255074,0.025131203643431,0.0120742032385923,-0.0140822421157472,0.0233918654310106,0.0175125898922124,0.0544294759254154,0.0275997334248927,0.117726255899476,1.37616666666667,1.444,0.845500000000001,0.637166666666667,0.6415,0.602166666666667,0.5875,0.6895,0.667833333333333,1.14683333333333,1.02933333333333,1.45566666666667,1.35566666666667,0.711666666666667,0.695166666666665,0.9355,1.40916666666667,0.705500000000001,0.555833333333333,0.9615,0.0794868689515651,0.0204347626443537,0.00636397123458909,0.0328644326379983,1.37916666666667,0.709499999999998,0.622499999999999,0.951333333333333
"ACCESS-ESM1-5","ssp126",2021,3.16983333333333,2.85033333333334,1.94633333333333,1.6775,1.67233333333333,1.33316666666667,1.31333333333333,1.59966666666667,1.8745,2.34116666666667,2.4165,3.05883333333333,3.31666666666667,2.97766666666667,2.11616666666667,1.792,1.413,1.15183333333333,1.15583333333333,1.35066666666667,1.62433333333333,2.36116666666667,2.69633333333333,3.28766666666667,0.175655788846282,0.131021020392401,0.112379086527389,0.116144460261921,0.0621321826818244,0.04367554233382,0.0135595917664597,0.0415169011530789,0.0304476726111664,0.136197597612636,0.140431671707837,0.174691621847067,3.24366666666667,2.912,2.0325,1.73066666666667,1.5445,1.24666666666667,1.239,1.4725,1.74983333333333,2.35133333333333,2.56033333333333,3.17316666666667,3.01566666666667,1.76366666666667,1.41616666666667,2.2085,3.18616666666667,1.778,1.22283333333333,2.2325,0.160093834423168,0.0914317901054087,0.0323201665904289,0.0952648562013652,3.09816666666667,1.771,1.3145,2.22283333333333
"ACCESS-ESM1-5","ssp126",2041,4.93483333333333,3.91583333333334,3.07033333333333,2.666,2.47833333333333,1.83266666666667,2.02833333333333,2.39916666666667,2.6265,3.43016666666667,3.966,4.58583333333333,5.16566666666667,4.13216666666667,3.31816666666667,2.8205,2.086,1.56083333333333,1.67983333333333,2.00716666666667,2.31283333333333,3.48616666666667,4.41283333333333,4.92016666666667,0.24295705409306,0.165841612674195,0.178621157313773,0.17567667278534,0.106527914310877,0.0474758966512363,0.03784905958483,0.0485413302424744,0.0857724761356806,0.179408681297708,0.224114195304706,0.282338855632903,5.05316666666667,4.0235,3.1955,2.74166666666667,2.281,1.69616666666667,1.854,2.2,2.47133333333333,3.45683333333333,4.19433333333333,4.75416666666667,4.46866666666667,2.73366666666667,2.08816666666667,3.3385,4.73366666666667,2.745,1.74933333333333,3.402,0.23309723968587,0.146181117489533,0.044340509213848,0.153665367091546,4.60016666666667,2.736,1.9205,3.37483333333333
"ACCESS-ESM1-5","ssp126",2061,6.02333333333333,4.86633333333333,3.41633333333333,3.231,2.85133333333333,2.16216666666667,2.33083333333333,2.79366666666667,3.078,4.32966666666667,4.6675,5.27833333333333,6.35866666666667,5.16716666666667,3.70816666666667,3.381,2.429,1.77033333333333,1.83783333333333,2.31316666666667,2.68133333333333,4.28916666666667,5.17283333333333,5.68766666666667,0.263331100653933,0.195489012517948,0.21053959428032,0.225622156187298,0.123688343459456,0.0676184032658718,0.0469661437563076,0.0604992594366607,0.0756359714849602,0.22960749647707,0.245529739238209,0.301076502674857,6.19266666666667,5.0205,3.5655,3.30916666666667,2.637,1.96616666666667,2.09,2.553,2.88183333333333,4.30583333333333,4.92533333333333,5.48666666666667,5.37966666666667,3.16816666666667,2.42816666666667,4.0235,5.73816666666667,3.1735,1.97683333333333,4.052,0.261273408721989,0.177507037801887,0.058002814887022,0.173188916769314,5.55716666666667,3.1745,2.1985,4.04083333333333
"ACCESS-ESM1-5","ssp126",2081,5.96833333333333,5.33333333333333,3.77883333333333,3.033,2.77283333333333,2.22866666666667,2.45783333333333,2.98166666666667,3.3045,4.11866666666667,4.689,5.36783333333333,6.30016666666667,5.63866666666667,4.15316666666667,3.2155,2.364,1.79283333333333,1.89683333333333,2.39116666666667,2.81133333333333,4.11716666666667,5.20433333333333,5.79066666666667,0.272531259633943,0.22601840814289,0.206402468582314,0.222769596512685,0.13982047117898,0.0574450198346348,0.0444756131716142,0.0654066252521774,0.064356031708674,0.19575767078589,0.245392144456854,0.299515988687239,6.13366666666667,5.488,3.9665,3.12266666666667,2.573,2.00666666666667,2.1815,2.686,3.06033333333333,4.11633333333333,4.95183333333333,5.57916666666667,5.57366666666667,3.19316666666667,2.55516666666667,4.0345,5.93566666666667,3.248,2.02783333333333,4.042,0.271115622532138,0.182471750627411,0.0552741362395537,0.156769487524748,5.75716666666667,3.2235,2.293,4.04533333333333
"ACCESS-ESM1-5","ssp245",2001,1.35383333333333,1.41883333333333,0.800833333333333,0.622,0.724333333333333,0.660166666666665,0.658333333333333,0.759666666666666,0.7075,1.13016666666667,0.961499999999999,1.42233333333333,1.39116666666667,1.47066666666667,0.895666666666667,0.660499999999999,0.5685,0.536833333333333,0.521833333333333,0.607166666666667,0.627333333333333,1.17566666666667,1.09033333333333,1.48816666666666,0.0832394810087917,0.0432477853881457,0.0216473044654375,0.0129091637255074,0.025131203643431,0.0120742032385923,-0.0140822421157472,0.0233918654310106,0.0175125898922124,0.0544294759254154,0.0275997334248927,0.117726255899476,1.37616666666667,1.444,0.845500000000001,0.637166666666667,0.6415,0.602166666666667,0.5875,0.6895,0.667833333333333,1.14683333333333,1.02933333333333,1.45566666666667,1.35566666666667,0.711666666666667,0.695166666666665,0.9355,1.40916666666667,0.705500000000001,0.555833333333333,0.9615,0.0794868689515651,0.0204347626443537,0.00636397123458909,0.0328644326379983,1.37916666666667,0.709499999999998,0.622499999999999,0.951333333333333
"ACCESS-ESM1-5","ssp245",2021,3.10733333333333,2.76283333333333,1.94433333333333,1.765,1.69383333333333,1.37116666666667,1.39133333333333,1.67516666666667,1.802,2.39466666666667,2.64,3.04483333333333,3.25716666666667,2.83716666666667,2.11416666666667,1.8995,1.4305,1.15883333333333,1.18733333333333,1.40516666666667,1.55033333333333,2.37166666666667,2.92283333333333,3.27266666666667,0.140105764471675,0.146169558828902,0.140702730314516,0.12869191084078,0.0743282678735362,0.0454721008162506,-0.00817560930786509,0.056035324210808,0.03649142770651,0.110143974303483,0.133965036318353,0.202245826930205,3.18866666666667,2.806,2.03,1.82716666666667,1.56,1.26866666666667,1.29,1.543,1.67483333333333,2.37783333333333,2.78183333333333,3.16466666666667,2.95416666666667,1.80166666666667,1.47516666666667,2.2745,3.10616666666667,1.821,1.25433333333333,2.284,0.164921684512747,0.107785443544329,0.0298340523938307,0.0867490364648544,3.02866666666667,1.808,1.3645,2.28583333333333
"ACCESS-ESM1-5","ssp245",2041,5.41333333333333,4.62983333333333,3.10033333333334,2.895,2.48033333333333,1.94016666666667,2.07183333333333,2.52516666666667,2.778,3.77116666666667,3.8875,4.79583333333333,5.68166666666667,4.90166666666667,3.34816666666667,3.0845,2.141,1.68083333333333,1.73083333333333,2.11066666666667,2.44783333333333,3.83666666666667,4.32183333333333,5.18416666666667,0.270749206114384,0.180925977149646,0.145852935183037,0.186144946043425,0.118355918807788,0.058368307428097,0.0350725539100223,0.058360027669929,0.07421058996096,0.203832554015112,0.192346683136266,0.273503867857277,5.54766666666667,4.7705,3.224,2.98766666666667,2.309,1.81466666666667,1.903,2.315,2.60983333333333,3.79983333333333,4.10983333333333,4.99366666666667,4.91066666666667,2.82516666666667,2.18116666666667,3.4795,5.22566666666667,2.8585,1.84383333333333,3.532,0.244103648236064,0.146527908496132,0.0500340350357735,0.14966503915438,5.06566666666667,2.843,2.0105,3.50883333333333
"ACCESS-ESM1-5","ssp245",2061,7.15133333333333,5.93383333333333,4.35183333333333,3.675,3.33983333333333,2.65716666666667,2.71633333333333,3.29166666666667,3.774,4.80116666666667,5.3035,6.33983333333333,7.52966666666667,6.34016666666667,4.78166666666667,3.8605,2.893,2.22133333333333,2.23733333333333,2.77266666666667,3.29483333333333,4.83416666666667,5.90833333333333,6.85316666666667,0.365844077546079,0.287948361227047,0.210888176593314,0.225407065329316,0.146510222220414,0.0544381633680677,0.0194323994041126,0.0443727871949102,0.0716699212509191,0.242229790694497,0.27128881723463,0.321358312800449,7.34016666666667,6.136,4.566,3.76966666666667,3.1145,2.43916666666667,2.4825,3.0345,3.53983333333333,4.81583333333333,5.61233333333333,6.59816666666667,6.45466666666667,3.79066666666667,2.88916666666667,4.625,6.89166666666667,3.8465,2.41183333333333,4.6785,0.321977047313473,0.187363259468127,0.0388010673433214,0.183054665899181,6.67216666666667,3.8175,2.65,4.65683333333333
"ACCESS-ESM1-5","ssp245",2081,8.12683333333333,6.90683333333333,5.04083333333333,4.214,3.78733333333333,2.98466666666667,3.24833333333333,4.01816666666667,4.294,5.55666666666667,6.224,7.24583333333333,8.61316666666667,7.40316666666667,5.57966666666667,4.4635,3.2805,2.50583333333333,2.69483333333333,3.38616666666667,3.73133333333333,5.54966666666667,6.87133333333333,7.86766666666667,0.439386938229945,0.327376098809746,0.294490387221758,0.239667846613045,0.164513287193882,0.0463360026440887,0.0162213481576874,0.0526021451456495,0.103618931344511,0.26628694183391,0.347571010358712,0.411554634442985,8.37116666666667,7.1605,5.3085,4.33566666666667,3.527,2.74616666666667,2.9715,3.7065,4.01383333333333,5.54983333333333,6.55233333333333,7.55966666666667,7.43766666666667,4.34466666666667,3.41766666666667,5.355,7.97966666666667,4.4385,2.86483333333333,5.388,0.400373694636848,0.220648958074613,0.0376165987904216,0.224007398044323,7.70516666666667,4.394,3.1405,5.37383333333333
"ACCESS-ESM1-5","ssp370",2001,1.35383333333333,1.41883333333333,0.800833333333333,0.622,0.724333333333333,0.660166666666665,0.658333333333333,0.759666666666666,0.7075,1.13016666666667,0.961499999999999,1.42233333333333,1.39116666666667,1.47066666666667,0.895666666666667,0.660499999999999,0.5685,0.536833333333333,0.521833333333333,0.607166666666667,0.627333333333333,1.17566666666667,1.09033333333333,1.48816666666666,0.0832394810087917,0.0432477853881457,0.0216473044654375,0.0129091637255074,0.025131203643431,0.0120742032385923,-0.0140822421157472,0.0233918654310106,0.0175125898922124,0.0544294759254154,0.0275997334248927,0.117726255899476,1.37616666666667,1.444,0.845500000000001,0.637166666666667,0.6415,0.602166666666667,0.5875,0.6895,0.667833333333333,1.14683333333333,1.02933333333333,1.45566666666667,1.35566666666667,0.711666666666667,0.695166666666665,0.9355,1.40916666666667,0.705500000000001,0.555833333333333,0.9615,0.0794868689515651,0.0204347626443537,0.00636397123458909,0.0328644326379983,1.37916666666667,0.709499999999998,0.622499999999999,0.951333333333333
"ACCESS-ESM1-5","ssp370",2021,2.96783333333333,2.86983333333333,1.78083333333333,1.825,1.74183333333333,1.28616666666667,1.32333333333333,1.55366666666667,1.6155,2.23266666666667,2.431,2.85583333333333,3.10866666666667,2.96166666666667,1.91416666666667,1.913,1.451,1.09533333333333,1.11683333333333,1.31216666666667,1.42133333333333,2.27516666666667,2.72383333333333,3.08816666666667,0.159452240722838,0.113264628428693,0.110269132166994,0.113008638862982,0.0731460250649425,0.0301889212705904,0.00151263752962727,0.0269926184319278,0.0319463019167472,0.11304160949794,0.120869152794454,0.165297540453608,3.04416666666667,2.9225,1.848,1.86566666666667,1.5925,1.19016666666667,1.2195,1.4355,1.51833333333333,2.24433333333333,2.58233333333333,2.97366666666667,2.90916666666667,1.78066666666667,1.38816666666667,2.09,3.06916666666667,1.759,1.18083333333333,2.1375,0.149950652368354,0.0947533269257015,0.0189654070516028,0.0826467412809233,2.98566666666667,1.769,1.2815,2.11883333333333
"ACCESS-ESM1-5","ssp370",2041,5.20733333333333,4.39433333333333,3.06933333333333,2.5685,2.44333333333333,1.95366666666667,1.97333333333333,2.38316666666667,2.7075,3.46866666666667,3.917,4.79883333333333,5.49916666666667,4.60716666666667,3.36216666666667,2.7565,2.1225,1.67983333333333,1.65933333333333,2.01516666666667,2.38433333333333,3.54016666666667,4.39033333333333,5.16466666666667,0.304457715691956,0.144505434195812,0.151202793640284,0.198607426116189,0.0983635391957378,0.0373952220886054,0.00461464006003354,0.0332503435042995,0.0658294290308472,0.192928987171623,0.209051841897177,0.290016974651094,5.35216666666667,4.507,3.2175,2.66016666666667,2.281,1.81866666666667,1.8185,2.2005,2.54583333333333,3.50183333333333,4.15483333333333,4.98316666666667,4.75966666666667,2.69516666666667,2.10366666666667,3.364,5.05416666666667,2.749,1.79333333333333,3.4405,0.253005448287587,0.143252301602514,0.0244002082612855,0.146798759100741,4.90916666666667,2.7235,1.943,3.40383333333333
