"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2","ssp245","r1i1p1f1","2061",0.0811284009089665,-0.0180812931331506,0.0688889180337017,0.296915223770907,0.178614871734018,0.0257345089026623,0.0199681197994073,0.029764732938062,0.101109762604431,0.162036509498571,0.262929126016367,0.255916271255636,7.69193931834567,6.28446630375151,4.91295458096996,3.86868693010971,3.37401315137802,4.02685743969637,4.58674371509807,5.18346219068868,4.38458694738982,5.00229922531342,7.46045628128789,7.78762003117046,0.28004539610797,0.359797622512406,0.18901919048105,0.325374187539101,7.25467522115997,4.05188489294688,4.59902111364705,5.61578081239647
"ACCESS-CM2","ssp245","r2i1p1f1","2061",0.146196943316474,0.0549998257858066,0.127167914114822,0.220966811366549,0.208698744733139,0.0974025898499325,0.0561589353042336,0.0183595727364753,0.0534025051941606,0.224179741277633,0.31863128827596,0.223423005417615,7.71698741076918,6.66248151162269,5.70749816885509,3.81628980458612,3.5966829035622,4.2630118088597,4.85298555354564,4.99353773679549,4.91393546633564,5.34938438719928,7.36281931443712,7.79782095790875,0.308994507588847,0.362481430205236,0.214445446938447,0.344084217622201,7.39242995826929,4.37349029748205,4.70317837813619,5.87537971397255
"ACCESS-CM2","ssp245","r3i1p1f1","2061",0.329465424493317,0.0704768382319186,0.152506000672304,0.252542702674234,0.15931439718253,0.0613067491930397,0.00479182629613518,0.0560702646225064,0.0612555605184469,0.191781926694981,0.338794044370217,0.325086311975657,8.40586291723309,6.1005445841585,5.13183482976965,4.21803416428175,3.63946459464208,4.25382862020901,4.89205391130146,5.27017955973165,4.65737648747471,5.21888390822804,7.24953932750171,8.14096009997145,0.417930306530123,0.363006640063502,0.209124261378234,0.35176388007364,7.54912253680485,4.32977786141362,4.80535403594058,5.70859989758808
"ACCESS-CM2","ssp245","r4i1p1f1","2061",0.125106255811266,0.0934446095125175,0.124813373311565,0.230642534816503,0.23549732989335,0.0487732327032224,0.0399306000327238,0.0686801248009173,0.120544628459835,0.223957480278233,0.30073723762262,0.32359552543272,7.73242578038816,6.59260376395987,5.26363666984436,4.07759941392366,3.70601232785117,4.52171568562348,5.13337181791731,5.17362576100127,4.70831001117075,5.00325664361052,7.45004064371942,8.09924437079813,0.360321575764849,0.382999275281916,0.211541474587883,0.36839893733801,7.47475798686425,4.34908280107288,4.94290442128539,5.72053575752811
"ACCESS-CM2","ssp245","r5i1p1f1","2061",0.17142545703284,0.10467753997368,0.0861827390685187,0.312062077915175,0.27813639940616,0.0832708465209103,-0.00555383767787355,0.0991603496284117,0.123565210032594,0.29176466809651,0.342141895080095,0.392285672699044,8.3134183319909,6.35278676741079,5.60735422862048,4.08413685377728,3.78191057909612,4.48052268050663,5.0954227852048,5.51208815912642,4.88518604145834,5.48951844702181,7.76359353790982,8.33590086772638,0.396269056498473,0.408054471342391,0.212395080108389,0.400621710894775,7.66736865299576,4.49113388560894,5.02934452994127,6.0460993608979
"ACCESS-ESM1-5","ssp245","r10i1p1f1","2061",0.258331524988212,0.190929936505312,0.143508230716807,0.164079298251993,0.191561648017636,-0.0112575990818265,-0.0960553496705596,-0.0902844478651776,-0.0404095703674336,0.164805760452194,0.283544509789438,0.261845435420623,7.63421499762935,7.57119305079303,5.58364215478612,4.5371867557151,4.16275718989834,3.83392214008242,4.16950294661987,4.20395711947163,4.42929492059913,4.74556225776721,5.8088946808906,6.92386469769853,0.362493180576885,0.300982555754205,0.0737599080758243,0.258200408679454,7.37642423539866,4.7611953660794,4.06912740091679,4.9945839504804
"ACCESS-ESM1-5","ssp245","r1i1p1f1","2061",0.261733805162358,0.2326300692041,0.205301938223215,0.132886539754932,0.155082789831731,-0.00835281524190903,-0.0999889541791558,-0.141158776159717,-0.00094335595466392,0.128513654971986,0.269632398066727,0.27126365589514,7.62609288893205,6.91843998678741,5.72257947966337,4.05072414179681,3.86829706025114,3.7365437453239,4.32329437275645,4.56077849736846,4.1126520842414,4.78863599175304,6.57752315658372,6.93810149478618,0.373304906685396,0.303715086910956,0.0661036880244744,0.272042571308284,7.16087813480529,4.54720022801424,4.20687220027536,5.15960374739916
"ACCESS-ESM1-5","ssp245","r2i1p1f1","2061",0.167398293642797,0.155580849061938,0.147224471754766,0.233410839516296,0.0960451477557762,-0.00617550122215284,-0.111499514482836,-0.0976369011468154,0.00241076013830881,0.161804172079262,0.2080199441827,0.185089070086524,6.37840088187975,5.51650815814909,4.65853855307185,3.69344930611786,4.06649765676424,3.62503824719963,4.51761948821045,4.17978734857502,4.16249105972719,4.30049762203491,5.62659417560496,6.494825275633,0.309462500296328,0.29961394162838,0.0641961601694588,0.253087855067889,6.12991142510555,4.13949516715391,4.10748170031133,4.69652762183201
"ACCESS-ESM1-5","ssp245","r3i1p1f1","2061",0.286756799789646,0.14700109044064,0.124962249924605,0.140403063540776,0.126456582370508,-0.00942766707426651,-0.147855452927221,-0.145968833039966,0.0020559369597613,0.146429742453044,0.285866451075646,0.276747693491027,6.38449900217492,5.80119887431939,5.25322862096367,3.52856191250749,3.60022398349145,3.63541969275714,4.04568439241867,4.34286367978558,3.95979325389154,4.70958213809916,5.59757358951181,6.48097941580092,0.371130893253454,0.278835241679554,0.0455383517539117,0.28459958049984,6.22222575391883,4.12733816302633,4.00798925069268,4.75564965862517
"ACCESS-ESM1-5","ssp245","r4i1p1f1","2061",0.244570787474589,0.155047178499086,0.185744911963701,0.216548803258977,0.119798067567401,-0.0374186692096267,-0.0859795144843345,-0.130257227150702,0.024400172681797,0.212872832444507,0.315193679309421,0.233976605286916,7.33982757565459,7.0223566788767,5.75083538357717,4.48637662004234,4.30524275390162,3.80956916045379,4.10967241139087,4.34022297528062,4.59780580485804,4.82530926749819,6.17890312960989,7.04299954575219,0.346659331740994,0.31674580978676,0.0661257747044836,0.312265450370314,7.13506125891949,4.84748491082626,4.08648816758779,5.20067273511606
