"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,150,105.8,210.1,131.3,NA,118,87,79.5,188.8,150.7,122.6,109.3,112.6,130.5
"historical",1851,145.8,101.6,206.2,114.2,104.2,108.8,94.8,85.6,187.9,140.9,113.6,145.5,111.7,127.8
"historical",1852,129.9,71.9,228.4,114.9,88,94.7,115.5,75.6,178.4,170.7,114.7,137.1,124.3,126.5
"historical",1853,145.7,100,226.8,115.3,89.8,108.9,88.2,70.2,188.1,130.7,132.9,99.5,106.9,123.3
"historical",1854,138.1,95.4,237.7,116.3,86,137.8,98.8,83.9,173.8,143.2,127.5,96,112.1,126.7
"historical",1855,156.6,114.8,239.5,106.8,110.8,137.7,99.3,92.9,187.6,157.5,128.1,121.1,105.7,135.3
"historical",1856,144.6,104.1,223.7,112.8,97.3,94,95.4,83.8,201.2,154,92.9,101.4,107.6,124.1
"historical",1857,159.2,93.2,233.1,104.4,96.6,111.9,80.3,85.9,193,129.4,126.1,105.3,104.4,124.8
"historical",1858,168.1,112.1,206.5,114.2,83.3,110.9,83.8,73.5,187.7,137.5,123.4,124.9,115.3,126.2
"historical",1859,156.3,113.2,213.4,111.9,97.3,138.8,82.8,70.7,180.4,133.9,132.1,134.6,94.1,127.7
"historical",1860,152,113.2,223.3,112.4,123.4,128.5,118.8,80.9,203.6,141,120.9,118.5,115.2,134.7
"historical",1861,150.1,155.1,230.3,115.5,89.4,128.6,71.3,67.2,188.4,146.1,116.9,103.1,108.2,128.5
"historical",1862,138.9,110.4,229.7,95.5,102,111.4,81.8,66.8,198.1,170.5,122.7,117.9,114.7,127.7
"historical",1863,141.2,114.4,233.3,136.8,76.7,139,86.7,84.2,188.7,158.1,136.1,109.6,104.4,131.5
"historical",1864,149.3,107.7,228,93.4,102.7,143.8,105.6,90,192,145.8,116.6,119.9,105.4,130.8
"historical",1865,147.9,109.9,197.6,128,97.2,147.4,122.7,89.1,198.2,149.2,113.3,134.6,100.2,133.5
"historical",1866,154,94.3,209.6,125.6,94,94.1,79.9,84.4,190.5,151,124.7,134.6,114.6,127
"historical",1867,147.6,107,213.4,111,99.8,153.8,83.7,84.6,182.8,143.1,138.4,144.8,111.9,132.5
"historical",1868,146.3,95.6,225.8,109.8,113.6,113.2,94.3,86.4,198.3,142.9,124.4,116.2,107,128.8
"historical",1869,149.5,123.3,227.3,125.1,101,116.8,81.8,95.1,194.6,129.6,109.3,129,107,130
"historical",1870,146.5,121.2,215.6,122.1,104.2,110.2,93.2,83.4,197.4,149.9,117.4,153.5,111.8,132.8
"historical",1871,148.6,123,237.5,116,91.8,118.6,107.7,77.9,187.9,145.3,109.4,128.7,102.3,130.4
"historical",1872,158.4,111.5,219.2,123.1,85.5,139.4,71.6,79.1,199.9,149.6,128.5,123.2,109.2,130.6
"historical",1873,132.5,114.2,205.3,126.4,99.2,111.1,102.2,85.1,194.8,160.5,113.4,101.7,116.7,127.9
"historical",1874,159.9,127.9,227.7,114.5,88.9,124.1,100.4,69,179.8,127.9,146,109.9,120,130.5
"historical",1875,141.8,73.9,228.3,110.1,112.6,145.2,106.7,68.4,184,140.2,116.8,128.2,103.1,127.6
"historical",1876,144.6,83.5,231.7,127,102.5,126.3,89.1,67.3,188.6,156.4,107.1,106.2,109.9,126.2
"historical",1877,157.3,80.7,214.4,131.8,109,105.8,113.2,86.2,196,125.8,120.2,102.8,107.9,127
"historical",1878,140.7,123.5,220.2,119.7,96.5,126.5,111.7,85.2,209.7,143.5,122.6,115.7,126.3,134
"historical",1879,146.2,125,201.5,103.6,84,101.6,85.2,74.3,175.5,157.2,133.2,121.1,118.4,125.1
"historical",1880,138.6,136.3,219,105.9,93.2,88,124.8,83.5,185.9,162.9,118,121.4,112.8,130
"historical",1881,158.1,122.6,213.1,126.5,94.7,129,122.2,89.3,198.7,148.8,132.4,102.6,108,134.3
"historical",1882,136.1,114.9,223.3,113.2,84,170,115.7,90.1,169.8,144.1,114.9,104.5,118.4,130.7
"historical",1883,155.3,137.6,236.7,108.8,80.1,137.4,73.6,80.4,192.9,125.4,118.9,113.6,102,127.9
"historical",1884,140.5,100.9,204.2,89.6,91.8,118.5,102.6,84.1,172.7,118.3,112.6,124.6,108.5,120.7
"historical",1885,143.5,109.1,199.9,133.7,105.3,125,93.1,81.5,187.4,125.2,132.5,109,113.5,127.6
"historical",1886,125.9,107.1,203.7,137,100.8,167.8,104.7,91.2,195.9,151.5,123.9,131.3,98.8,133.8
"historical",1887,154.5,116.7,218.3,116.5,92.3,145,81.9,90.7,195,164.6,133.7,113.8,116.2,133.8
"historical",1888,153.1,124.7,217.4,124.6,95.1,88.6,123.3,77.4,179.8,145,122.4,115.5,100,128.2
"historical",1889,147.2,89.8,224.3,124.4,78.1,105.3,106.4,96.4,182.8,130.9,125.1,103.4,122.1,125.9
"historical",1890,148.6,116.1,197.6,128.9,97.1,159.8,85.7,80.8,200.5,153.8,110.1,120.3,118.4,132.1
"historical",1891,137.1,104.3,187.5,126.4,109.6,142.6,99.2,99.8,181.4,144.5,124.9,156.3,121.3,133.5
"historical",1892,157.1,84.9,215.7,109.5,101.5,121.6,92.2,79.8,179.2,159.3,132.7,134.7,113.7,129.4
"historical",1893,133.4,116.7,213.3,134.6,96.2,97.7,89.5,69.4,197.2,152.3,119.7,105.6,113.4,126.1
"historical",1894,151.8,117.7,213.5,120.5,102.5,126.6,112.8,65.6,182.8,139.5,123.5,96.1,112.6,128.1
"historical",1895,148.6,103.5,240.6,113.3,93.3,110.9,75.8,95.3,195.1,145.2,136.1,115.3,115.4,129.9
"historical",1896,162.5,129.2,242.6,113.9,98.3,154.8,96.4,100.8,195.3,135.7,111.9,118.5,108.7,136
"historical",1897,142,108.9,226.1,94.6,97.3,131.7,92.9,86.3,186.8,138.8,101.5,116.8,96,124.6
"historical",1898,134.8,92,217.1,111.3,91.3,140.8,94.1,84.7,202.8,147.9,114.7,133.2,117.9,129.4
"historical",1899,162.7,129.4,229.4,129.2,110.8,138.1,101.3,84.3,191.2,143.1,126.3,114.3,110,136.2
"historical",1900,140.9,93.4,218.6,111,89.5,111.8,103.8,83.5,183.9,124.5,120.4,109.1,107.7,122.9
"historical",1901,159.3,118.2,216.7,102.7,78.9,112.6,119.7,70.2,185.3,143.8,123,131,99.3,127.7
"historical",1902,150.3,110.6,217.9,134.2,90.6,106,108.3,73.8,178.9,161.7,115.9,114.8,124.8,129.8
"historical",1903,138.2,131.3,211.3,108.7,80.8,98.3,87.6,88.2,184.1,132.7,113.5,116.7,109.6,123.2
"historical",1904,148.2,86,202.8,106.3,85.1,136.2,100.9,76.7,199.4,132.5,128.6,108.1,106.5,124.4
"historical",1905,149.8,84.8,200.9,101.1,91.5,124.5,91.5,87,173,146.6,102.6,125.5,111.5,122.3
"historical",1906,124.8,102.3,212.2,112.7,101.6,119.1,98.2,95.7,189.4,178.1,125.8,113.6,112.3,129.7
"historical",1907,139.3,114,202.9,97.2,92.6,88.7,104.2,84.2,181.8,137,124,110.9,104,121.6
"historical",1908,148.8,114.6,194.9,107.1,99.4,122,99.5,66.2,192.2,132.7,128.6,111.3,110.1,125.2
"historical",1909,134.8,80,222.6,100.8,95,125.9,133.9,99.5,181.5,143.9,95,136.1,114.4,128
"historical",1910,143.1,125.8,235.8,118.5,89.1,120.1,101.2,90.5,181.7,151,114,115.5,94.4,129.3
"historical",1911,140.2,117.6,215.3,93.7,77.5,113.6,80.3,78,195.6,142.6,120.8,102.4,120.1,122.9
"historical",1912,163.5,96.5,192.3,112,96.6,132.6,128.2,90.2,184.1,138,124.4,104.3,115.7,129.1
"historical",1913,136.2,82.9,224,116.6,76.2,135.4,104.4,89.7,196,144.8,109,109,105.5,125.4
"historical",1914,149.7,127.4,224.3,118.1,94.8,138.4,109.1,72.3,191.7,162.5,90.2,128.2,100.4,131.3
"historical",1915,154.2,138.5,210.5,89,92.3,150.6,92.8,83.4,183,128.9,110.5,145.8,101.7,129.3
"historical",1916,153.4,108,238.3,113,112,133.5,115.5,76,188.7,156.8,128.6,105.6,111.4,133.9
"historical",1917,142.3,82.8,196.7,105.4,81,123.5,83,80.4,185.6,148.9,119.7,137.4,102.4,122.2
"historical",1918,130.2,108.8,210.2,81.6,101.2,141.5,96.4,81.5,180.6,127.7,128,116.7,103.2,123.7
"historical",1919,151.8,93.9,232.6,109.1,83.9,89.6,94.4,81.9,184.5,128.4,115.5,102.4,122.7,122.4
"historical",1920,149.9,105.4,206.9,103.9,93.2,127.6,79.7,82.4,178.4,156.1,112.5,115.8,134.8,126.7
"historical",1921,147.3,110.2,204,104,89.2,132.5,93.2,84.8,187.1,143.2,120.1,96.2,108.7,124.7
"historical",1922,149.6,88,216.9,107.4,100.3,129.9,112.6,86.4,185.6,139.2,100,107.8,117.8,126.3
"historical",1923,152.1,98.7,208.9,91.6,103,139.2,113.2,100,177.6,132.5,107.3,102.4,108,125.7
"historical",1924,166.2,106.6,214.7,122.5,100,93.6,116.1,76.4,168.9,144.9,100.3,125.3,107.1,126.4
"historical",1925,141.5,105,183.9,111.5,95.6,103,107.8,85.5,176.2,126.3,115.5,149.6,104.1,123.5
"historical",1926,134.8,112.1,188.1,134.2,105,111.1,110,84.6,176.7,121.7,119.8,100.8,113.4,124
"historical",1927,149.7,99.5,200.2,111.7,93.3,99.5,98.3,90.5,183.3,141.2,111.2,127.1,112.1,124.4
"historical",1928,139.8,104,196.1,112.9,83.5,137.4,90.5,70.8,174.9,152.1,112.9,103.8,110.8,122.3
"historical",1929,139.1,122.3,211.6,117.9,99.2,104.1,102.3,89.7,179.2,132,111.5,127.9,108.2,126.5
"historical",1930,140.1,114.7,219.3,98.8,93,132.8,96.2,89.1,178.1,134.7,118.6,104,102.6,124.8
"historical",1931,145.1,137.5,216.7,127.5,107.7,109,109.4,82.8,188.1,128.3,123.8,101.2,124.8,130.9
"historical",1932,151.6,105.5,214.4,113.5,103.9,119.3,69.7,83.8,197.5,141.8,115.9,109.9,126.9,127.2
"historical",1933,155.6,108.6,211.8,116.2,94.9,110.1,85.1,74.7,181.5,108.7,116.4,103.2,104.5,120.9
"historical",1934,161.9,105.5,221,94.3,107.4,108,115.5,83,190.5,135.4,113.6,123.5,96.6,127.4
"historical",1935,121.7,128.8,225.2,96.4,91.3,96.8,101.9,90.3,189.2,147.3,127.5,112.3,103.9,125.6
"historical",1936,157,89.7,224.9,107.6,96.6,133.7,98.7,98.7,181.5,173.9,122.5,124.2,104.6,131.8
"historical",1937,141.8,96.9,198.9,113.9,98.3,153.1,73.6,84.6,188.5,125.6,119.8,114,109.7,124.5
"historical",1938,140.7,113.8,205.8,108.9,86.3,102.6,68.4,74.8,185.8,167.9,116.3,114.6,103.5,122.3
"historical",1939,135.8,137.5,201.2,117.5,101.4,88.5,104.2,83.4,198.6,152.5,117.3,112.4,126.2,129
"historical",1940,149.8,98.8,234.3,131.9,95.6,94.4,81,93.1,175.2,157.5,121.4,126,105.4,128
"historical",1941,138.3,135.9,226.2,99.1,82.8,126.9,96.2,77.9,182.6,143.4,83.1,139.6,115,126.7
"historical",1942,145.1,115,207.3,104.5,97.6,102.5,95,72.3,186.7,153.9,124.5,116.4,112.1,125.6
"historical",1943,167.2,111,203.6,131.4,93.6,98.2,95.7,90.3,203.2,129.1,113.2,111.9,114.2,127.9
"historical",1944,149.2,102.2,194.1,87.1,103.5,93.3,111.7,81.7,189.1,114.5,138.5,127.7,112.8,123.5
"historical",1945,154.1,106.4,228.5,118.5,109.1,122.1,95,79,183.9,138.5,115.6,104.4,113.2,128.3
"historical",1946,148.9,81.9,206.7,119,78.2,124.3,73.2,79.3,179.1,157.5,118.4,130.1,113.7,123.9
"historical",1947,134.8,109.3,192,96.3,110.2,135.6,106,115.3,192.1,154.3,112.4,125.5,117.8,130.9
"historical",1948,128.8,93.5,232.7,109.5,94,145.1,117.5,73.9,182.8,151.6,104.8,117.3,119.3,128.5
"historical",1949,146.5,111.1,199.4,107.9,102,78.5,94.5,96.5,193.8,139.9,109.8,131.1,118.7,125.4
"historical",1950,150.7,111.5,200.3,111,92.5,120.7,81.2,89.9,192.9,141.8,104.5,113.6,104.7,124.3
"historical",1951,144.4,99.1,206.6,82.4,92.5,130.4,93.2,65.9,172.3,155,116.5,118.2,123.5,123.1
"historical",1952,155,100.7,205,98.5,94.8,117.5,94.6,81.1,180,135.5,112.6,121.9,120.4,124.4
"historical",1953,159.6,117.3,221.1,93.5,93.7,109,106.5,96.4,185.2,138.3,112.6,109.9,120.8,128
"historical",1954,132.2,98.8,214.8,112.6,93,123.2,80,79.3,185.2,122.3,133.6,110.1,112.7,122.9
"historical",1955,135.9,102.5,199.6,101.4,86.6,115.4,105.7,102.1,186.3,130.2,116.2,116.3,100.4,123
"historical",1956,151.2,118.6,219.3,114.5,89.4,141.4,93,100.2,192.9,144.2,108.7,136.4,109.7,132.3
"historical",1957,171.8,108.3,212.9,102.1,99.1,135.3,107.3,74.4,181.4,133.2,124.9,133,116.9,130.8
"historical",1958,152.2,104.6,220.6,102.4,85.2,97.7,108.7,92.5,196.3,144.8,99.3,112.7,106.3,124.9
"historical",1959,138.7,105.5,224.8,108.5,88,118.5,130.8,77.1,186.1,140.7,112,113,113.8,127.5
"historical",1960,151.8,100.5,212.6,95,83.4,135.5,124.8,90.2,171.2,144.8,117.8,123.6,111,127.9
"historical",1961,134.9,98.8,206.7,123.3,105.8,166.6,88.9,88.4,177.3,145.7,111,129.9,116,130.3
"historical",1962,129.4,131.4,192,118.9,106.6,120,81.1,67,183.9,122.1,110.9,103.9,109.3,121.3
"historical",1963,157.7,104.2,210.4,111.6,107.8,156.4,94.3,81.6,179.1,146.9,111.5,109.8,105.4,129
"historical",1964,139.9,96.3,199.1,91,97.7,134.4,96.1,81.2,190.8,139.5,129.3,113.7,117.9,125.1
"historical",1965,160.4,93.1,214.3,84.7,90.5,165.5,95.5,76.6,163.5,143.5,118.2,108.4,103.9,124.5
"historical",1966,157.4,96.8,207.7,103.8,87.2,89.8,99,81.6,196.4,150.3,120.3,131.4,118.1,126.1
"historical",1967,131.9,108.4,196,114.3,88.2,127.2,110.4,82.8,167.8,134.4,106.3,108.9,113.4,122.3
"historical",1968,150.6,88.5,194.8,121,85.7,130,123.9,67,186.9,148,95.9,114.7,115.3,124.8
"historical",1969,150,89.4,210.7,91.5,99.8,129.6,88.6,84.4,165.6,127.6,117.6,127.3,118.6,123.1
"historical",1970,132,114,207.8,107.3,95.3,94,102.5,95.4,174.7,153.8,109.1,133.1,109.8,125.3
"historical",1971,140.6,123.2,202.4,104.1,78.4,112.8,77.2,88.1,178.1,149,125.8,119.3,107.6,123.6
"historical",1972,155.1,125.9,217.4,113.8,98.3,129.5,80.5,78.4,173.6,161.9,125.9,121.4,122.1,131.1
"historical",1973,152.1,119.1,207.1,113.1,74.9,132,105.2,83.3,171.4,133.7,110.6,125.8,115.8,126.5
"historical",1974,140.8,117.2,207.8,98.1,87.6,134.9,92.5,71.7,199.2,127.4,105.1,124.7,120.4,125.2
"historical",1975,133.2,132,220.7,127.1,99.4,172.9,109.2,79.1,173.8,121.5,112.3,119.3,105.4,131.2
"historical",1976,137.8,86.7,207.4,105.6,87.1,151.9,95.2,69.3,177.8,140.8,131.4,135.7,104.3,125.5
"historical",1977,147.4,98.5,216.7,99.2,91,98.5,83.4,88.2,174.8,157.1,128.7,114.3,98.3,122.8
"historical",1978,132.8,116.5,191.8,109.3,83.8,130.7,88.8,77.6,180.8,122.8,109,127.2,99.3,120.8
"historical",1979,130.5,83.7,218.5,109.7,97.6,94.6,99.6,84.6,174.3,131,108,107.8,102.5,118.6
"historical",1980,135,104.7,214.1,105,82.5,120.9,81.5,98.8,185.5,130.3,127.1,103.3,99.7,122.2
"historical",1981,153,113.8,200.7,95.1,103,124,74.6,92.8,187.2,138.4,116,113.5,94.8,123.6
"historical",1982,141.2,123.8,208.8,97.6,103.9,106.8,88,89.1,172.8,119.3,131.7,114.9,104.4,123.3
"historical",1983,135.7,110.4,173.6,118.1,90.6,137.9,109.9,90.9,184.6,120.9,121.9,100.5,119.8,124.2
"historical",1984,134.8,82.3,207.8,88.8,82.6,127.9,82.2,80.6,186.7,134.5,101.1,120.4,112.9,118.7
"historical",1985,141.6,93.8,186.9,132,95.8,149.9,94.1,83.5,177.4,131.1,112.5,109.5,117.1,125
"historical",1986,144.6,103.8,186.2,92.3,88.7,146.4,96.2,87.3,169,142.1,116,102.8,100.3,121.2
"historical",1987,129.1,110,188.6,108,82.5,130.6,75.6,86.2,173.9,159.6,99.8,112.3,102.1,119.9
"historical",1988,162.5,113.1,198.2,122.4,93.5,133.7,90.5,77.2,181.7,119.9,105.1,122.5,97,124.4
"historical",1989,151,81,205.5,99.8,83.3,107.8,96.1,74.8,184.6,146.3,107.1,111.8,121.8,120.8
"historical",1990,147.1,121.2,218.4,116.8,81,146.8,67.7,100.8,178.2,133.5,112.2,117.9,115.8,127.5
"historical",1991,151.6,100.3,191.8,115.2,103.4,115.4,90.7,79.6,184.4,127.9,108.7,111.8,114.8,122.7
"historical",1992,113.8,109.3,214.9,110.8,79.7,142,84.6,91.2,179.3,120.9,107.6,125.1,113.3,122.5
