"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,-6.6,-8,-9.9,-5.4,NA,-7.3,-7.6,-8.6,-9.2,-5,-6.2,-6.8,-9.5,-7.5
"historical",1851,-6.6,-9.1,-9.8,-5.2,-10.6,-6.9,-8.1,-7.2,-8.7,-5.3,-6.1,-6.2,-10.1,-7.7
"historical",1852,-6.8,-9.2,-10,-5.6,-10.5,-7.5,-7.5,-8.3,-8.7,-5,-6.2,-6.6,-9.7,-7.8
"historical",1853,-6.7,-9.5,-9.4,-5.3,-10.1,-6.8,-6.6,-8.3,-8.8,-4.9,-6.5,-6.5,-9.3,-7.6
"historical",1854,-6.8,-8.9,-9.9,-5.7,-10.3,-7.4,-6.7,-8,-8.1,-4.8,-6.3,-6.2,-9.4,-7.6
"historical",1855,-6.7,-9.8,-9.4,-5.3,-10.5,-7.4,-7.4,-8.3,-9.5,-4.6,-6.7,-6.8,-8.9,-7.8
"historical",1856,-6.8,-9.3,-9.5,-6,-10.5,-7,-7.5,-7.4,-9.3,-4.7,-6.6,-6.9,-9.2,-7.7
"historical",1857,-7.2,-7.7,-9.2,-5.6,-9.3,-6.1,-7.2,-8.3,-8.5,-4.8,-6.6,-6.7,-8.8,-7.4
"historical",1858,-7.1,-9.3,-9.6,-4.7,-10.4,-7.4,-7.4,-8.2,-8.5,-5.8,-6.7,-6.1,-10,-7.8
"historical",1859,-6.9,-9.8,-9.4,-6.2,-10.6,-6.9,-7.9,-7.9,-8.4,-5.3,-6.1,-6.3,-9.6,-7.8
"historical",1860,-6.7,-8.8,-9.1,-5.5,-10.2,-7.9,-8.2,-8.4,-8.8,-4.8,-6.8,-6.7,-9.2,-7.8
"historical",1861,-7,-8.3,-9,-5.8,-10.8,-6.7,-7.4,-8.1,-8.4,-4.8,-6.6,-7.2,-9.4,-7.7
"historical",1862,-6.5,-8.6,-9.8,-5.3,-9.6,-7.4,-7.4,-9,-8.7,-4.9,-6.8,-6.7,-9.7,-7.7
"historical",1863,-6.3,-9.5,-9.6,-5.3,-9.7,-6.5,-8,-8.7,-8.2,-5.2,-6.7,-6.4,-9.4,-7.7
"historical",1864,-6.9,-8.5,-9.3,-6.2,-11.1,-7.1,-8.4,-8.6,-8.8,-5,-7,-7,-9.3,-7.9
"historical",1865,-6.4,-8.4,-10.1,-5.6,-9.2,-8.2,-7.2,-8.2,-9,-5.1,-7,-5.9,-10.2,-7.7
"historical",1866,-6.2,-9.3,-8.9,-4.8,-10.6,-5.8,-7.1,-7.9,-8.8,-5.3,-6.7,-5.9,-9.4,-7.4
"historical",1867,-6.8,-9.3,-9.7,-4.9,-10.7,-6.6,-7.4,-7.8,-9.3,-4.8,-6.8,-7.3,-9.3,-7.7
"historical",1868,-7.1,-9.1,-9.5,-5.4,-11.7,-7.2,-8.6,-8.3,-8.7,-4.5,-7.2,-6.4,-8.9,-7.9
"historical",1869,-6.6,-9,-9,-4.7,-10.5,-7.3,-7,-8.5,-8.4,-5,-6.7,-7,-9.5,-7.6
"historical",1870,-6.7,-10.5,-8.9,-5.8,-10.4,-7.4,-7.3,-7.9,-8.5,-5.2,-6.9,-5.7,-9.7,-7.8
"historical",1871,-6.3,-9.9,-9.3,-5.6,-9.4,-8,-7,-7.7,-8.1,-5.6,-6.5,-6.8,-10.1,-7.7
"historical",1872,-6.2,-9.9,-8.9,-6.3,-10,-6,-7,-8.1,-8.3,-4.9,-6.4,-6,-9.8,-7.5
"historical",1873,-6.5,-9.5,-9.7,-5.3,-10.2,-7,-7.8,-7.4,-9.1,-4.6,-6.6,-6.1,-9.9,-7.7
"historical",1874,-6.8,-9,-8.6,-4.6,-11,-5.6,-7.1,-8,-9,-4.3,-6.8,-6,-9.5,-7.4
"historical",1875,-6.2,-9.3,-8.5,-5.4,-11.7,-6.1,-8.2,-8.3,-8.4,-5,-6.6,-5.8,-9.8,-7.6
"historical",1876,-6.8,-9.1,-9.5,-5.7,-11.5,-6.6,-7.4,-9.4,-8.2,-4.7,-7,-7.3,-9.5,-7.9
"historical",1877,-6.2,-9.5,-9.3,-5.4,-11,-6.4,-7.2,-7.8,-8.7,-4.9,-6.6,-7.2,-9.7,-7.7
"historical",1878,-6.2,-9,-9.1,-5.3,-10.3,-6.7,-7.3,-8.1,-8.7,-4.8,-6.6,-6.4,-9.1,-7.5
"historical",1879,-6.5,-9.5,-9.5,-5.1,-10.7,-7.3,-6.7,-7.4,-9.1,-5.1,-6.7,-5.9,-9.3,-7.6
"historical",1880,-6.8,-9.7,-9.2,-5.8,-10.7,-6.9,-7.2,-8.3,-8.9,-5.1,-7,-7,-9.3,-7.8
"historical",1881,-6.3,-9.3,-9.3,-5.2,-10.9,-6.9,-7.4,-7.7,-8.9,-5.3,-6.5,-7,-9.5,-7.7
"historical",1882,-6.1,-10.1,-9.5,-5.3,-10.8,-6.8,-8.1,-8.6,-8.3,-5,-6.2,-6.2,-9.7,-7.7
"historical",1883,-6.3,-9,-9.4,-3.9,-11.4,-6.4,-7.7,-8.6,-8.9,-5.3,-5.8,-6.7,-9.1,-7.6
"historical",1884,-7.3,-10.6,-10.8,-6.6,-12.8,-7.4,-9.3,-9.7,-9.6,-6.1,-8,-7.7,-10.7,-9
"historical",1885,-7.1,-11.4,-10.4,-6.7,-11.3,-5.8,-8.9,-8.1,-8.2,-5.8,-7.1,-7.8,-10.5,-8.4
"historical",1886,-6.8,-9.8,-10.3,-5.6,-11.9,-7.7,-8.3,-9.2,-8.6,-4.9,-6.5,-6.7,-9.5,-8.1
"historical",1887,-6.6,-10.4,-10.2,-6,-10.9,-7.5,-7.2,-7.8,-9.2,-5.3,-6.6,-7,-10,-8.1
"historical",1888,-6.4,-10.2,-10,-5.7,-10.9,-7.7,-7.3,-8.2,-8.6,-4.9,-8,-7.4,-9.6,-8.1
"historical",1889,-6.3,-8.4,-9.6,-6,-10.9,-7,-8.3,-8.1,-8.9,-5.5,-6.4,-5.4,-10.3,-7.8
"historical",1890,-6.9,-8.6,-9.9,-5.8,-11.4,-7.8,-7.8,-7.5,-8.8,-5.5,-6.8,-6.8,-10,-8
"historical",1891,-7.1,-11,-10.5,-5.3,-10.5,-7,-8.3,-8.5,-9.3,-5.3,-7,-7,-10.3,-8.2
"historical",1892,-7.2,-9.7,-10.7,-6.4,-11.1,-7.6,-8,-7.9,-9.2,-5.1,-7.1,-7.1,-9.8,-8.2
"historical",1893,-6.9,-9.7,-9.7,-5.7,-11.1,-5.6,-7.6,-7.8,-8.3,-4.7,-7,-7,-10,-7.8
"historical",1894,-6.9,-9.3,-9.8,-4.8,-11,-6.5,-7.4,-8.1,-9.4,-5.1,-6.4,-6.2,-9.9,-7.8
"historical",1895,-6.6,-8.4,-9.3,-5.3,-10.5,-6.4,-7.3,-7.1,-8.4,-5.1,-6.4,-5.5,-10.2,-7.4
