"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2001,0.903856429463171,0.598593008739078,0.180149812734077,0.287397003745319,0.176197253433209,0.194501872659156,0.211091136079901,0.5014606741573,0.953744069912599,0.156202247191008,0.46254057428215,1.11014856429463,1.47109987515605,1.17296504369538,0.370508114856429,0.410154806491885,0.75494631710362,0.962687890137326,0.8690961298377,1.00046816479402,1.07449063670411,0.959153558052435,0.325922596754059,1.85769413233458,0.0286724787084394,0.125060083505157,-0.0159370052025194,0.27460744843762,0.16446725127054,0.25729097080134,0.162531689110701,0.150533824612775,0.168182512406663,0.420145012955601,0.02522288832599,0.179570610677347,1.18747815230961,0.885779026217229,0.275328963795255,0.348775905118607,0.465571785268422,0.578594881398242,0.540093632958794,0.750964419475654,1.01411735330838,0.557677902621714,0.394231585518101,1.48392134831461,0.827463587182689,0.214581356637535,0.302351227632123,0.524162297128605,1.45171036204744,0.511869746150644,0.944084061589683,0.78652226383687,0.124622570292259,0.144689170039625,0.190426604288364,0.20408797016302,1.13958697461507,0.363225551394091,0.623217644610893,0.655342280482731
"ACCESS-ESM1-5","ssp126",2001,0.760333333333333,0.613333333333333,0.491,0.684333333333333,0.720333333333333,0.68,0.590833333333332,0.856000000000002,0.796833333333336,0.944666666666668,0.776166666666667,0.84,0.751166666666666,0.657,0.435666666666667,0.575333333333333,0.570833333333333,0.576499999999999,0.606833333333334,0.779,0.817833333333335,0.821,0.649,0.888833333333333,0.0365006426303554,0.0325765145031101,0.0687402804071509,0.0660767181093753,0.0061221393353339,0.0321596046485215,0.055966401008801,0.0217143403412274,0.0712220900402487,-0.00572783140486877,0.0711079469677323,0.0319809666386988,0.755166666666667,0.6395,0.460500000000001,0.635833333333334,0.646000000000001,0.626166666666666,0.596833333333333,0.812166666666666,0.805166666666668,0.881666666666666,0.714833333333334,0.868666666666667,0.7195,0.636166666666668,0.707000000000001,0.841666666666667,0.755833333333334,0.523166666666667,0.654166666666665,0.766333333333334,0.0367220672000812,0.0462468191909409,0.0372940395791641,0.0468315344300905,0.740666666666667,0.576499999999999,0.679166666666667,0.798333333333332
"ACCESS-ESM1-5","ssp126",2021,1.90733333333333,1.63033333333333,1.6675,2.12733333333333,2.11983333333333,1.8925,1.91983333333333,2.246,2.07683333333334,2.03866666666667,2.13916666666667,2.106,1.99166666666667,1.678,1.45266666666667,1.58083333333333,1.60083333333333,1.619,1.71083333333333,1.975,1.88633333333333,1.5835,1.841,2.17233333333333,0.126100763541599,0.0819114394820639,0.124910447006802,0.0786370631621782,0.0257100738180256,0.0760979302885003,0.0885716786819204,0.0385557603926632,0.0677084363855895,0.0154968576195689,0.110902840628658,0.119731041114113,1.94566666666667,1.6595,1.559,1.85283333333333,1.858,1.75716666666667,1.81933333333333,2.10616666666667,1.98166666666667,1.81366666666667,1.98733333333333,2.14016666666667,1.8405,1.97616666666667,2.0205,2.08616666666667,1.90733333333333,1.53966666666667,1.76866666666666,1.76883333333333,0.100618624914841,0.076108629420423,0.0689865243984293,0.0669675870173574,1.87266666666667,1.7535,1.89166666666667,1.92583333333333
"ACCESS-ESM1-5","ssp126",2041,2.77683333333333,2.13333333333333,2.467,2.85933333333333,2.93683333333333,2.5635,2.68783333333333,3.1365,2.85783333333334,2.88766666666667,3.09566666666667,2.854,2.94266666666667,2.208,2.21966666666667,2.22583333333333,2.42733333333333,2.249,2.42883333333333,2.8365,2.70533333333333,2.526,2.773,2.91033333333333,0.118203676679063,0.133024913216412,0.169480820361819,0.159947496092571,0.0849671658391182,0.0755059199828692,0.0869994035220794,0.0411704909918296,0.109723851771959,0.0891850567651726,0.149675767822258,0.147675949563546,2.85466666666667,2.1765,2.339,2.54283333333333,2.6755,2.40616666666666,2.55833333333333,2.98116666666667,2.78016666666667,2.70616666666667,2.92983333333333,2.88416666666667,2.565,2.75566666666667,2.795,2.94866666666667,2.66433333333333,2.28366666666667,2.50216666666666,2.66633333333333,0.13275252498652,0.137369581276735,0.069022556957993,0.117711306336696,2.61566666666667,2.521,2.65016666666667,2.80483333333333
"ACCESS-ESM1-5","ssp126",2061,3.03583333333333,2.86733333333333,2.8105,3.43283333333333,3.35383333333333,2.861,3.01483333333333,3.4775,3.20733333333333,3.55816666666667,3.57566666666667,3.1435,3.32666666666667,3.044,2.55266666666667,2.71283333333333,2.80833333333333,2.492,2.82533333333333,3.1855,3.00083333333333,3.09,3.2195,3.23683333333333,0.10331676933207,0.140142290437528,0.215218053093964,0.139597618048978,0.101663177355178,0.0811071841673128,0.14815050685064,0.048348476109191,0.0868906776478484,0.0421675644009429,0.171102126458458,0.164042312721936,3.17766666666667,2.961,2.6795,3.07383333333333,3.08,2.67416666666666,2.91633333333333,3.32616666666667,3.10716666666667,3.32216666666667,3.39683333333333,3.19816666666667,3.012,3.20216666666667,3.1125,3.44966666666667,3.19683333333333,2.69066666666667,2.83616666666667,3.09983333333333,0.142975326284471,0.152350808407123,0.094938685711691,0.103841790765774,3.10416666666667,2.943,2.97666666666667,3.27433333333333
"ACCESS-ESM1-5","ssp126",2081,3.08333333333333,2.70433333333333,2.818,3.45783333333333,3.23033333333333,2.813,2.86583333333333,3.5575,3.30183333333333,3.32716666666667,3.53666666666667,3.1355,3.34466666666667,2.919,2.63016666666667,2.79983333333333,2.68833333333333,2.5195,2.68333333333333,3.2445,3.01883333333334,2.829,3.1915,3.26233333333333,0.111981189451807,0.124799109354174,0.215060000871456,0.193715205211895,0.0691841155676789,0.10948810427209,0.139902360605086,0.0664012961845515,0.0608583479621565,0.0321465503914071,0.172219862599458,0.152574110765661,3.20966666666667,2.8165,2.729,3.12483333333333,2.9595,2.66516666666666,2.77583333333333,3.39616666666667,3.16016666666667,3.08166666666667,3.35733333333333,3.20366666666667,2.9915,3.17166666666667,3.0755,3.38866666666667,3.18433333333333,2.69416666666667,2.81966666666667,3.01133333333333,0.127539905884086,0.158684252872778,0.107032147646377,0.0930617581522704,3.09116666666667,2.934,2.94716666666667,3.19983333333333
"ACCESS-ESM1-5","ssp245",2001,0.760333333333333,0.613333333333333,0.491,0.684333333333333,0.720333333333333,0.68,0.590833333333332,0.856000000000002,0.796833333333336,0.944666666666668,0.776166666666667,0.84,0.751166666666666,0.657,0.435666666666667,0.575333333333333,0.570833333333333,0.576499999999999,0.606833333333334,0.779,0.817833333333335,0.821,0.649,0.888833333333333,0.0365006426303554,0.0325765145031101,0.0687402804071509,0.0660767181093753,0.0061221393353339,0.0321596046485215,0.055966401008801,0.0217143403412274,0.0712220900402487,-0.00572783140486877,0.0711079469677323,0.0319809666386988,0.755166666666667,0.6395,0.460500000000001,0.635833333333334,0.646000000000001,0.626166666666666,0.596833333333333,0.812166666666666,0.805166666666668,0.881666666666666,0.714833333333334,0.868666666666667,0.7195,0.636166666666668,0.707000000000001,0.841666666666667,0.755833333333334,0.523166666666667,0.654166666666665,0.766333333333334,0.0367220672000812,0.0462468191909409,0.0372940395791641,0.0468315344300905,0.740666666666667,0.576499999999999,0.679166666666667,0.798333333333332
"ACCESS-ESM1-5","ssp245",2021,1.82733333333333,1.56783333333333,1.859,2.27883333333333,1.97233333333333,1.886,1.91533333333333,2.257,1.97733333333333,2.03366666666667,2.11216666666667,1.844,1.87666666666667,1.5995,1.62016666666667,1.74283333333333,1.62283333333333,1.5975,1.66983333333334,2.016,1.78483333333333,1.6885,1.861,1.89233333333333,0.0773750004207914,0.0653588360284578,0.127516010011887,0.0936223568892958,0.0482969973060943,0.0582363884536843,0.0476028370515831,0.0439997534642274,0.0838284113581489,0.0353219240506188,0.0929233842788388,0.107211467861363,1.85516666666667,1.5915,1.738,2.00683333333333,1.797,1.74716666666666,1.79633333333333,2.13616666666667,1.87816666666667,1.86166666666667,1.98133333333333,1.86816666666667,1.7205,2.04416666666667,2.019,2.03816666666667,1.76333333333333,1.65716666666667,1.76616666666667,1.77683333333333,0.0794399155968897,0.0894511532344016,0.0501320960896852,0.0716975653310215,1.74416666666667,1.8435,1.89016666666667,1.90733333333333
"ACCESS-ESM1-5","ssp245",2041,2.59183333333333,2.29283333333333,2.2385,3.05333333333333,2.97483333333333,2.7795,2.83733333333333,3.2795,3.08533333333333,3.19616666666667,2.93766666666667,2.666,2.74966666666667,2.436,1.97016666666667,2.35783333333333,2.34533333333333,2.358,2.49533333333333,2.9235,2.84383333333333,2.756,2.56,2.69983333333333,0.123283920130726,0.123421214142288,0.20540297343425,0.11658234394765,0.028696837022796,0.0490645666837626,0.0763877983857242,0.04641535674648,0.0826568388022269,0.0809186037721465,0.12118003482561,0.126549645506056,2.66816666666667,2.368,2.1035,2.70783333333333,2.6595,2.56466666666666,2.66583333333333,3.09716666666667,2.96966666666667,2.97616666666667,2.75083333333333,2.68566666666667,2.492,2.75516666666667,2.96,3.07166666666667,2.59133333333333,2.22016666666667,2.59566666666667,2.71933333333333,0.121802904587678,0.117315593289575,0.0577982432156876,0.0960967847825671,2.54466666666667,2.489,2.78166666666667,2.89533333333333
