"Group.1","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1901",-5.87829390406718,-5.71966856968076,0.313646410716555,6.87514076384471,14.5469349940671,19.4364142523766,23.2629718089646,21.8466392909633,15.9888692804708,10.8368048543799,1.62540815599835,-3.54250242016671,-16.9436306481485,-17.1721206621565,-12.2695020333132,-5.70233550878546,2.21178978415479,7.42628960391989,11.0523535491482,9.90233296946471,5.03979994839235,-0.209221348094837,-9.14282697202558,-14.1650802747736,37.9539089692406,33.8441834010134,37.8361876357078,39.2511592776099,46.3327339662747,61.9950664602673,69.9117390111982,73.4842449770897,69.3108623376325,50.0106672965286,39.8249681346907,47.2844310819213,-11.3998877091983,-11.4336583150964,-5.97085063234663,0.584714585638172,8.36780627215847,13.411054251348,17.1330576005861,15.8505790181969,10.4973522269275,5.30778832921877,-3.75206518187134,-8.84248587241266,-5.04682163130489,7.24524072287611,21.5153417841015,9.48369409694968,-16.0936105283595,-5.25334925264796,9.46032537417759,-1.43741612390935,119.082523452175,123.420080879592,205.391050448555,159.146497768852,-10.5586772989024,0.993890075150004,15.4648969567103,4.01769179142499
"1902",-5.46430284660241,-4.11514657010427,-0.123337700022146,7.02020433064219,14.2971939100872,18.9776233071122,22.2440452977209,21.2376708007166,16.0461073883614,10.3503518457732,1.50266567305092,-5.63000781842504,-16.668203726755,-15.5552868544475,-12.2944375445712,-5.47550522403923,2.37740326968853,6.9634633334956,10.2589815100125,9.39772826308054,4.86883798420289,-0.673294949032085,-8.71041132749228,-15.9569889530673,33.200965386024,37.5533116139374,43.2640562684521,32.2300910188258,52.4377242931579,65.4504085451134,74.2835045746328,67.4061478754089,70.0598698239752,50.972397991807,51.3945184259685,48.4916450818057,-11.0538107273707,-9.82381502456072,-6.20330879202862,0.771600936621682,8.32663983745892,12.9512778279156,16.2276919799517,15.2941602451096,10.4410192301576,4.83406134223584,-3.59881087580042,-10.7818462400395,-4.37398394562446,7.06468684690242,20.8197798018499,9.29970830239515,-15.462856951992,-5.13084649964065,8.87339103552953,-1.50495609744049,118.038708081883,127.931871580436,207.140060995155,172.426786241751,-9.90670387478136,0.964977327350661,14.8243766843256,3.89208989886435
"1903",-5.93542734094437,-5.31815960214197,-0.227461373519917,6.5805621691465,13.4353569759174,19.0880723096697,22.0395284420736,20.7107200035836,15.6690770558058,9.84581788837994,0.991007815215773,-3.63491877636752,-16.8881188575639,-17.0822822130365,-12.5614185306636,-6.02092050823099,1.28687956010632,7.17356879891802,10.158394953462,9.35731239352001,4.62479987964233,-1.34852401172575,-9.65711117705482,-14.5058724076305,40.147749096488,42.9155238504753,42.6973830463536,34.3786399930209,49.7283584832937,62.4693019443274,73.1013031368259,76.9163394111819,63.950474654727,50.5113341702955,40.888493464627,35.7657265490674,-11.3998677788469,-11.1877655373852,-6.38836060970805,0.27989618891077,7.35221796304498,13.1103824780111,16.0750512610954,15.0107212032683,10.1312223090723,4.24456603397438,-4.32559777986954,-9.05899154439624,-5.62786492050379,6.59615259051465,20.612773585109,8.8353009198005,-16.6424633412226,-5.7651531595961,8.89642538196667,-2.12694510304608,131.554918028769,126.804381522668,212.486944492335,155.35030228965,-11.1231598520905,0.414584514082567,14.7320516474582,3.35006352105906
"1904",-7.06432019479079,-7.1552841914426,-0.925771448209207,7.24395350265187,14.1365362833005,19.2049192847324,22.2453609718137,20.8197378146974,16.0179065682305,9.9219689406255,3.06567894405455,-3.96316085986974,-18.500391334145,-19.4037734664476,-13.4709581699273,-5.1716421419115,1.89284075581637,7.27687767337875,10.1781858600786,8.9374455329979,4.9589778464177,-0.800727123908545,-7.98342295946605,-14.4569518067111,37.1121345344086,35.988763028783,43.6985423249629,35.5472950658616,47.8376501879447,64.631777714317,71.3621857961952,69.2895403269547,68.5441177509621,50.1467526917274,37.4689231460703,41.5166657568353,-12.7690648583708,-13.2679343981252,-7.19021468577342,1.03537123136366,8.00388742625715,13.2209481385186,16.1875702172393,14.8553710087236,10.472451038594,4.55562774167483,-2.45381706760898,-9.19984268491044,-5.95150772086697,6.81823944591439,20.7566726904145,9.66851815097018,-17.4700124027411,-5.5832531853408,8.79750302215174,-1.27505741231897,108.866624112259,127.083487578769,205.283503837467,156.15979358876,-11.6986636002974,0.616347990615794,14.7546297881605,4.19142057088661
"1905",-7.02823793469852,-5.7449218603315,1.85327734299268,7.55510535821903,13.9550335053331,19.3081975449323,22.3042712909836,21.6734029141163,16.5783066951415,8.60291249141022,2.70069327687986,-4.13434009896927,-17.7861807623469,-17.3413907137599,-10.3012419871198,-4.86235055245731,2.04495547377932,7.51182245869801,10.4735636482224,9.83914204431603,5.64630728870546,-1.82381767146541,-7.86512275212243,-14.518974298131,38.1911377010524,37.3496343123391,42.044149624248,41.0346835218611,56.03152047906,66.9307188421218,75.6313083899334,68.6517910857868,68.400185157585,52.8304642577323,48.8261068484428,44.807991861194,-12.393912814841,-11.5301067514855,-4.21985932023334,1.34489549600445,7.9892721935515,13.3899632267906,16.364828595693,15.7326447223056,11.096015088294,3.38736844502857,-2.57690164989732,-9.31592188038947,-5.57877355163325,7.7878054021816,21.0952905833441,9.29397082114385,-16.528174427606,-4.3728790219326,9.27484271707881,-1.34754437829413,117.057437770227,139.110353625169,211.213818317842,170.05675626376,-11.041287417079,1.70476945644087,15.1624788482631,3.96882729447507
"1906",-6.00774651773306,-4.15183063820484,-0.974030598191372,8.24549573773192,13.783757339469,19.6209898007616,22.8579880326581,21.2860999298895,17.1856789355579,9.88901562672648,1.27678295657144,-4.83119284778217,-17.1988397547106,-16.1658808827548,-13.1491824363922,-4.46380636617556,1.84575468649597,7.57438154678455,10.8040613096739,9.63251469197061,5.9030823859783,-0.897579420113449,-8.84298118091835,-15.0209425168402,41.9906261857707,31.1455458809383,43.015424584482,34.7536763091984,49.8938849415422,65.444392488811,74.0398662635219,80.137333702399,68.6247601004872,55.3173359904566,49.6861864150308,47.9192526055873,-11.592593871692,-10.1490515443567,-7.05295223289025,1.88828915010366,7.80373749427264,13.5774583131614,16.8067202128869,15.4356438020481,11.5275772350817,4.49088784389326,-3.77677339062532,-9.91606751170145,-4.76463908496906,7.01840749300318,21.2550259211031,9.45049250628526,-15.9612316451988,-5.25574470535726,9.33698584947636,-1.27915940501783,117.944163927903,127.662985835223,219.621592454732,173.628282505975,-10.352522432146,0.879691470495349,15.2732741093655,4.08056389611655
"1907",-7.57611714630162,-4.99236691590307,0.595508734859294,5.32093963446421,12.497954628903,18.863602000616,22.2066834086012,20.5373715433691,16.1413481384597,9.86595115753127,1.75966612992354,-2.83910769789903,-18.5124074261784,-17.1756870809199,-12.1504110827734,-6.95178373827602,0.556638925611898,6.80327641545329,10.2541756269934,8.99749650501508,5.11702490111296,-0.991254781835725,-8.77500374491058,-13.2648542628113,41.9282667134062,32.2375067407734,36.8594339683527,36.5323068429774,50.9415224203141,61.1544673357254,73.3900405421441,72.9898032046423,68.1404427934885,52.6082742351657,50.145174945212,45.7151456781371,-13.0325837594813,-11.0735532376353,-5.7715215805129,-0.814152059150113,6.51884349799513,12.8143999057217,16.2062284923989,14.744269445357,10.6127259802516,4.43333171750934,-3.50174287612055,-8.04296331805346,-5.79989230332895,6.13813433274218,20.5358856508621,9.25565514197151,-16.9030123413128,-6.18185196514584,8.68498284915391,-1.54974454187778,122.085026059767,124.333263231644,207.534311082512,170.893891973866,-11.3407348362727,-0.0222767138892943,14.5882992811592,3.84810494054679
"1908",-4.64598459819136,-4.39501583271749,-0.122216194121835,7.28884102420775,13.8054450227284,19.3819411347532,22.8837288878936,20.8964796707316,16.9240259360855,9.13364294001768,2.27760214113074,-3.7228505369557,-15.8873128225309,-16.0117442172904,-12.8077239009314,-5.35167705917871,1.88461481648363,7.36139723693083,10.7677077567344,9.21934344648463,5.41552992183981,-1.81738004305821,-8.61180970149092,-14.3164661442502,35.6703763952929,42.1456856869719,37.3870799739775,42.3983933310964,60.3556020399953,63.4934660867878,70.7644093814704,70.9170998134301,59.1018208127034,49.806187225287,41.592942187219,37.5453247515827,-10.2561431052091,-10.1924716223079,-6.45825716918555,0.968089061352378,7.83452986086976,13.3514116124526,16.8014564629925,15.0346777626501,11.1532126130531,3.65407743934956,-3.16171598999248,-9.00909691889444,-3.96003604293596,6.99068995093811,21.0540498977928,9.44509033907796,-15.0546371008775,-5.42492871454217,9.11614948004994,-1.67121994090311,123.531207760402,140.141075345069,205.174975281688,150.500950225209,-9.49719268185684,0.781453917678862,15.0625152793651,3.88185802080338
"1909",-7.33892407482486,-5.17370645132971,-0.0501053360864777,5.42684306513647,13.3095142711297,19.8748905687211,22.3760068685893,21.4690986773172,16.6306707666081,9.42621425433368,1.70384229801492,-6.17112545660042,-18.2679638028638,-17.0239800861836,-11.9564440336053,-7.03517053913767,1.32312950546762,7.80658862153544,10.6003524113548,9.75524166565785,5.41589646832795,-1.50240571289116,-8.91364322548003,-16.085448040655,41.0662336984005,40.7883089218708,36.0044725833666,38.3127028829658,50.9769098888669,65.158909663043,75.5421453934536,73.1808628146343,64.4331451838348,47.6336689258005,49.2044607872548,45.6835946776222,-12.7920794695271,-11.0887165036447,-5.99615546373712,-0.802860706973301,7.30690688105321,13.8203125688738,16.4643193892848,15.588614166154,11.0059582337758,3.95844152927995,-3.60022966868305,-11.1138074762969,-5.41182702103676,6.22875066672656,21.2399987048759,9.25357577298557,-16.5361366777659,-5.88949502242512,9.38739423284937,-1.66671749001441,119.399867371854,125.294085355199,213.881917871131,161.27127489689,-10.9632976306887,0.169296903447598,15.2910820414375,3.78805669812424
"1910",-5.89495686134776,-6.38599060849797,3.24865501149507,8.30397404417838,13.8478983696689,19.797592920292,22.9655819942512,20.8600767886059,16.6451387721252,10.4030984023086,1.3200027800689,-4.41558489122755,-16.7775065296479,-18.5370589007701,-9.86528168739317,-4.69615730226192,1.46367557373289,7.42301391830545,10.6121712004495,8.88547212606457,5.46479272016808,-0.725019465409935,-9.0273881908027,-14.9602282241485,38.678518378633,34.009417148343,26.9520351646783,35.6445673765012,45.383473439596,59.0819390562903,69.1316357235688,65.7863778945719,60.7851906352954,54.6755929859634,38.9944528961051,38.9525322829784,-11.3242422716535,-12.4493583407887,-3.30566498557569,1.80118115727256,7.64640206737779,13.5902711005065,16.7642505172655,14.8505494373865,11.0378027433127,4.83433951659222,-3.8464294430189,-9.67678633876313,-6.15069097548205,8.46684247511411,21.2077505677164,9.45607998483425,-17.133337823691,-4.36592113864073,8.97355241493985,-1.42920497868152,118.371530204598,107.980075980775,193.999952674431,154.455236517364,-11.6291360295797,2.04730607969155,15.0683570183862,4.00857093896199
