"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,235.4,131.7,271.2,161.4,NA,137.2,119,96.7,242.4,229.3,169.6,172.3,164.3,271.2
"historical",1851,183.2,122.6,265,130.4,128.4,128.5,151.4,93.4,264.6,176.8,144.5,227.8,141.9,265
"historical",1852,169.4,82.8,285.7,125,93.2,103,147.4,98.7,238.6,217.1,142.3,216.1,196.7,285.7
"historical",1853,216.8,110.2,347,146.7,122.9,143.9,102.3,98.5,206.4,164.1,148,107.2,151.4,347
"historical",1854,195.3,134.8,275.9,155,108.4,164.4,135.9,103,206.7,205.8,156.5,118.8,140.1,275.9
"historical",1855,230.3,148.4,285.2,114.8,136.7,202.4,120.2,103.5,220.2,217.3,145.8,162.6,160.4,285.2
"historical",1856,228.9,129.2,265.6,146.9,130.9,134.9,161,109.5,235.4,250.9,133.3,142.3,136.3,265.6
"historical",1857,208.9,132.5,272.3,143.2,132,129.2,101.7,98.9,233.2,177.1,142.5,129.5,157.7,272.3
"historical",1858,244.6,128.7,244.9,153.9,114.4,144.7,110.5,86.2,212,179.6,146.9,183.8,163.1,244.9
"historical",1859,280.8,132.7,268.9,125.6,129.4,183.1,116.5,92.6,233.3,181,195.2,176.4,155.1,280.8
"historical",1860,196.1,126.1,292.8,132.9,180.8,177,141.7,100.1,232,208.3,146,154.4,155.4,292.8
"historical",1861,198.6,189.2,301.4,142.4,99.1,136.6,102.9,89.2,240.8,205.6,169.3,157.9,148.1,301.4
"historical",1862,179.2,121.9,298.7,105,127.2,149.5,120.4,81.5,229.9,208.4,136.9,153.6,152.7,298.7
"historical",1863,175.5,145.9,283.7,164.5,98.5,188,122.5,92.2,251.4,243.9,208.5,134.1,148.6,283.7
"historical",1864,209.1,116.2,295.4,115.3,128.8,187.9,123.7,97.6,234.7,191.7,164.6,177.3,153.3,295.4
"historical",1865,204.6,116.3,255.9,156.7,119.3,167.6,153,142.1,268,235.4,145.3,187.3,128.1,268
