"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1901,31.3021186440678,26.5661016949153,31.725,29.1487288135593,31.7101694915254,32.9343220338983,32.6220338983051,30.8796610169492,29.271186440678,29.0322033898305,28.5080508474576,26.275,17.9720338983051,15.0737288135593,16.3377118644068,14.3936440677966,18.3402542372881,20.1220338983051,19.9694915254237,19.8406779661017,18.3923728813559,18.1072033898305,15.9648305084746,11.8199152542373,30.8347457627119,59.5466101694915,18.9703389830508,39.0423728813559,104.377118644068,109.457627118644,206.911016949153,319.983050847458,274.317796610169,105.656779661017,34.8008474576271,34.3135593220339,24.6370762711864,20.8199152542373,24.0313559322034,21.771186440678,25.0252118644068,26.5281779661017,26.2957627118644,25.3601694915254,23.8317796610169,23.5697033898305,22.2364406779661,19.0474576271186,28.0477401129944,30.8612994350283,32.1453389830508,28.9371468926554,14.9552259887006,16.3572033898305,19.9774011299435,17.4881355932203,124.694915254237,162.389830508475,636.351694915254,414.775423728814,21.5014830508475,23.6092514124294,26.0613700564972,23.2126412429379
1902,27.5165254237288,24.6800847457627,30.6826271186441,32.8050847457627,34.7008474576271,33.8368644067797,30.0516949152542,30.9021186440678,28.9860169491525,28.2694915254237,29.5177966101695,27.4491525423729,13.3597457627119,10.9949152542373,16.0449152542373,18.2622881355932,21.4021186440678,21.0419491525424,18.2707627118644,19.3186440677966,17.3275423728814,17.8423728813559,20.0012711864407,17.0983050847458,19.5550847457627,40.0508474576271,25.1016949152542,25.5169491525424,77.228813559322,77.8601694915254,259.436440677966,105.64406779661,327.508474576271,162.504237288136,131.508474576271,75.5169491525424,20.4381355932203,17.8375,23.3637711864407,25.533686440678,28.0514830508475,27.439406779661,24.1612288135593,25.1103813559322,23.1567796610169,23.0559322033898,24.7595338983051,22.2737288135593,26.1572033898305,32.7295197740113,31.5968926553672,28.9244350282486,12.0581920903955,18.5697740112994,19.5437853107345,18.390395480226,93.9194915254237,127.847457627119,442.940677966102,621.521186440678,19.107697740113,25.6496468926554,25.5703389830508,23.6574152542373
1903,27.8008474576271,24.7110169491525,30.1957627118644,30.9415254237288,31.4406779661017,27.775,30.4694915254237,30.8415254237288,29.4872881355932,29.1338983050847,29.0190677966102,26.7771186440678,16.4504237288136,12.9686440677966,20.3385593220339,17.7906779661017,19.6915254237288,17.4402542372881,18.4665254237288,19.8237288135593,18.0627118644068,17.1533898305085,15.6843220338983,10.6004237288136,58.6567796610169,73.9576271186441,45.0593220338983,17.0338983050847,73.6228813559322,383.970338983051,173.89406779661,179.398305084746,126.838983050847,78.4533898305085,1.79661016949153,12.114406779661,22.1256355932203,18.8398305084746,25.2671610169492,24.3661016949153,25.5661016949153,22.6076271186441,24.4680084745763,25.3326271186441,23.775,23.1436440677966,22.3516949152542,18.6887711864407,26.6536723163842,30.8593220338983,29.6953389830508,29.213418079096,15.505790960452,19.2735875706215,18.5768361581921,16.9668079096045,208.131355932203,135.716101694915,737.262711864407,207.088983050847,21.0797316384181,25.0664548022599,24.1360875706215,23.0901129943503
1904,29.3131355932203,36.7114406779661,37.5254237288136,31.6279661016949,32.3584745762712,30.7072033898305,28.4275423728814,29.0949152542373,30.4631355932203,28.0694915254237,27.5877118644068,27.5118644067797,13.7063559322034,20.8927966101695,21.2224576271186,16.7610169491525,18.2991525423729,19.5161016949153,18.2466101694915,19.5025423728814,20.9872881355932,17.9385593220339,13.8114406779661,14.2872881355932,23.0550847457627,22.864406779661,10.8813559322034,25.771186440678,96.9194915254237,204.114406779661,260.966101694915,296.131355932203,425.978813559322,176.262711864407,43.4745762711864,43.0805084745763,21.5097457627119,28.8021186440678,29.3739406779661,24.1944915254237,25.328813559322,25.1116525423729,23.3370762711864,24.2987288135593,25.7252118644068,23.0040254237288,20.6995762711864,20.8995762711864,30.9338983050847,33.8372881355932,29.4098870056497,28.7067796610169,15.0665254237288,18.7608757062147,19.088418079096,17.5790960451977,58.0338983050847,133.572033898305,761.21186440678,645.716101694915,23.0002118644068,26.299081920904,24.2491525423729,23.1429378531073
1905,26.1258474576271,23.0165254237288,31.1347457627119,29.8377118644068,31.3245762711864,31.1004237288136,28.4516949152542,30.7779661016949,30.8766949152542,28.8915254237288,26.4220338983051,23.7351694915254,14.6775423728814,12.5084745762712,19.7245762711864,18.0677966101695,20.7877118644068,20.7059322033898,18.1775423728814,19.6364406779661,20.0377118644068,18.7974576271186,16.1991525423729,12.1165254237288,57.9152542372881,78.1906779661017,75.7372881355932,76.7754237288136,161.758474576271,259.826271186441,312.995762711864,140.872881355932,238.817796610169,116.241525423729,168.368644067797,83.8940677966102,20.4016949152542,17.7625,25.4296610169492,23.9527542372881,26.0561440677966,25.9031779661017,23.3146186440678,25.2072033898305,25.4572033898305,23.8444915254237,21.310593220339,17.9258474576271,25.5514124293785,30.7656779661017,30.1100282485876,28.7300847457627,13.8244350282486,19.5266949152542,19.5066384180791,18.3447740112994,179.186440677966,314.271186440678,713.694915254237,523.427966101695,19.6879237288136,25.146186440678,24.8083333333333,23.5374293785311
1906,29.2110169491525,28.8872881355932,27.0423728813559,31.378813559322,32.1114406779661,30.8927966101695,27.1101694915254,28.2635593220339,29.2402542372881,26.5686440677966,26.8872881355932,31.703813559322,16.4830508474576,15.7673728813559,16.1177966101695,18.2411016949153,19.1665254237288,19.0940677966102,18.2415254237288,19.3135593220339,20.4097457627119,15.4173728813559,15.5466101694915,21.4970338983051,40.8432203389831,50.9110169491525,47.1398305084746,51.478813559322,124.203389830508,202.927966101695,366.822033898305,366.64406779661,328.703389830508,140.199152542373,60.4406779661017,71.9110169491525,22.8470338983051,22.3273305084746,21.5800847457627,24.8099576271186,25.6389830508475,24.9934322033898,22.6758474576271,23.7885593220339,24.825,20.9930084745763,21.2169491525424,26.6004237288136,27.2778248587571,30.1775423728814,28.7555084745763,27.565395480226,14.7889830508475,17.8418079096045,18.8830508474576,17.1245762711864,175.648305084746,222.822033898305,936.39406779661,529.343220338983,21.0334039548023,24.0096751412429,23.8192796610169,22.3449858757062
1907,34.3911016949153,34.9932203389831,39.3758474576271,32.6004237288136,30.7953389830508,29.4347457627119,30.1080508474576,30.9584745762712,30.7796610169492,27.8156779661017,24.8152542372881,27.0525423728814,24.5826271186441,20.4148305084746,24.3228813559322,18.289406779661,18.8279661016949,18.2008474576271,19.5254237288136,19.9860169491525,19.2694915254237,20.0690677966102,15.2516949152542,14.6423728813559,53.2330508474576,19.5042372881356,15.3516949152542,44.885593220339,147.652542372881,276.194915254237,203.309322033898,177.245762711864,130.300847457627,303.360169491525,108.703389830508,69.0381355932203,29.4868644067797,27.7040254237288,31.8493644067797,25.4449152542373,24.8116525423729,23.8177966101695,24.8167372881356,25.4722457627119,25.0245762711864,23.9423728813559,20.0334745762712,20.8474576271186,33.6960451977401,34.2572033898305,30.1670903954802,27.8035310734463,22.1648305084746,20.4800847457627,19.2374293785311,18.1967514124294,144.648305084746,207.889830508475,656.75,542.364406779661,27.9304378531073,27.3686440677966,24.7022598870056,23.0001412429379
1908,27.7555084745763,28.1940677966102,38.2665254237288,34.8762711864407,31.5093220338983,30.9847457627119,28.5008474576271,29.7398305084746,29.3673728813559,27.2631355932203,28.6326271186441,29.0758474576271,16.178813559322,14.6745762711864,22.614406779661,20.9944915254237,18.1224576271186,19.0648305084746,18.5838983050847,19.3792372881356,18.2550847457627,14.8851694915254,15.3343220338983,16.7529661016949,37.6271186440678,41.114406779661,9.08474576271187,66.3262711864407,128.122881355932,190.135593220339,374.686440677966,305.203389830508,301.622881355932,138.199152542373,56.1228813559322,21.385593220339,21.9671610169492,21.4343220338983,30.4404661016949,27.9353813559322,24.8158898305085,25.0247881355932,23.5423728813559,24.5595338983051,23.8112288135593,21.0741525423729,21.9834745762712,22.914406779661,27.6673728813559,34.8840395480226,29.7418079096045,28.4210451977401,15.1652542372881,20.5771186440678,19.0093220338983,16.1581920903955,147.779661016949,203.533898305085,870.025423728814,495.944915254237,21.416313559322,27.7305790960452,24.3755649717514,22.2896186440678
1909,34.7521186440678,33.6805084745763,31.3372881355932,34.5800847457627,32.4296610169492,31.2733050847458,29.5427966101695,30.8661016949153,28.7478813559322,29.9139830508475,32.9169491525424,21.6618644067797,22.7733050847458,18.4923728813559,16.5944915254237,19.3974576271186,17.9152542372881,20.5199152542373,19.4576271186441,20.1182203389831,18.1733050847458,16.325,20.4033898305085,10.4555084745763,32.9237288135593,36.521186440678,22.5847457627119,17.3008474576271,46.8347457627119,276.648305084746,255.076271186441,249.758474576271,222.262711864407,67.6822033898305,92.2669491525424,78.656779661017,28.7627118644068,26.0864406779661,23.9658898305085,26.9887711864407,25.1724576271186,25.8966101694915,24.5002118644068,25.4921610169492,23.460593220339,23.1194915254237,26.6601694915254,16.058686440678,32.5028248587571,32.7823446327684,30.5607344632768,30.5262711864407,19.3395480225989,17.9690677966102,20.0319209039548,18.3005649717514,90.8305084745763,86.7203389830509,781.483050847458,382.21186440678,25.921186440678,25.3757062146893,25.2963276836158,24.413418079096
1910,27.2690677966102,29.6737288135593,36.2665254237288,33.3156779661017,32.8279661016949,31.0419491525424,30.7822033898305,31.6610169491525,31.5368644067797,29.7046610169492,29.3135593220339,28.114406779661,13.9822033898305,15.1440677966102,18.9322033898305,17.4122881355932,19.1699152542373,18.9233050847458,19.2830508474576,19.6593220338983,20.4101694915254,17.703813559322,14.975,15.1593220338983,31.4279661016949,18.0974576271186,8.48305084745763,14.0042372881356,50.0635593220339,206.398305084746,225.203389830508,182.618644067797,199.326271186441,185.661016949153,34.0169491525424,29.4449152542373,20.6256355932203,22.4088983050847,27.5993644067797,25.3639830508475,25.9989406779661,24.9826271186441,25.0326271186441,25.6601694915254,25.9735169491525,23.7042372881356,22.1442796610169,21.6368644067797,26.2015536723164,34.1367231638418,31.1617231638418,30.1850282485876,13.1939265536723,18.504802259887,19.2885593220339,17.6963276836158,128.182203389831,72.5508474576271,614.220338983051,419.004237288136,19.6977401129943,26.3207627118644,25.2251412429379,23.9406779661017
