"gcm","scenario","proj.year","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACCESS-ESM1-5","ssp126",2001,"r10i1p1f1",0.118333333333332,0.295999999999999,0.484666666666669,0.513333333333335,0.727,0.577999999999999,0.705000000000002,0.639666666666667,0.879999999999999,0.539000000000001,0.491333333333333,0.460999999999999,0.255333333333333,0.231666666666666,0.44,0.248333333333333,0.510666666666669,0.611000000000001,0.652999999999999,0.582999999999998,0.692,0.308666666666666,0.419666666666666,0.412000000000001,0.159408413796654,-0.038973679922,-0.00798133527425726,-0.269228353596246,-0.0832562672198396,-0.00124673405028553,0.055165262988667,0.0480686534538899,-0.0524080467975399,-0.0430504369574471,-0.0243868926158886,0.0662079174998791,0.185333333333334,0.252666666666668,0.463999999999999,0.386333333333333,0.605333333333334,0.595333333333333,0.681666666666665,0.597333333333335,0.786666666666669,0.416666666666664,0.448666666666666,0.443000000000001,0.295000000000002,0.571000000000002,0.634333333333334,0.631333333333334,0.327666666666666,0.391000000000002,0.624333333333333,0.482333333333333,0.0755203807943392,-0.117496375428055,0.0380801230002614,-0.0443223685625433,0.308999999999999,0.495666666666668,0.619333333333334,0.557333333333332
"ACCESS-ESM1-5","ssp126",2001,"r1i1p1f1",0.46833333333333,0.410999999999998,0.24966666666667,0.738333333333333,0.266999999999999,0.652999999999999,0.425000000000001,0.489666666666668,0.699999999999999,0.928999999999998,0.701333333333334,0.920999999999999,0.675333333333334,0.701666666666666,0.305,0.688333333333333,0.640666666666668,0.651,0.613,0.672999999999998,0.837,1.05866666666667,0.644666666666668,1.022,0.105969154835193,0.15554837996138,-0.0267639748920132,-0.205497712514598,0.175646273229104,-0.0319831450428243,0.0846682762001176,0.0138053191238185,0.0554659225998568,0.00612788723457314,-0.183226303146726,0.212219065216305,0.570333333333334,0.567666666666668,0.279,0.721333333333334,0.465333333333334,0.665333333333333,0.521666666666665,0.587333333333333,0.776666666666667,0.986666666666665,0.688666666666665,0.988000000000001,0.555,0.406000000000002,0.534333333333333,0.786333333333332,0.772666666666666,0.546000000000001,0.654333333333334,0.842333333333332,0.187335959667824,0.0181142614889218,0.0289556947403078,-0.00128401272278822,0.664,0.490666666666669,0.604333333333333,0.807333333333332
"ACCESS-ESM1-5","ssp126",2001,"r2i1p1f1",0.478333333333332,0.110999999999997,0.434666666666669,0.943333333333335,0.677,0.483000000000001,0.670000000000002,0.609666666666669,0.91,1.444,0.996333333333332,0.956,0.285333333333333,0.151666666666666,0.255000000000001,0.793333333333333,0.605666666666668,0.431000000000001,0.607999999999997,0.547999999999998,0.686999999999998,0.788666666666668,0.509666666666666,0.627000000000001,-0.00897442283725347,0.120242435375631,-0.160030505755477,-0.16940674306275,0.0216616901554696,0.0526337530043213,-0.0558156453743912,-0.0364211154281122,-0.0560746598035387,-0.295014824114403,-0.175921502523493,-0.150818965856219,0.375333333333334,0.132666666666667,0.338999999999999,0.871333333333332,0.645333333333333,0.460333333333335,0.631666666666664,0.587333333333333,0.791666666666668,1.11166666666666,0.768666666666666,0.808000000000002,0.504999999999999,0.691000000000003,0.594333333333335,1.12633333333333,0.342666666666666,0.556000000000001,0.519333333333332,0.657333333333332,-0.0248312699278506,-0.0789721806990382,-0.0198043036804521,-0.147131833322387,0.429,0.620666666666668,0.559333333333331,0.887333333333334
"ACCESS-ESM1-5","ssp126",2001,"r3i1p1f1",0.508333333333333,0.695999999999998,0.519666666666669,0.418333333333333,0.356999999999999,0.957999999999998,0.225000000000001,0.289666666666669,0.669999999999998,0.949000000000002,0.686333333333334,0.431000000000001,0.125333333333333,0.551666666666666,0.255000000000001,0.353333333333333,0.460666666666668,0.611000000000001,0.433,0.398,0.622,0.718666666666667,0.454666666666666,0.292000000000002,-0.226858249429377,-0.09011131873166,-0.247162201027022,-0.0292890917812629,-0.00455730575252389,-0.228100592702562,0.217406786866484,0.0368032810069554,0.0117121816630945,-0.0474282869629832,-0.237593613313781,0.0552948923862004,0.315333333333333,0.627666666666668,0.373999999999999,0.386333333333333,0.415333333333333,0.790333333333333,0.321666666666665,0.347333333333335,0.636666666666667,0.841666666666665,0.563666666666665,0.348000000000001,0.565000000000001,0.436,0.504333333333335,0.766333333333332,0.347666666666665,0.346,0.484333333333332,0.602333333333332,-0.0851552180085546,-0.0691481062296049,0.0455736227386847,-0.0498194822010483,0.454000000000001,0.38066666666667,0.489333333333335,0.662333333333333
"ACCESS-ESM1-5","ssp126",2001,"r4i1p1f1",0.723333333333333,0.366,0.479666666666667,0.433333333333334,0.712,0.698,0.795000000000002,0.844666666666669,1.095,0.713999999999999,0.961333333333332,0.861000000000001,0.640333333333333,0.311666666666666,0.43,0.593333333333334,0.720666666666666,0.670999999999999,0.642999999999997,0.753,0.727,0.763666666666666,0.569666666666667,0.642000000000001,0.0421299181107528,0.0941478352972371,0.00912632835017924,0.00658369629566025,-0.0610015845612439,-0.0560168372424821,-0.132786231334556,0.045969193322037,-0.134569349222255,0.066616699581278,-0.306951261762773,0.0106097673172449,0.680333333333333,0.352666666666668,0.454000000000001,0.511333333333333,0.710333333333335,0.685333333333332,0.721666666666668,0.802333333333333,0.916666666666668,0.746666666666666,0.783666666666667,0.753,0.705000000000002,0.536000000000001,0.784333333333333,0.931333333333331,0.522666666666666,0.576000000000001,0.679333333333332,0.697333333333333,0.00733709782008241,-0.0224724422642133,-0.0447105875325278,-0.099799551023585,0.624000000000001,0.550666666666668,0.734333333333332,0.812333333333331
"ACCESS-ESM1-5","ssp126",2001,"r5i1p1f1",0.448333333333331,0.706,0.574666666666669,0.363333333333333,-0.0130000000000017,0.317999999999998,0.555,0.594666666666669,0.789999999999999,0.614000000000001,0.606333333333332,0.666,0.535333333333333,0.501666666666667,0.475,0.433333333333334,0.31066666666667,0.381,0.507999999999999,0.538,0.646999999999998,0.493666666666666,0.664666666666667,0.547000000000001,-0.0200712948441559,-0.126568588398535,-0.175549731866183,0.0657540539267139,0.0810475892772331,-0.00298143771526416,-0.0217794569753123,-0.0814507052736326,-0.0809969620754396,-0.136237553920839,0.06229480451396,0.128619794032902,0.505333333333335,0.612666666666668,0.533999999999999,0.401333333333334,0.160333333333334,0.360333333333333,0.541666666666664,0.572333333333336,0.716666666666669,0.541666666666664,0.633666666666665,0.603000000000002,0.600000000000001,0.306000000000001,0.489333333333335,0.661333333333332,0.522666666666666,0.411000000000001,0.469333333333331,0.597333333333333,0.0106051266374019,0.0161780997448959,-0.0386354255353734,-0.0694361201992617,0.558999999999999,0.360666666666667,0.494333333333334,0.627333333333333
"ACCESS-ESM1-5","ssp126",2001,"r6i1p1f1",0.773333333333333,0.541,0.659666666666666,0.923333333333336,0.657,0.433,0.460000000000001,0.754666666666669,0.864999999999998,0.649000000000001,0.481333333333335,0.965999999999998,0.905333333333332,0.611666666666666,0.43,0.548333333333334,0.625666666666667,0.591000000000001,0.507999999999999,0.622999999999998,0.706999999999997,0.723666666666666,0.274666666666667,0.847000000000001,0.0248720911180005,-0.0173031378078718,-0.118249825834602,-0.349445391251261,0.0485316600471597,0.0706828035459663,0.0499700306467625,-0.0609422521226675,-0.187779910528461,0.126054053925388,-0.103022966889066,0.0348855608080934,0.835333333333333,0.592666666666668,0.553999999999998,0.736333333333334,0.635333333333332,0.535333333333334,0.481666666666666,0.682333333333336,0.801666666666669,0.701666666666664,0.378666666666666,0.903,0.734999999999999,0.751000000000001,0.544333333333334,0.661333333333332,0.752666666666666,0.531000000000001,0.56433333333333,0.577333333333334,0.0209168085137748,-0.104466426978937,0.0154186616235066,-0.069886432348274,0.739000000000001,0.63066666666667,0.564333333333334,0.622333333333334
"ACCESS-ESM1-5","ssp126",2001,"r7i1p1f1",0.673333333333332,0.370999999999999,0.404666666666667,0.703333333333333,0.817,0.253,0.41,0.414666666666669,0.82,0.789000000000001,0.781333333333333,0.661000000000001,0.220333333333333,0.271666666666667,0.465,0.358333333333333,0.570666666666668,0.526,0.503,0.417999999999999,0.716999999999999,0.713666666666665,0.739666666666666,0.252000000000001,-0.24435797314717,-0.0166094788278182,-0.0335016172180076,-0.222008299175725,-0.0927238529204439,0.123712167261466,0.0465611293860535,-0.0167426750161885,-0.00664068658625006,0.00057814885630858,-0.232352372824971,-0.157362769052466,0.460333333333335,0.332666666666668,0.434000000000001,0.531333333333333,0.700333333333333,0.390333333333334,0.451666666666664,0.417333333333335,0.766666666666669,0.766666666666666,0.763666666666667,0.473000000000001,0.550000000000001,0.635999999999999,0.349333333333334,0.806333333333331,0.227666666666666,0.471,0.479333333333333,0.722333333333333,-0.14292676088643,-0.115260678342042,0.0440889027523141,-0.0437914997228956,0.394,0.565666666666669,0.419333333333334,0.767333333333333
"ACCESS-ESM1-5","ssp126",2001,"r8i1p1f1",1.03333333333333,0.131,0.24966666666667,0.443333333333335,0.216999999999999,0.773,0.605,0.699666666666669,0.919999999999998,0.654,0.746333333333332,0.716000000000001,0.445333333333333,0.346666666666666,0.535,0.668333333333333,0.440666666666669,0.585999999999999,0.628,0.702999999999999,0.587,0.438666666666666,0.589666666666668,0.372,-0.22358483227644,0.068008601130515,0.1533015654435,-0.0339667021358343,0.00354319301859274,-0.0931045928338285,-0.0223419012222958,0.0506521635851724,-0.0780355211782569,-0.12570688642867,0.0495902606571343,-0.0976822546300822,0.750333333333334,0.247666666666667,0.388999999999999,0.566333333333333,0.335333333333335,0.670333333333335,0.591666666666665,0.697333333333333,0.736666666666668,0.551666666666666,0.663666666666666,0.543000000000001,0.629999999999999,0.311,0.689333333333334,0.771333333333331,0.367666666666667,0.541,0.639333333333333,0.532333333333334,-0.0824857568505495,0.031342881134627,-0.0125134660249078,-0.067366492770276,0.519,0.425666666666668,0.654333333333334,0.642333333333333
