"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2001,1.38124478665383,-0.107192813602823,1.18276868784086,0.385965672120626,0.323395893487316,0.478862688482518,0.935150786012187,0.695527751042661,0.974653512993271,-0.364031119666333,0.857601860763557,0.254770612768688,2.16280718639718,0.535343278793713,1.47282001924928,1.03713827398139,1.0752149502727,1.11334937439846,1.65907282643568,1.33585017645171,1.62611164581328,0.914305421880012,1.08312159127366,1.21961180622393,0.02873831543008,0.0275566684418029,0.126719574178467,0.234348826687428,0.19996141030732,0.0216030487359147,-0.0848303007605313,-0.19740744668291,0.00380475396551283,0.262939051576394,-0.0837194815208138,0.161564841073102,1.77202598652551,0.214075232595445,1.32779435354508,0.71155197305101,0.699305421880018,0.796106031440491,1.29711180622393,1.01568896374718,1.30038257940327,0.275137151106831,0.970361726018608,0.737191209496311,0.447649449256764,0.630710084482939,0.703180408512452,0.489408084696823,1.23966741524971,1.19505774783446,1.36942412576196,1.20784621965565,0.0718530009945644,0.182188724839957,-0.0786691758334044,0.0458838208997561,0.843658432253236,0.912883916158701,1.0363022671372,0.84862715217624
"ACCESS-ESM1-5","ssp126",2001,0.5335,0.568833333333334,0.4095,0.383833333333333,0.808333333333334,0.982499999999998,0.907,0.904499999999999,0.943333333333332,0.959,0.386666666666667,0.567833333333333,0.5675,0.501833333333333,0.386,0.397833333333334,0.775833333333334,0.9445,0.839666666666666,0.780999999999999,0.811333333333334,0.701166666666666,0.274833333333333,0.518,-0.0158365055036978,-0.00717536972912391,0.0584684383600358,0.0573510634566095,0.0302106010372647,0.0321121441716183,0.0277091606003452,-0.043965236222312,-0.0664132324714553,-0.0233688875527971,0.0289525465302862,-0.0102067042070102,0.546333333333333,0.535666666666667,0.396166666666667,0.388833333333332,0.795666666666667,0.962499999999999,0.881499999999999,0.846333333333334,0.876166666666666,0.828666666666667,0.329833333333333,0.5415,0.542,0.537166666666666,0.928166666666666,0.762333333333332,0.5165,0.523,0.856333333333334,0.592000000000001,-0.0110613301863163,0.0490051969711907,0.0100623844625387,-0.00975019593788939,0.531,0.525833333333333,0.897666666666666,0.682
"ACCESS-ESM1-5","ssp126",2021,1.335,1.37983333333333,1.095,1.32133333333333,1.87833333333333,2.113,2.233,2.227,2.32283333333333,2.308,1.57866666666667,1.36283333333333,1.498,1.43333333333333,1.013,1.07183333333333,1.74583333333333,1.9355,2.00066666666667,2.0075,2.18433333333333,1.77166666666667,1.26083333333333,1.4075,0.0422747820916802,0.109761431377065,0.118831182587176,0.105705023227222,0.0801122381969837,-0.00661383425752149,-0.0518522062609099,-0.0927118697722751,-0.0530937255436026,-0.0522613461389438,0.108655941631056,0.0707616978734276,1.41283333333333,1.40566666666667,1.05116666666667,1.19583333333333,1.81516666666667,2.026,2.116,2.11733333333333,2.24616666666667,2.04266666666667,1.41833333333333,1.3855,1.3475,1.43316666666667,2.19466666666667,2.06933333333333,1.432,1.2825,1.98233333333333,1.7365,0.0713601724104453,0.102134616161523,-0.0431903515905026,0.0195848679241877,1.388,1.35633333333333,2.08766666666667,1.906
"ACCESS-ESM1-5","ssp126",2041,1.988,2.11983333333333,2.0245,2.25083333333333,2.62383333333333,2.882,2.9775,2.9515,3.10583333333333,3.3495,2.28816666666667,1.75333333333333,2.2065,1.95333333333333,1.6885,1.77083333333333,2.40583333333333,2.7025,2.79816666666667,2.8805,3.08683333333333,2.72016666666667,1.81483333333333,1.8065,0.0876631236608212,0.0142219258158756,0.144259574590015,0.0987948407569554,0.0903273115741801,0.0019361715563635,-0.039100868970003,0.012247443266034,0.0099271573997628,-0.0660263767773719,0.101636161091459,0.0577594139246491,2.09783333333333,2.03816666666667,1.85316666666667,2.00683333333333,2.51616666666667,2.7895,2.8915,2.91633333333333,3.09116666666667,3.03966666666667,2.04983333333333,1.778,1.9485,2.30016666666667,2.93466666666667,2.91733333333333,1.9905,1.956,2.79383333333334,2.538,0.0565987329626889,0.112289729015487,-0.0071235926683455,0.025604008194029,1.968,2.12783333333333,2.86666666666667,2.7265
"ACCESS-ESM1-5","ssp126",2061,2.1185,2.44183333333333,2.172,2.65083333333333,3.11083333333334,3.623,3.459,3.4245,3.51783333333333,3.727,2.74316666666667,2.20433333333333,2.273,2.32533333333333,1.7805,2.13983333333333,2.81683333333333,3.315,3.29166666666666,3.3135,3.55783333333333,3.12266666666667,2.09733333333333,2.204,0.0166969071390044,0.0608171373612505,0.130223842437188,0.123194725464999,0.0831705237239992,-0.0218548245759891,0.0327023870835879,0.00531168685604566,0.0335974917828237,-0.000962226783104647,0.0863389128996008,-0.00046822118606471,2.18833333333333,2.38766666666667,1.97466666666667,2.39533333333333,2.96266666666667,3.47,3.379,3.36833333333333,3.53666666666667,3.42916666666667,2.42083333333333,2.206,2.246,2.64716666666667,3.50466666666667,3.32733333333333,2.26,2.2465,3.31033333333333,2.925,0.0242352756789286,0.112843928079529,0.00185612818643222,0.0451718329299196,2.2525,2.44633333333333,3.41016666666667,3.1315
"ACCESS-ESM1-5","ssp126",2081,2.2565,2.58633333333333,2.5695,2.58183333333333,3.26083333333333,3.4625,3.5595,3.611,3.69833333333333,3.989,2.81616666666667,2.19933333333333,2.406,2.48333333333333,2.0375,2.09433333333333,3.00133333333333,3.213,3.38866666666667,3.4105,3.78733333333333,3.28016666666667,2.20683333333333,2.2625,-0.0120027572869308,0.0675720973135814,0.11110579977102,0.145709731013062,0.0936388309257703,0.00683444155187551,0.0281399696001445,-0.0773918321632507,0.0957870181718556,-0.0917073423069166,0.0796832468809354,0.0262872779765804,2.32933333333333,2.53416666666667,2.30066666666667,2.33683333333333,3.12966666666667,3.337,3.4785,3.50933333333333,3.74116666666667,3.63466666666667,2.51183333333333,2.2295,2.371,2.80766666666667,3.54516666666667,3.49983333333333,2.4075,2.378,3.33883333333333,3.088,0.0268372420386198,0.116808347115141,-0.00966647277078536,0.0270102350541146,2.388,2.58883333333333,3.44366666666667,3.2945
"ACCESS-ESM1-5","ssp245",2001,0.5335,0.568833333333334,0.4095,0.383833333333333,0.808333333333334,0.982499999999998,0.907,0.904499999999999,0.943333333333332,0.959,0.386666666666667,0.567833333333333,0.5675,0.501833333333333,0.386,0.397833333333334,0.775833333333334,0.9445,0.839666666666666,0.780999999999999,0.811333333333334,0.701166666666666,0.274833333333333,0.518,-0.0158365055036978,-0.00717536972912391,0.0584684383600358,0.0573510634566095,0.0302106010372647,0.0321121441716183,0.0277091606003452,-0.043965236222312,-0.0664132324714553,-0.0233688875527971,0.0289525465302862,-0.0102067042070102,0.546333333333333,0.535666666666667,0.396166666666667,0.388833333333332,0.795666666666667,0.962499999999999,0.881499999999999,0.846333333333334,0.876166666666666,0.828666666666667,0.329833333333333,0.5415,0.542,0.537166666666666,0.928166666666666,0.762333333333332,0.5165,0.523,0.856333333333334,0.592000000000001,-0.0110613301863163,0.0490051969711907,0.0100623844625387,-0.00975019593788939,0.531,0.525833333333333,0.897666666666666,0.682
"ACCESS-ESM1-5","ssp245",2021,1.1095,1.34283333333333,1.2395,1.30733333333333,1.77383333333334,2.2325,2.158,2.2555,2.28083333333333,2.1415,1.65366666666667,1.19133333333333,1.188,1.27283333333333,0.9905,1.02633333333333,1.54533333333333,1.95,1.98316666666667,2.019,2.14883333333333,1.62966666666667,1.31533333333333,1.2775,0.021509033410438,-0.00842774416084602,0.0909135873957743,0.081922634652118,0.0116279074202366,-0.0549795337715207,0.00913751793968309,-0.114441355122216,-0.035008399356907,-0.0556600491838131,0.0703231578793808,0.0558355731529323,1.14083333333333,1.30516666666667,1.11416666666667,1.16333333333333,1.65816666666667,2.096,2.0705,2.13533333333334,2.21366666666667,1.89116666666667,1.48433333333333,1.2345,1.1985,1.44516666666667,2.21516666666667,2.03033333333333,1.2295,1.191,1.98483333333333,1.699,0.0251522269389639,0.0627406007486782,-0.0518164865001571,0.00485270761899237,1.215,1.31483333333333,2.10166666666667,1.8645
"ACCESS-ESM1-5","ssp245",2041,2.009,2.18383333333333,2.053,2.47783333333333,2.97533333333334,3.3075,3.112,3.2515,3.10383333333333,3.279,2.53816666666667,2.10933333333333,2.179,2.08033333333333,1.7045,1.93933333333333,2.65983333333333,3.015,2.94916666666667,3.1385,3.21733333333333,2.80166666666667,1.91833333333333,2.2255,0.0138362701572099,0.0709595123417346,0.127664056384356,0.0901765967673374,-0.000233065629791085,-0.0535857365435009,-0.0294402341406395,-0.0548389768041213,0.0301231042798076,-0.0177115872757039,0.00511314830042231,0.0814112555876338,2.09333333333333,2.13066666666667,1.88066666666667,2.20233333333333,2.81716666666667,3.1635,3.0315,3.19133333333333,3.16416666666667,3.04016666666667,2.23133333333333,2.1665,2.102,2.49966666666667,3.22016666666667,2.97333333333333,2.16,2.0995,3.03933333333334,2.645,0.0484266943149425,0.0750915272443375,-0.0468164287236723,0.0030309831567239,2.128,2.29883333333333,3.13116666666667,2.813
