"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,5.5,2,2.1,3.1,NA,1.3,2.1,4.2,1.9,6.8,3.1,4.5,1.7,3.2
"historical",1851,5.7,1.6,1.8,3.3,3.4,0.7,2.4,4,2,6.7,3.5,4,1.7,3.1
"historical",1852,5.1,2.6,1.6,2.9,2.8,0.9,1.6,4.6,2.2,7,2.9,4.9,2.2,3.2
"historical",1853,5.4,1,1.7,3.2,2.6,1.4,1.1,3.8,2,6.9,4.1,4.9,2,3.1
"historical",1854,5.3,1.3,1.8,2.9,2.9,1.8,2.1,3.6,1.8,6.7,3.3,3.7,2.1,3
"historical",1855,5.6,0.7,2.5,3.4,2.5,1.5,1.6,3.1,1.6,6.6,3.3,4.3,2.1,3
"historical",1856,5.3,0.9,1.8,2.9,2.9,0.5,1.1,3.5,1.9,7,2.7,5.1,1.9,2.9
"historical",1857,5.8,2.7,2,3,2.9,1.1,1.1,3.5,2.2,6.8,3.1,4.7,2.1,3.2
"historical",1858,5.3,2.4,2,2.8,1.7,0.5,1.3,3.6,1.8,7,3.1,4.7,1.7,2.9
"historical",1859,5.5,0.7,2.1,3.5,2.9,1.1,2.6,2.5,1.8,6.7,3.6,4.4,2.4,3.1
"historical",1860,5.6,2.7,1.7,3.8,2.8,1.2,1.1,2.9,1.9,6.8,3.4,5.3,2.2,3.2
"historical",1861,5.7,1.2,2.2,3.1,2.8,1.9,1.6,3.2,1.6,6.6,3.2,4.1,1.9,3
"historical",1862,5.7,1.2,1.7,3.5,2.2,1,2.9,3.1,1.8,6.8,2.6,4.7,1.9,3
"historical",1863,5.7,1.9,1.7,3.5,2.9,1.8,1.6,3.9,1.7,6.6,3,4.8,1.6,3.1
"historical",1864,5.5,1.4,2,2.9,2.9,2.1,2.5,3.8,1.6,6.9,3.1,5.3,2.2,3.2
"historical",1865,5.3,2.4,1.6,3.7,2.5,1.5,2,3.5,2.2,6.9,2.6,4.7,2.5,3.2
"historical",1866,5.7,2.2,1.5,3.5,2.6,0.5,1.4,3.7,1.8,6.8,2.6,4.9,2.2,3
"historical",1867,5.3,1.1,1.9,3.1,2.5,1.7,1.8,3.5,1.6,7.2,3.3,4.3,1.8,3
"historical",1868,4.9,1.9,2.3,3,2.6,2,1.2,3.8,1.9,7.1,3.4,4.7,1.8,3.1
"historical",1869,5.4,1,2.3,3.1,2.5,0.8,1.2,4,1.8,6.6,3.6,5.7,2.1,3.1
"historical",1870,5.5,1.7,2.3,2.8,2.4,0.9,1.4,4.1,2,6.6,2.4,3.6,2.2,2.9
"historical",1871,5.2,1,2.3,3.8,3,1.9,1.4,3.6,2,6.7,3.4,4.7,2.5,3.2
"historical",1872,4.8,1.1,2.3,2.6,3,1.4,1.9,3.1,1.9,7,2.7,5.2,2,3
"historical",1873,5.6,1.5,1.6,3.2,3.1,1.2,2.6,3.7,1.9,6.6,3.2,4.6,2.4,3.2
"historical",1874,5.3,1.2,1.8,3.5,2.8,0.9,1.3,3.6,2.3,7.2,3.2,5.5,1.9,3.1
"historical",1875,5.1,2.1,2.3,3.1,2.3,1.3,1.3,4.4,1.6,6.7,3.2,4.7,2.3,3.1
