"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,-7.9,-12.2,-13.3,-10.1,NA,-9.7,-9.2,-8,-13.1,-11.9,-9.9,-4.7,-16.4,-16.4
"historical",1851,-7.6,-12,-13.1,-9.5,-12,-9.5,-8.8,-10,-20.8,-8.4,-9.6,-9.2,-14.8,-20.8
"historical",1852,-5.5,-10.3,-13.6,-8.5,-13.3,-12.7,-10,-9.9,-14.5,-11.1,-11.5,-6.1,-14.4,-14.5
"historical",1853,-7.7,-13.6,-13.2,-8.5,-11.3,-9.7,-13.4,-8.8,-15,-10.8,-12.6,-5.1,-11.1,-15
"historical",1854,-5.4,-12.5,-14,-11.3,-13.9,-9.4,-8.1,-10.8,-15.8,-8.1,-11.6,-8.6,-13.1,-15.8
"historical",1855,-8.7,-11.1,-12,-11.2,-13.2,-10.8,-10.4,-6.1,-15.8,-9.9,-12.5,-6.3,-14,-15.8
"historical",1856,-9.1,-12,-12.8,-10.7,-15.9,-11.8,-12.3,-6.7,-16,-11.3,-13.6,-9.4,-18,-18
"historical",1857,-6,-9,-14.7,-14.3,-12.1,-9.4,-10.7,-8.8,-14.3,-8.3,-12.1,-8.8,-16.3,-16.3
"historical",1858,-5.8,-11.9,-14.3,-13.2,-14.2,-13.7,-13,-11.2,-17.9,-8.4,-12.5,-5.3,-18.1,-18.1
"historical",1859,-7.5,-14,-12.3,-12.9,-12.1,-7.9,-10.8,-9.2,-14.1,-8.5,-9,-8.6,-14.6,-14.6
"historical",1860,-5.3,-11.9,-15.9,-14,-18,-8.5,-10.8,-6.7,-14.8,-8,-9.8,-7.3,-13.2,-18
"historical",1861,-6.6,-16.2,-15,-13.1,-13.5,-11.7,-10.2,-10.1,-18,-9.7,-12.6,-8.2,-15,-18
"historical",1862,-6.4,-17.2,-16.2,-13.6,-14.6,-9.8,-9.9,-9.1,-19.1,-10,-15.5,-7.8,-15.6,-19.1
"historical",1863,-6.4,-11.3,-11.8,-11.4,-14.1,-13.4,-13.4,-7.9,-15.5,-11,-13.4,-8,-14.7,-15.5
"historical",1864,-5.6,-11.8,-11.9,-13.9,-12.8,-13.1,-9.8,-8.7,-16.3,-10,-11.5,-6.6,-15.1,-16.3
"historical",1865,-4.9,-11.3,-15.2,-11.3,-12,-9.6,-9.6,-9.6,-15,-9.5,-12.6,-9.9,-14.4,-15.2
"historical",1866,-6.7,-7.6,-13.9,-9.9,-17.5,-12,-14.1,-11.2,-18.9,-7.2,-12.8,-10,-15.2,-18.9
"historical",1867,-5.3,-8.7,-14,-17.3,-14.4,-7.3,-10.5,-8.8,-14.2,-9.9,-10.5,-8.3,-15.9,-17.3
"historical",1868,-5,-13.3,-14.1,-11,-15.6,-9.1,-13.1,-4,-15.3,-11.1,-10,-6.1,-16.6,-16.6
"historical",1869,-6.2,-5.7,-15.5,-11.2,-16.4,-7.2,-9.9,-8.8,-16.6,-7.8,-12.4,-9.6,-15.3,-16.6
"historical",1870,-7.6,-11.4,-16.1,-11.4,-14.1,-10.2,-10.9,-9.3,-18.1,-8.3,-10.5,-8.7,-11.4,-18.1
"historical",1871,-7.7,-14.2,-10.1,-12.4,-12.9,-9.6,-9.5,-11.4,-17.4,-6.8,-11.7,-7.6,-16.4,-17.4
"historical",1872,-5.4,-9.7,-15.7,-12.1,-16.1,-10,-9.2,-10,-13.8,-10,-12.3,-8.4,-14,-16.1
"historical",1873,-5,-10.4,-11.5,-12.8,-14.5,-8.4,-12.3,-6.1,-14,-9.4,-13.2,-9.2,-14.9,-14.9
"historical",1874,-5.7,-10,-11.5,-11.2,-11.7,-10.2,-7.9,-11.3,-14,-6.7,-10.1,-6.2,-14.7,-14.7
"historical",1875,-6.6,-13.7,-14.9,-14,-10.6,-12.6,-11.6,-7,-14.6,-5.3,-10.8,-9.5,-13.6,-14.9
"historical",1876,-6.1,-10.6,-13.7,-13,-13.1,-9.6,-9.8,-11.9,-13,-10.6,-8.9,-7,-15,-15
"historical",1877,-7.2,-8,-15.7,-15.2,-12.2,-9.6,-10.2,-7.2,-16,-8.2,-11.1,-7.9,-14.2,-16
"historical",1878,-5.8,-14.8,-18,-15.9,-12.6,-10.9,-10.6,-9.8,-16.9,-5.8,-9.1,-6,-11.8,-18
"historical",1879,-6.8,-10.5,-17.1,-10.1,-12.6,-8.9,-13.4,-7.7,-20,-9.6,-10.1,-9,-15.8,-20
"historical",1880,-5.3,-13.4,-13.4,-12.4,-11.2,-14,-11,-7.2,-12.9,-9.1,-10.7,-4.6,-15.7,-15.7
"historical",1881,-6.7,-11.8,-12.6,-12.7,-13.5,-7.5,-15.9,-10.5,-12,-10.3,-12,-6.3,-14.6,-15.9
"historical",1882,-6,-7.9,-15,-14.2,-12.3,-10.6,-9.6,-8.7,-14,-7.6,-10.9,-8.8,-13.2,-15
"historical",1883,-6.9,-9,-10.9,-10.6,-12.6,-8.3,-10.3,-9.1,-14.1,-7.7,-11.7,-6.3,-15.1,-15.1
"historical",1884,-6.1,-13.3,-15.5,-16.5,-14.8,-11.9,-13.4,-10,-13.1,-5.9,-9.9,-7.5,-16.2,-16.5
"historical",1885,-7.8,-15.7,-9.4,-11.6,-15.2,-11.5,-10.8,-8.6,-16.9,-5.8,-11.1,-7.3,-16.6,-16.9
"historical",1886,-8.1,-15.4,-14.8,-12.6,-13.5,-15.1,-9.9,-6.8,-12.6,-9.4,-12.9,-5.7,-14.8,-15.4
"historical",1887,-5.9,-11.1,-15.2,-15.6,-15.7,-11.2,-9.3,-10,-16.8,-10.9,-11.2,-8.8,-15.3,-16.8
"historical",1888,-8.2,-9.5,-14,-12.5,-13.6,-12.4,-9.3,-11.2,-16.7,-9.1,-10.5,-8.7,-15.2,-16.7
"historical",1889,-5.1,-12,-11.1,-11.3,-13.6,-7.9,-9.1,-6.7,-15.3,-9,-12.4,-10.7,-16.7,-16.7
"historical",1890,-6.1,-11,-11.8,-11,-12.5,-8.4,-11.2,-8.3,-13.3,-7.3,-12.4,-6.1,-19.5,-19.5
"historical",1891,-6.1,-10.7,-18.5,-10.8,-15.9,-11.2,-10.4,-10.8,-13.3,-7.9,-12.4,-11.3,-13.6,-18.5
"historical",1892,-5.7,-7.7,-12.4,-12.8,-16,-13.4,-9.6,-9.5,-13.3,-11.7,-12.4,-7.2,-17.6,-17.6
"historical",1893,-6.5,-11.2,-11.5,-13,-12.5,-12.4,-10.4,-10.6,-13.3,-8.2,-13.1,-7.9,-14.1,-14.1
"historical",1894,-7.6,-8.5,-11.8,-13.3,-14.7,-8.5,-12.2,-7.5,-15.6,-8,-13.5,-8.3,-17.1,-17.1
"historical",1895,-6,-8.9,-14.9,-11.4,-13,-10.9,-10.6,-10.5,-12.4,-10.1,-15.4,-7.5,-13.7,-15.4
"historical",1896,-5.5,-7.9,-10.1,-11.8,-16.7,-12.2,-12.7,-8.1,-12.6,-8,-11.3,-6.7,-15.4,-16.7
"historical",1897,-7.5,-8.6,-11.6,-11.8,-14.6,-11,-10.1,-9.3,-15.4,-10.2,-13.4,-6.1,-14.8,-15.4
"historical",1898,-5.5,-13.5,-14,-10,-11.8,-10.9,-11,-11.2,-17.1,-7.5,-11.7,-8.8,-13.3,-17.1
"historical",1899,-6.9,-12.5,-13.4,-10,-11.8,-8.1,-10.1,-9.5,-13.5,-8.3,-9.2,-7.2,-16.2,-16.2
"historical",1900,-7.3,-8.4,-13,-17.5,-14.2,-10.2,-12.3,-7.4,-12.9,-6.6,-7.3,-9.6,-16.4,-17.5
"historical",1901,-5.8,-16.8,-14.3,-11,-12.9,-10,-10.1,-7.8,-16.2,-11,-12.6,-15,-17.3,-17.3
"historical",1902,-5.9,-11.9,-12.6,-12.9,-17.1,-13,-11.2,-9.2,-17.1,-8.4,-10,-9.4,-15.3,-17.1
"historical",1903,-8.3,-9.8,-11.9,-13.3,-14.1,-9.6,-12.4,-7.1,-15.9,-8.7,-9.5,-5.9,-13.7,-15.9
"historical",1904,-5,-9.6,-17.6,-11.2,-14.5,-10.4,-9,-8.6,-16.2,-11.2,-11.1,-8,-16.8,-17.6
"historical",1905,-7.2,-9.3,-13.1,-10.6,-12.9,-8.1,-12.8,-9.9,-18.9,-9.1,-12.4,-8,-16.6,-18.9
