"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1901,22.4635933806147,20.0957446808511,25.6556737588652,26.177304964539,30.890780141844,33.6897163120567,34.0262411347518,32.8483451536643,30.0529550827423,28.372695035461,25.5043735224586,20.687706855792,6.86418439716312,5.73262411347518,7.83735224586288,8.51040189125296,13.9633569739953,16.998463356974,18.9965721040189,19.0286052009456,15.8682033096927,13.1264775413712,8.89751773049645,3.6160756501182,18.339243498818,28.9432624113475,8.02955082742317,12.7446808510638,25.8309692671395,32.2978723404255,90.9799054373522,122.433806146572,85.466903073286,34.8416075650118,12.5283687943262,12.5981087470449,14.6638888888889,12.9141843971631,16.7465130023641,17.343853427896,22.4270685579196,25.3440898345154,26.5114066193853,25.938475177305,22.9605791962175,20.7495862884161,17.2009456264775,12.1518912529551,21.0823483057526,27.5745862884161,33.5214342001576,27.9766745468873,5.40429472025217,10.1037037037037,18.3412135539795,12.6307328605201,59.8806146572104,46.6052009456265,245.71158392435,132.836879432624,13.2433215130024,18.8391449960599,25.9313238770686,20.3037037037037
1902,20.6709219858156,20.4224586288416,23.9359338061466,29.0147754137116,32.4121749408983,35.2048463356974,31.8243498817967,32.5011820330969,30.1475177304965,27.948463356974,23.9945626477541,20.0458628841608,3.9338061465721,4.07056737588653,6.72399527186761,11.4245862884161,15.4872340425532,18.1673758865248,17.2860520094563,18.321158392435,15.1550827423168,12.5042553191489,9.90460992907801,6.42647754137116,12.2163120567376,14.210401891253,10.306146572104,9.92553191489362,27.0094562647754,20.2494089834515,103.325059101655,54.3108747044917,93.2624113475177,33.1973995271868,33.9468085106383,31.6643026004728,12.3023640661939,12.2465130023641,15.3299645390071,20.2196808510638,23.9497044917258,26.6861111111111,24.5552009456265,25.411170212766,22.6513002364066,20.2263593380615,16.9495862884161,13.236170212766,20.5936958234831,28.4542947202522,33.176792750197,27.3635145784082,3.87348305752561,11.211938534279,17.9248620961387,12.5213159968479,39.0248226950355,47.241134751773,177.885342789598,160.406619385343,12.2335894405043,19.8331166272656,25.5508274231678,19.9424152876281
1903,20.2430260047281,17.8768321513002,23.210756501182,27.1277777777778,29.3262411347518,30.3702127659574,32.2313238770686,31.8776595744681,29.5308510638298,27.7671394799054,25.3258865248227,21.1485815602837,5.78758865248227,3.91182033096927,8.94539007092199,10.6905437352246,13.9463356973995,15.7898345153664,17.9872340425532,18.7963356973995,15.8641843971631,11.6329787234043,7.61985815602837,3.49822695035461,27.806146572104,30.4940898345154,18.2765957446809,7.67375886524823,23.9042553191489,98.7269503546099,77.2044917257683,76.6891252955083,69.4444444444444,19.6548463356974,4.54491725768322,5.43262411347518,13.0153073286052,10.8943262411348,16.078073286052,18.9091607565012,21.6362884160757,23.0800236406619,25.1092789598109,25.3369976359338,22.6975177304965,19.7000591016548,16.4728723404255,12.3234042553191,19.388573680063,26.5549251379039,31.4930654058314,27.541292356186,5.37529550827423,11.1940898345154,17.5244680851064,11.7056737588652,89.9645390070922,49.854609929078,252.620567375887,93.6442080378251,12.3819345941686,18.8745074862096,24.5087667454689,19.6234830575256
1904,21.3431442080378,27.2156028368794,29.3737588652482,28.8256501182033,30.6552009456265,31.9502364066194,30.888061465721,30.7595744680851,29.7230496453901,26.4485815602837,23.8244680851064,20.4871158392435,3.42352245862884,8.62635933806147,10.6652482269504,10.836170212766,13.5937352245863,16.8612293144208,17.7023640661939,18.3267139479905,17.5559101654846,12.7468085106383,6.88274231678487,5.33049645390071,9.57446808510638,10.9101654846336,8.63002364066194,11.74231678487,37.7990543735225,52.3073286052009,98.6418439716312,112.1536643026,143.408983451537,48.3782505910165,15.4243498817967,19.0815602836879,12.3833333333333,17.9209810874705,20.0195035460993,19.8309101654846,22.1244680851064,24.4057328605201,24.2952127659574,24.5431442080378,23.6394799054374,19.597695035461,15.3536052009456,12.9088061465721,23.2357762017336,29.6182033096927,31.1992907801418,26.66536643026,5.18270291568164,11.6983845547675,17.6301024428684,12.3951536643026,25.9172576832151,58.1713947990544,263.102836879433,207.21158392435,14.2092395587076,20.6582939322301,24.4146966115051,19.5302600472813
1905,19.561938534279,18.0072104018913,24.5405437352246,25.9333333333333,29.9700945626478,32.2327423167849,31.3320330969267,32.5073286052009,30.8595744680851,27.1488179669031,22.4223404255319,16.7692671394799,5.23096926713948,4.73900709219858,10.7420803782506,10.9586288416076,14.6125295508274,17.413829787234,17.3728132387707,18.5581560283688,17.0411347517731,12.4685579196217,9.33179669030733,2.85236406619385,25.2387706855792,37.9964539007092,38.5425531914894,30.0082742316785,34.6063829787234,68.1583924349882,106.869976359338,56.1335697399527,88.1394799054374,29.8924349881797,53.6312056737589,30.7848699763593,12.3964539007092,11.3731087470449,17.6413120567376,18.4459810874705,22.2913120567376,24.8232860520095,24.3524231678487,25.5327423167849,23.9503546099291,19.8086879432624,15.8770685579196,9.81081560283688,19.3520882584712,26.8146572104019,32.0240346729708,26.81024428684,5.10015760441292,12.1044129235619,17.7815996847912,12.9471631205674,82.3167848699764,103.157210401891,231.161938534279,171.663120567376,12.2261229314421,19.4595350669819,24.902817178881,19.8787037037037
1906,20.2005910165485,21.786524822695,23.2968085106383,27.4055555555556,30.315011820331,32.7574468085106,30.2832151300236,29.5777777777778,29.7615839243499,26.427304964539,22.8254137115839,22.8052009456265,4.42470449172577,6.69905437352246,7.89988179669031,11.5033096926714,13.8841607565012,16.7946808510638,17.9893617021277,17.9355791962175,16.9339243498818,10.5555555555556,7.62517730496454,9.87683215130024,17.5047281323877,26.9137115839243,17.0685579196217,21.160756501182,28.3463356973995,42.8853427895981,135.644208037825,142.615839243499,100.978723404255,33.1832151300236,19.98463356974,35.9385342789598,12.3126477541371,14.2427895981087,15.5983451536643,19.4544326241135,22.0995862884161,24.7760638297872,24.1362884160757,23.7566784869976,23.3477541371158,18.4914302600473,15.2252955082742,16.3410165484634,19.5854609929078,27.0057919621749,30.8728132387707,26.3381008668243,4.65870764381403,11.0957840819543,17.573207249803,11.7048857368006,75.2033096926714,66.5756501182033,321.145390070922,154.146572104019,12.1220843183609,19.0507880220646,24.2230102442868,19.0214933018124
1907,23.6173758865248,25.9556737588652,30.113475177305,28.8079196217494,28.8901891252955,31.695390070922,31.8043735224586,31.8444444444444,30.954609929078,26.7839243498818,20.9769503546099,20.8139479905437,10.0767139479905,8.80673758865248,12.2219858156028,11.1882978723404,13.2249408983452,15.9221040189125,18.4191489361702,18.5671394799054,16.4057919621749,14.3609929078014,7.84621749408983,5.29491725768322,26.5224586288416,11.4728132387707,10.6430260047281,15.1997635933806,32.5862884160757,67.9231678486998,89.2009456264775,84.3652482269504,48.5756501182033,66.5189125295508,33.5685579196217,19.7458628841608,16.8470449172577,17.3812056737589,21.1677304964539,19.9981087470449,21.0575650118203,23.8087470449173,25.1117612293144,25.2057919621749,23.6802009456265,20.5724586288416,14.4115839243499,13.0544326241135,24.1260835303388,29.2705279747833,31.781402679275,26.2384948778566,9.58676122931442,12.2117415287628,17.6361308116627,12.8710007880221,73.9338061465721,58.4290780141844,241.489361702128,148.663120567376,16.8564223798266,20.741134751773,24.7087667454689,19.5547478329393
1908,20.5955082742317,21.7476359338061,29.3641843971631,29.3393617021277,30.1267139479905,33.2673758865248,30.9867612293144,31.0517730496454,29.9705673758865,26.3878250591017,23.8611111111111,21.6302600472813,5.65921985815603,5.70094562647754,10.9869976359338,12.5039007092199,12.8307328605201,16.6573286052009,18.006146572104,18.2232860520095,15.6476359338061,9.61087470449173,7.36052009456265,6.34018912529551,17.2836879432624,18.8309692671395,9.13356973995272,25.0697399527187,32.7919621749409,43.451536643026,142.595744680851,123.06146572104,87.9255319148936,27.2446808510638,14.9728132387707,15.2234042553191,13.1273640661939,13.7242907801418,20.1755910165485,20.9216312056738,21.4787234042553,24.9623522458629,24.4964539007092,24.6375295508274,22.8091016548463,17.9993498817967,15.6108156028369,13.9852245862884,21.0523640661939,29.6100866824271,31.7686367218282,26.7398345153664,5.55169424743893,12.1072104018913,17.6289204097715,10.8730102442868,55.8605200945626,66.9952718676123,309.108747044917,130.143026004728,13.3020291568164,20.8586485421592,24.6987785657998,18.8064223798266
1909,24.3280141843972,23.2806146572104,25.1066193853428,28.9912529550827,30.6276595744681,32.9698581560284,31.834988179669,31.5118203309693,29.44231678487,28.4946808510638,26.5387706855792,17.0528368794326,8.67647754137116,5.80023640661939,7.56442080378251,10.9460992907801,12.7609929078014,17.6108747044917,18.913475177305,18.8234042553192,15.7625295508274,11.1133569739953,10.1183215130024,2.43439716312057,14.1761229314421,14.9976359338061,11.3664302600473,8.60874704491726,16.7269503546099,64.7966903073286,117.540189125296,111.13475177305,57.5118203309693,14.9503546099291,16.3770685579196,29.5449172576832,16.5022458628842,14.5404255319149,16.3355200945626,19.9686761229314,21.6943262411347,25.29036643026,25.374231678487,25.1676122931442,22.6024231678487,19.8040189125295,18.3285460992908,9.7436170212766,23.0796296296296,28.2418439716312,32.1055555555556,28.1585894405043,6.93896769109535,10.4238376674547,18.4492513790386,12.331402679275,44.3971631205674,36.7021276595745,293.471631205674,88.839243498818,15.0092986603625,19.3328408195429,25.2774034672971,20.2449960598897
1910,20.4917257683215,22.1156028368794,28.0761229314421,29.0137115839244,31.6009456264775,32.9529550827423,33.272695035461,33.0302600472813,31.7050827423168,28.1997635933806,25.2689125295508,21.8658392434988,4.32234042553192,4.47281323877069,9.63250591016548,10.3456264775414,14.0643026004728,16.8692671394799,18.4933806146572,18.7476359338061,17.4518912529551,11.7718676122931,8.14018912529551,5.86666666666667,12.6489361702128,5.9290780141844,8.0839243498818,10.1347517730496,14.8108747044917,50.5567375886525,87.0555555555556,70.0047281323877,72.4787234042553,37.2825059101655,9.48936170212766,13.580378250591,12.4070330969267,13.2942080378251,18.8543144208038,19.6796690307329,22.8326241134752,24.9111111111111,25.8830378250591,25.8889479905437,24.5784869976359,19.9858156028369,16.7045508274232,13.8662529550827,19.8867218282112,29.5635933806147,33.0853033884949,28.3912529550827,3.74318360914106,11.3474783293932,18.0367612293144,12.4546493301812,48.1229314420804,33.0295508274232,207.617021276596,119.250591016548,11.8149527186761,20.4555358550039,25.5610323089046,20.422951142632
1911,24.6725768321513,22.2822695035461,27.3978723404255,27.7822695035461,30.2243498817967,34.0141843971631,30.610756501182,32.7192671394799,31.9353427895981,26.9267139479905,21.889598108747,17.8936170212766,9.25721040189125,7.46382978723404,10.9588652482269,11.4364066193853,12.9434988179669,17.5094562647754,17.8446808510638,17.9505910165485,18.3855791962175,12.7157210401891,6.6725768321513,3.27706855791962,24.5307328605201,32.0437352245863,20.9491725768322,24.9491725768322,22.9184397163121,57.1690307328605,132.353427895981,76.7210401891253,70.5295508274232,56.7789598108747,14.7671394799054,34.6028368794326,16.9648936170213,14.8730496453901,19.1783687943262,19.6093380614657,21.5839243498818,25.7618203309693,24.2277186761229,25.3349290780142,25.1604609929078,19.8212174940898,14.2810874704492,10.5853427895981,22.9402285263987,28.4681639085894,32.4480693459417,26.9172182821119,7.52923561859732,11.7795902285264,17.7682427107959,12.591292356186,70.1548463356974,68.8167848699764,266.243498817967,142.075650118203,15.234732072498,20.1238770685579,25.1081560283688,19.7542553191489
1912,20.7591016548463,21.1420803782506,22.8261229314421,26.0113475177305,30.8529550827423,31.469621749409,31.7007092198582,31.9465721040189,30.0927895981087,25.8518912529551,23.2534278959811,18.4327423167849,4.43026004728132,3.19976359338061,7.97198581560284,10.8013002364066,13.6206855791962,16.0517730496454,18.2822695035461,18.2594562647754,15.9291962174941,12.8035460992908,5.98191489361702,4.18699763593381,11.2517730496454,14.9822695035461,19.8829787234043,18.0413711583924,17.6182033096927,106.326241134752,78.9137115839244,88.9869976359338,88.0390070921986,54.5248226950355,15.9373522458629,23.419621749409,12.5946808510638,12.1709219858156,15.3990543735225,18.4063238770686,22.2368203309693,23.7606973995272,24.9914893617021,25.1030141843972,23.0109929078014,19.3277186761229,14.6176713947991,11.3098699763593,19.9315996847912,26.563475177305,31.705634357762,26.3993695823483,3.63569739952719,10.7979905437352,17.5311662726556,11.5715524034673,60.8368794326241,55.5425531914894,274.22695035461,158.501182033097,11.7836485421592,18.6807328605201,24.6184003152088,18.9854609929078
1913,19.6878250591017,19.8903073286052,24.0437352245863,27.5504728132388,32.0482269503546,30.8956264775414,32.2906619385343,33.1581560283688,29.034988179669,26.2221040189125,24.1068557919622,17.433451536643,5.40531914893617,5.73534278959811,6.96654846335697,9.39787234042553,13.5524822695035,16.2412529550827,18.1758865248227,18.5986997635934,15.859219858156,11.1709219858156,10.6856973995272,4.60094562647754,23.3451536643026,26.725768321513,10.6524822695035,13.6855791962175,15.7671394799054,112.769503546099,110.504728132388,96.5460992907801,138.550827423168,34.048463356974,39.9468085106383,38.5756501182033,12.5465721040189,12.8128250591017,15.5051418439716,18.4741725768322,22.8003546099291,23.5684397163121,25.2332742316785,25.8784278959811,22.4471040189125,18.6965130023641,17.3962765957447,11.0171985815603,19.3369582348306,27.8808116627266,32.1148148148148,26.4546493301812,5.10921985815603,9.97230102442868,17.6719464144996,12.5719464144996,73.4905437352246,40.1052009456265,319.820330969267,212.54609929078,12.2230890464933,18.9265563435776,24.8933806146572,19.5132978723404
