"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,-7.7,-9.2,-10.3,-8.2,NA,-6.4,-8.5,-9,-10.2,-6.2,-7.3,-7.3,-11,-11
"historical",1851,-7.8,-10.2,-10.1,-8.1,-10.5,-6.9,-8.1,-8.5,-10,-6.6,-8.1,-7.2,-11.9,-11.9
"historical",1852,-8.2,-9.7,-10.4,-7.7,-10.8,-7.2,-8.7,-9.2,-9.5,-6.5,-7.8,-7.1,-10.7,-10.8
"historical",1853,-7.7,-9.7,-9.7,-8.5,-10,-6.9,-8.1,-8.9,-9.5,-6.7,-7.6,-7.2,-11.5,-11.5
"historical",1854,-8.2,-10.6,-10.2,-9.2,-9.9,-6.9,-7.8,-8.9,-9.1,-6,-7.2,-7.6,-10.5,-10.6
"historical",1855,-8.4,-10.3,-10,-8,-9.9,-6.8,-8.4,-8.9,-9.7,-6.3,-7.8,-8.3,-10.9,-10.9
"historical",1856,-8.1,-9,-10.5,-8.1,-11.3,-6.9,-8.5,-8.7,-9.3,-6.1,-6.7,-7.6,-10.9,-11.3
"historical",1857,-8.7,-9,-10.2,-8.6,-10.2,-6.2,-7.9,-9.1,-9.7,-6.3,-7.8,-8.1,-10.5,-10.5
"historical",1858,-8.2,-9.1,-9.9,-7.3,-10.5,-6.9,-7.8,-8.5,-9.6,-6.9,-7.6,-7.3,-10.6,-10.6
"historical",1859,-8.2,-10.4,-9.6,-9,-10.5,-6.3,-7.9,-8.9,-9.9,-6.8,-7.4,-6.9,-10.9,-10.9
"historical",1860,-8.2,-9.6,-9.6,-8.2,-10.5,-6.9,-9.4,-8.5,-10.1,-6.7,-7.7,-7.8,-10.8,-10.8
"historical",1861,-8.4,-9.2,-9.8,-7.9,-10.3,-7.1,-7.8,-8.4,-10.3,-6.1,-7.9,-8.7,-10.6,-10.6
"historical",1862,-8.6,-9.9,-10,-8.5,-10,-6.9,-7.7,-9.4,-9.5,-6.2,-7.5,-7.4,-11.1,-11.1
"historical",1863,-8.1,-9.7,-9.6,-8.4,-10.3,-6.4,-8.6,-8.4,-9,-6.3,-7.4,-7.6,-10.9,-10.9
"historical",1864,-8.2,-9.2,-9.9,-8.1,-10.4,-6.2,-9.3,-9.3,-10.3,-6.5,-7.8,-7.7,-10.7,-10.7
"historical",1865,-7.4,-9.2,-9.9,-8.4,-9.2,-6.9,-8,-9.4,-9.8,-6.4,-8.2,-8.2,-11.1,-11.1
"historical",1866,-8.1,-9.4,-10,-7.8,-10.7,-6.7,-8.6,-9.2,-9.6,-6.8,-7.8,-8,-11.4,-11.4
"historical",1867,-8.1,-9.6,-10.2,-7.7,-10.3,-6.1,-8.7,-8.3,-9.8,-6.9,-8.2,-8.4,-10.3,-10.3
"historical",1868,-8.2,-9.3,-10,-8.1,-10.5,-7.2,-9.1,-8.6,-9.1,-7.3,-7.8,-7.4,-11.4,-11.4
"historical",1869,-8.3,-9.5,-10.2,-7.4,-11.3,-6.8,-7.7,-8.8,-9.8,-6.2,-7.4,-7.6,-11.8,-11.8
"historical",1870,-8.4,-9.7,-10.8,-7.8,-10.4,-6.8,-7.9,-9.2,-9.2,-6.6,-7.6,-6.8,-10.7,-10.8
"historical",1871,-8,-10.1,-10.3,-8.2,-9.6,-7,-7.6,-8.8,-9.9,-6.9,-7.5,-6.9,-11.1,-11.1
"historical",1872,-7.3,-9.9,-9.8,-8.1,-9.8,-7,-8.9,-8.4,-9,-6.6,-7.1,-7.6,-10.8,-10.8
"historical",1873,-7.8,-9.7,-10.6,-9.4,-10.3,-6.6,-8,-9,-10.1,-6.8,-7.4,-7.9,-11.1,-11.1
"historical",1874,-8.3,-8.9,-10.1,-7.3,-10.1,-6.4,-8,-8.9,-9.6,-6.1,-8.5,-7.6,-11.5,-11.5
"historical",1875,-7.8,-10,-10.3,-8.6,-10.1,-6.6,-9,-9.2,-9.4,-7,-7,-7.2,-10.8,-10.8
"historical",1876,-8,-9.4,-9.9,-8.8,-10.1,-6.7,-8.1,-8.7,-9.5,-6.2,-8.1,-7.7,-11,-11
"historical",1877,-7.7,-9.4,-9.4,-8.2,-10.5,-6.7,-8.1,-8.8,-10,-6.1,-7.4,-7.8,-11.5,-11.5
"historical",1878,-7.8,-9.5,-9.6,-7.8,-10.5,-6.5,-8.8,-9.4,-9.5,-6.9,-7.9,-7.2,-10.8,-10.8
"historical",1879,-7.6,-9.2,-10.2,-8,-11.1,-6.7,-8.6,-8.7,-10.1,-6,-7.5,-7.2,-10.7,-11.1
"historical",1880,-8.3,-9.8,-9.1,-8.3,-9.9,-6.5,-9,-8.7,-9.5,-6.1,-8,-6.6,-10.7,-10.7
"historical",1881,-8,-9.3,-9.5,-7.6,-11.3,-6.7,-8.2,-8.5,-9.6,-6.4,-6.9,-7,-11.3,-11.3
"historical",1882,-8.2,-9.7,-9.9,-7.8,-10.7,-6.9,-8.5,-8.8,-9.3,-6.4,-7.4,-7.4,-11.5,-11.5
"historical",1883,-8.7,-8.7,-9.4,-8.4,-10.7,-6.4,-8.7,-9.3,-8.6,-7.4,-7.1,-7.6,-10.5,-10.7
"historical",1884,-9,-10.4,-10.6,-9,-11.9,-7,-9.7,-9.4,-9.8,-7.3,-8.8,-8.1,-12.1,-12.1
"historical",1885,-8.7,-10.6,-10.8,-8.7,-11.4,-6,-10.2,-9.3,-9.5,-6.9,-8.5,-8.4,-11.2,-11.4
"historical",1886,-8.5,-10.1,-10.1,-8.2,-11.6,-6.2,-9.1,-9.8,-9.8,-6.1,-8.6,-7.9,-10.8,-11.6
"historical",1887,-8.2,-11.1,-9.7,-8.5,-10.3,-7,-8.3,-9.2,-9.8,-6.3,-7.7,-7.8,-10.9,-11.1
"historical",1888,-7.7,-10.2,-9.8,-8.7,-10.8,-7.1,-9.4,-9,-9.5,-6.6,-8,-7.5,-11.5,-11.5
"historical",1889,-8.2,-8.8,-9.6,-8,-10.1,-6.3,-7.8,-8.5,-9.3,-6.3,-7.3,-7.5,-11.5,-11.5
"historical",1890,-8.3,-9.1,-10.6,-7.9,-10.9,-7.1,-8.6,-8.4,-9.6,-7.4,-7.7,-7.8,-11.3,-11.3
"historical",1891,-8.2,-10.7,-10.4,-7.9,-10.9,-6.7,-8.5,-9.4,-9.7,-6.4,-8.1,-7.1,-11.7,-11.7
"historical",1892,-8.4,-9.3,-11,-8.2,-12.1,-6.4,-8.5,-8.9,-9.6,-6.4,-7.7,-7.8,-11.8,-12.1
"historical",1893,-8.4,-9.6,-10.2,-8.1,-10.8,-6.8,-7.7,-8.7,-9.3,-6.4,-7.6,-7.6,-11.6,-11.6
"historical",1894,-8.2,-10.1,-10,-7,-11.3,-6.2,-8.3,-8.1,-10.3,-6,-7.7,-8.1,-12.2,-12.2
"historical",1895,-7.6,-9.3,-10.7,-8.1,-10.8,-5.7,-8.2,-8.2,-9.9,-6.3,-7.1,-7.5,-10.9,-10.9
"historical",1896,-7.9,-9.2,-9.6,-8.1,-12,-6.5,-8.6,-8.4,-10.1,-5.8,-7.3,-7.4,-11,-12
"historical",1897,-7.7,-8.8,-10.4,-8.2,-10.7,-6.4,-9.3,-9.3,-9.4,-5.6,-8,-7.5,-11.9,-11.9
"historical",1898,-8,-10.2,-9.6,-8.5,-10.7,-7.6,-8.8,-8.9,-10.5,-5.6,-8.3,-7,-11.5,-11.5
"historical",1899,-7.8,-10.4,-9.8,-8.1,-11,-6.2,-8.6,-8.9,-9,-6.7,-8.2,-7,-11.7,-11.7
"historical",1900,-7.4,-9.7,-9.3,-8.5,-10.8,-5.8,-7.4,-8.3,-9.5,-6.5,-7.8,-7,-11.3,-11.3
"historical",1901,-7.7,-10,-10.2,-8.9,-10.5,-6.5,-8.6,-8.1,-9.2,-6.1,-7.5,-7.1,-11.3,-11.3
"historical",1902,-8.3,-9.6,-9.7,-7.7,-9.9,-6.1,-8.6,-9,-8.8,-6.6,-7,-7.4,-11.7,-11.7
"historical",1903,-8.6,-10.9,-10.8,-9.1,-10.2,-8.3,-8.6,-9.1,-10.3,-7,-7.9,-7.6,-12.3,-12.3
"historical",1904,-8,-9.6,-11.2,-8.3,-10.3,-7.2,-9,-9.1,-9.8,-6.8,-7.6,-8,-12.3,-12.3
"historical",1905,-7.7,-10.1,-10.7,-8.4,-11.1,-7.3,-7.7,-8.4,-9.5,-6.8,-7.2,-7.5,-12,-12
"historical",1906,-8.2,-10,-10.2,-7.7,-9.8,-6.5,-7.9,-8.5,-9.1,-5.8,-7.4,-7.1,-11.9,-11.9
"historical",1907,-8.9,-9.6,-9.9,-7.1,-10.7,-7,-8.9,-9.4,-9.4,-6.9,-7.7,-7.2,-11.7,-11.7
"historical",1908,-8.5,-10.3,-10.5,-7.8,-11.4,-7.4,-8.2,-8.5,-9.5,-6.8,-8,-7.5,-11,-11.4
"historical",1909,-8.7,-9.9,-10.8,-8.5,-10.7,-6.7,-6.8,-8.7,-9.1,-7.1,-7.9,-7.6,-11.6,-11.6
"historical",1910,-8.2,-9.2,-10.2,-8.9,-10.4,-6.4,-9.1,-8.6,-9,-6.7,-7.8,-7.9,-12.3,-12.3
"historical",1911,-8.1,-9.5,-11.1,-7.5,-11.5,-6,-8.3,-8.7,-9.1,-6.4,-7.6,-7.6,-12,-12
"historical",1912,-8.5,-10.6,-11.2,-9.2,-11.4,-6.9,-9,-8.3,-10,-6.8,-7.4,-8,-11.8,-11.8
"historical",1913,-9.2,-10.9,-11.2,-8.5,-10.8,-6.8,-8.8,-9.2,-10.2,-7.1,-7.4,-8.3,-11.6,-11.6
"historical",1914,-8.7,-9.6,-10.5,-8.2,-10.9,-6.6,-7,-8.9,-10.1,-6.3,-7.5,-7.3,-11.6,-11.6
"historical",1915,-8.5,-9.8,-10.5,-9.6,-10.4,-6.4,-7.7,-8.1,-9.7,-6.8,-7.5,-7.4,-11.5,-11.5
"historical",1916,-7.7,-10,-10.1,-8.4,-10.1,-7.1,-8.3,-8.6,-9.2,-7,-7.6,-7.3,-11.2,-11.2
"historical",1917,-7.6,-9.6,-9.7,-8.7,-10.6,-7.3,-8.8,-8,-9,-6.2,-7.4,-8.4,-11.2,-11.2
"historical",1918,-8.1,-9,-10,-9.3,-11.4,-5.6,-7,-8,-8.9,-6.8,-7.1,-6.8,-11.3,-11.4
"historical",1919,-8,-10,-10,-7.6,-10.5,-6,-8.5,-8.5,-9.2,-6.1,-7.5,-7.9,-11.6,-11.6
"historical",1920,-8.3,-10.4,-10.2,-8.9,-10.4,-7,-8.6,-8.2,-9.4,-6.1,-7.8,-7.5,-11.3,-11.3
"historical",1921,-7.5,-9.8,-9.5,-7.5,-11,-7,-8.4,-7.9,-9,-6.1,-7.5,-7.6,-11,-11
"historical",1922,-7.9,-9.7,-10.1,-8.8,-10.8,-6.5,-7.9,-8,-9.3,-5.5,-7.3,-7.9,-11.1,-11.1
"historical",1923,-8,-9.2,-9.6,-9.6,-9.8,-6.4,-8.5,-7.7,-10.2,-5.7,-7.4,-7.8,-10.7,-10.7
"historical",1924,-8.5,-9.5,-9.6,-7.5,-10.6,-6,-7.6,-8.7,-9.1,-5.5,-7.5,-7.6,-11,-11
"historical",1925,-8.3,-10.4,-10.6,-8.4,-11,-6.6,-8.3,-7.9,-8.5,-6.2,-7,-7.7,-10.8,-11
"historical",1926,-7.6,-9,-9.9,-8.1,-10.9,-5.9,-8.2,-8,-9.5,-6,-6.8,-7.4,-11,-11
"historical",1927,-8.2,-8.5,-9.8,-9.1,-11.2,-6.5,-9,-8.1,-8.7,-6,-7.3,-6.8,-10.7,-11.2
"historical",1928,-8.4,-9.2,-9.3,-9.2,-9.7,-5.9,-8.3,-8.4,-9.8,-6.5,-7.6,-7.4,-10.8,-10.8
"historical",1929,-9.1,-8.7,-9.8,-8.3,-10.7,-7,-8.6,-8,-8.8,-6,-7.3,-7.2,-11.5,-11.5
"historical",1930,-7.9,-9.5,-9.6,-8.4,-10.7,-6.8,-8,-8,-9.7,-6.6,-7,-7,-10.8,-10.8
"historical",1931,-7.8,-9.6,-10.3,-8,-9.7,-6.2,-8.4,-7.9,-9.8,-5.6,-7.7,-7,-11.3,-11.3
"historical",1932,-7.8,-9.3,-9.9,-8.7,-11.1,-6.3,-8.3,-8.7,-9.5,-6.5,-7.5,-7.6,-11.2,-11.2
"historical",1933,-7.8,-9.1,-9.4,-7.8,-11,-6.1,-7.9,-7.6,-9.7,-6,-7.4,-7.5,-11.7,-11.7
"historical",1934,-7.8,-9.2,-9.5,-7.4,-9.8,-6.6,-9.2,-8,-9.4,-6.3,-7.1,-6.6,-11.6,-11.6
"historical",1935,-8.6,-8.9,-9.5,-7.9,-10.6,-7.1,-8,-7.8,-8.9,-6.4,-7.4,-8,-10.9,-10.9
"historical",1936,-7.5,-9.7,-9.6,-7.7,-10.3,-6.4,-8.6,-8.5,-8.8,-6.4,-7.5,-7.1,-11.1,-11.1
"historical",1937,-8.2,-10,-9.7,-8.6,-11.3,-6.4,-7.2,-7.9,-9.4,-6.4,-7.3,-6.9,-11.7,-11.7
"historical",1938,-7.4,-9.8,-9.5,-9.7,-10.4,-7.2,-8.2,-8.1,-8.4,-6.3,-8.1,-7.4,-11.8,-11.8
"historical",1939,-7.8,-9.2,-9.6,-8.7,-10.4,-6.9,-9.3,-8.4,-9.6,-5.6,-7.3,-7.1,-11.1,-11.1
"historical",1940,-8.1,-10.1,-9.3,-8.5,-9.4,-6.8,-7.4,-7.9,-9.1,-6,-7.3,-7.1,-11.3,-11.3
"historical",1941,-7.8,-9.8,-9.8,-8.4,-10.5,-6.1,-8.5,-7.8,-9.1,-5.9,-7,-6.9,-11,-11
"historical",1942,-7.9,-10.1,-10.2,-8.8,-11,-6.3,-9.3,-7.7,-8.7,-6.2,-6.6,-6.9,-11.3,-11.3
"historical",1943,-7.3,-10.2,-10.2,-8.3,-10.5,-5.9,-8.1,-8.1,-9.7,-6.1,-7.3,-7.1,-11.5,-11.5
"historical",1944,-7.6,-9.7,-9.6,-7.6,-10.2,-6.3,-8.1,-8.8,-9.9,-5.8,-6.8,-6.7,-11.2,-11.2
"historical",1945,-7.5,-9.7,-9.8,-8.4,-11.1,-6.3,-8.1,-8.6,-9.9,-5.3,-7.3,-7.2,-10.5,-11.1
"historical",1946,-8.2,-9.3,-9.8,-8.5,-10.5,-6.6,-8.2,-9.2,-8.8,-5.8,-7.5,-7.5,-11.1,-11.1
"historical",1947,-8.5,-9.4,-10.1,-8.8,-10.8,-7.3,-9.2,-7.9,-8.8,-6.3,-7,-7.7,-10.3,-10.8
"historical",1948,-7.7,-9.2,-9.9,-8.5,-11,-6.5,-7.9,-8.5,-8.5,-6.7,-7,-7.4,-11.2,-11.2
"historical",1949,-8.9,-8.7,-9.8,-9.2,-10.1,-6.2,-8.1,-8.2,-8.8,-6.3,-8.1,-6.8,-11.3,-11.3
"historical",1950,-8.4,-8.6,-9.4,-7.7,-9.9,-5,-7.5,-8.5,-9,-6.1,-7.4,-6.9,-11,-11
"historical",1951,-8,-9.3,-10.6,-8.3,-10.7,-6.8,-8,-8,-8.8,-6,-6.5,-7.2,-11.6,-11.6
"historical",1952,-7.9,-9.1,-10.2,-8.8,-11.2,-7.1,-8.4,-8.2,-8.7,-5.8,-7.4,-6.8,-10.8,-11.2
"historical",1953,-7.7,-9.3,-10.1,-8.5,-10.8,-6.6,-7.8,-7.2,-8.8,-5.8,-7.2,-7.8,-12.1,-12.1
"historical",1954,-8.5,-8.9,-9.7,-8.7,-11,-6.4,-7.4,-8.3,-8.3,-5.8,-7.2,-7.4,-11.4,-11.4
"historical",1955,-8,-9.2,-10.5,-8.1,-11,-7,-7.4,-7.8,-8.5,-5.8,-6.8,-7.9,-11,-11
