"gcm","scenario","run","proj.year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"ACCESS-CM2","ssp245","r1i1p1f1","2061",0.0653226540038138,0.0537709215183302,0.0315488204031293,-0.115182050770506,-0.653996187069305,-1.06125474559055,-0.885336810637452,-0.729797654925901,-0.685583960915478,-0.759799206852916,-0.123953466900307,-0.0643312069065257,3.33215616375461,2.99215948469179,2.76258211580103,2.9442326768171,3.52450555384894,4.56680074049592,5.39916924695145,5.5347397062711,5.28175997262483,4.7580670906938,3.37998924599708,3.27930605272254,0.230748758512805,0.0856907598058523,0.0331073729155445,0.0568522956343675,3.20120722865528,3.0771067823764,5.16690322321671,4.47327209009033
"ACCESS-CM2","ssp245","r2i1p1f1","2061",0.0013411217991575,0.0265750744237492,0.0551895218582133,-0.00381252115653033,-0.457456818675257,-0.821165864230712,-0.835741211386142,-0.72970900974877,-0.756441072192286,-0.593457303353738,-0.232582981495922,-0.160293077463037,3.59729537057721,3.27634912266357,2.90797089683828,2.99129867777673,3.70882201834496,4.57980215099112,5.73294454063543,5.65047006410638,5.7629191457263,4.93494649386003,3.29183208049986,3.31469482485368,0.178518128702239,0.170284465837744,0.0466234284108332,0.0788861120748902,3.39611311411561,3.20269719461835,5.3210722679888,4.66323255954645
"ACCESS-CM2","ssp245","r3i1p1f1","2061",-0.251419532831763,0.11091434263972,-0.0722413503801854,-0.184871513074474,-0.527905094392539,-0.966424265320266,-0.780564352242572,-0.686566099268484,-0.56261279481111,-0.62410404687061,-0.240959095473747,0.0853183590546712,2.81213756978026,3.25696872038095,2.92464364231734,3.10091638480347,3.48984992076242,4.54260610131645,5.31629735555967,5.71517550380547,5.75051783304619,5.10889879172378,3.34427998099576,3.10999023739962,0.222509348271461,0.0984646589301282,0.031037596361536,0.0676825383294677,3.05969883996821,3.17180332311252,5.1913596391065,4.73456553361382
"ACCESS-CM2","ssp245","r4i1p1f1","2061",-0.137517324762386,0.117932270736002,0.0866131888870762,-0.0775621156732311,-0.483202259522409,-1.14858688872521,-1.0243628041959,-0.939253968903676,-0.524672008953128,-0.867807495152089,-0.201011261816554,0.009758976581519,3.35173440913557,3.22050922586976,2.94968662750452,3.12792776632916,3.88365823520315,5.02944381473313,5.54416536066653,5.98705605592339,5.95713947353371,5.10565211355379,3.8516011797454,3.36275241255689,0.231928402483071,0.146079602186094,-0.0600021195936076,0.0778524967450805,3.31166534293711,3.32042421315058,5.52022174812623,4.97146425822868
"ACCESS-CM2","ssp245","r5i1p1f1","2061",-0.0612620263407687,0.0709947659006911,0.0285341194354369,-0.0990188545639079,-0.310992533726649,-1.04657515523549,-1.21241188583666,-0.589856324360956,-0.423640250131061,-0.685529399692043,-0.244684946572557,-0.129924326167314,3.59321101470996,3.66872701027356,3.05496897266439,3.32388050365218,3.97286050363494,5.10666369411176,6.21549540892726,6.2714033451171,6.06014161894568,5.26681792418654,3.7634152293742,3.5441574970869,0.172963668763463,0.132655211955266,-0.0546855102954279,0.120448241403007,3.6020318349688,3.45056997170899,5.86452082458522,5.0301249123198
"ACCESS-ESM1-5","ssp245","r10i1p1f1","2061",-0.240765498143575,-0.0954490962728473,0.0791900563868401,-0.0327290649074108,-0.541454879770474,-0.696255690430035,-0.297146711064402,-0.23454719875301,-0.418647519906476,-0.560538114967146,-0.111318698756386,-0.227629112480442,2.92022065938298,3.27994837629092,2.52010419184729,2.80059474878596,3.94168806783332,4.29301538855473,4.10437472732121,4.40997130319137,4.88759857594809,4.24415543510198,2.85333399751707,2.92942698570929,0.0672889754599906,0.130163681375111,0.0957537506143826,0.0697258022396822,3.0431986834404,3.08746234494461,4.2691204699626,3.9950293355018
"ACCESS-ESM1-5","ssp245","r1i1p1f1","2061",-0.180671366418801,-0.116763077458048,-0.0643055967621013,-0.291218227833895,-0.583053946568391,-0.69686031707416,-0.419879237488565,-0.167924792192127,-0.339663345257226,-0.752306829255613,-0.354444028049585,-0.180876206879374,2.80045233151098,2.96176384718361,2.7076283640786,3.03024516877018,3.92022808046092,4.16219104670757,4.31595819767249,4.26883284284719,4.30794519294085,4.75153979366629,3.13471698512107,2.90948505659146,0.0747579735840851,0.00458905622335115,0.0924745948556265,0.00779705073564757,2.89056707844418,3.21936721264987,4.24899404241053,4.06473401307344
"ACCESS-ESM1-5","ssp245","r2i1p1f1","2061",-0.0641605505108319,-0.0163115873759388,-0.0290712017285366,-0.294228444020629,-0.466689048312229,-0.818193614123648,-0.252208945635547,-0.450753683739393,-0.346913605896938,-0.606367554432783,-0.170208040542224,-0.15316152152654,3.15891528236667,2.75718664611641,2.31397626806532,2.83942764718776,3.95403665847405,4.4279775962372,4.30373455554637,4.40622927080687,4.7873343398835,4.59351649739907,3.22743258065394,2.81848922506991,0.138414254413443,0.056262415073306,0.0130188585074328,0.0618060905697138,2.91153038740981,3.03581352634507,4.37931379395525,4.20276114928295
"ACCESS-ESM1-5","ssp245","r3i1p1f1","2061",-0.0978938437881466,-0.16800063056619,-0.0522014834755834,-0.213744628511244,-0.564809368140161,-0.823175066239066,-0.39760866756422,-0.437223472065171,-0.3630540987407,-0.637777980850392,-0.333132389539565,-0.317927783284533,2.80419155700343,2.91630205695046,2.66539811080138,3.12122022257202,3.62106617243852,4.24040509055271,4.4254614520126,4.58929578782839,4.8232426844543,4.93606451846949,3.06275434039733,3.09456402069468,0.0643421456238765,0.0538618770550914,-0.0608520714504454,0.0476051297794328,2.93835254441484,3.13589484374745,4.41838744081718,4.27402051548809
"ACCESS-ESM1-5","ssp245","r4i1p1f1","2061",0.0367776338458036,-0.104694217817045,-0.141673117587807,-0.151193622793398,-0.630521260802719,-0.620339343237981,-0.281698992370406,-0.393475371247149,-0.349964195435041,-0.2304029802024,-0.257729363972201,-0.131425557561017,2.74132087652981,2.62305984538509,2.76254222696363,3.38558211584373,4.31663436578022,4.59393476033696,4.30542972573832,4.52351897408927,4.69138902242232,4.51241312330678,3.19444416656713,3.30797609094323,0.159980268298006,0.0519477325342628,0.10065969310907,0.122014867161076,2.89078561036774,3.48825289655491,4.47429449627979,4.13274876856771
